"open","volume","high_close_ratio","volume_ma5_ratio","volume_ma30_ratio","volume_ma60_ratio","trsrange_ratio","ad_ratio","obv_ratio","adosc5_ratio","b_upper5_ratio","aroondown5_ratio","macd5_ratio","dx5_ratio","ultosc5_ratio"
0.8654545455,0.104845898,0.1839147287,-0.1688947427,-0.0934513924,-0.0893379408,-0.027027027,9.21782284765713E-05,0,0.0002578203,0.125629335,-0.2,2.48786329870004E-05,0.0001944851,-0.0947917543
0.8654545455,0.1300148291,0.183151597,-0.1186800037,-0.0390729384,-0.0474036787,0.0308880309,0,0.0004323931,-0.0002375993,-0.025725228,0,-1.86118934504571E-06,3.35135944744485E-05,0.0046977151
0.8654545455,0.1384285199,0.328698664,-0.0476284016,-0.0152055817,-0.0306545531,0,0.0006217343,-0.0004481458,-0.0015582914,0.0107109739,0,-0.0001945193,-0.0008561795,-0.1457279531
0.8472727273,0.1002593082,0.188630491,-0.1460452857,-0.0896989453,-0.0885340887,-0.0540540541,0.00016865,-0.0003340244,-0.0019643233,0,1,-0.0002262623,-0.0010008474,-0.0346747577
0.8509090909,0.1019369965,0.2378207698,-0.0651976059,-0.0825300869,-0.0844709373,0.036036036,0.0002098381,-0.0003469269,-0.002817714,-0.0250462267,0,-0.0003363667,-0.0006021414,-0.1885254275
0.84,0.0760875316,0.0465606908,-0.1734325673,-0.1398710076,-0.1228403735,0.0308880309,-0.0002578506,0.0002647486,-0.0011106818,-0.0928549978,0,0.0001399762,-0.0008802457,0.1486892604
0.8581818182,0.0614668751,0.2378207698,-0.2037265451,-0.1714151898,-0.144542956,-0.0810810811,0.0003010453,-0.000210361,-0.003872033,-0.2606220392,-0.04,-0.0004324942,5.27647840693329E-18,-0.114616859
0.8509090909,0.1129930664,0.1919110212,0.1413384134,-0.0533514398,-0.0578116954,0,0.0003045165,-0.0003919042,-0.0143034119,-0.0039776455,0.05,-0.0012311098,0.0126382821,0.0084848943
0.8363636364,0.088347962,0.1919110212,0.0011736845,-0.1071657003,-0.0971904376,0.0432432432,0.0001211951,0,0.0082006473,-0.02638962,0,0.0007521484,0.000423636,-0.014069701
0.8290909091,0.0723698449,0.0471576227,-0.0685144936,-0.1384214732,-0.122115039,0.036036036,-0.0002052655,0.0002573724,-0.0004812296,0.0376271339,0,-0.0004228415,-0.0007111278,0.1650488053
0.8509090909,0.0585587752,0,-0.1461858751,-0.1664456453,-0.1450293419,-0.0617760618,-0.0002478027,0.0002049269,-0.0031463206,-0.054097196,-0.04,-0.0014581884,-0.001248378,0.0079613801
0.8581818182,0.078252575,0.3373108561,-0.0267510811,-0.1152152961,-0.1103822731,0.1297297297,0.0002683202,-0.0002703492,0.0012218069,0.0103893371,0.05,-0.0016888735,0.013422464,-0.0533710147
0.8254545455,0.1964630676,0.0976538382,0.5636682728,0.1841767764,0.0954181816,-0.027027027,-0.0002770777,-0.0006905275,-0.0045729746,0.0599052679,0,0.0012075903,0.0012202831,0.1008648902
0.8181818182,0.1021979079,0,0.0035339085,-0.0463843807,-0.0672233274,-0.0926640927,-0.0004716367,0,-0.0390941905,0.0180439783,0,0.0001938504,0,0.1449788503
0.8145454545,0.0607105928,0,-0.2213698324,-0.1499256926,-0.1375174334,0,-0.0003263983,0.0002231079,0.0068185854,-0.132138748,-0.04,-7.74023364978013E-05,-0.0007454303,0.0215960118
0.8254545455,0.0549200433,0.1458354677,-0.252310941,-0.16287684,-0.1472383538,0,0.0001636743,-0.0001990257,0.0007018867,-0.4426012579,-0.05,-2.08825804853143E-05,-0.001180781,-0.149352626
0.8254545455,0.1110011623,0.0481872652,0.0322538861,-0.0139094535,-0.045121664,0,-0.0003153126,0.0004073758,0.0012207121,0,-0.0666666667,-0.0001910516,-1.41390380879341E-18,0.2343302457
0.8290909091,0.1145909984,0.1953076765,0.1665732253,-0.0066892007,-0.0400056795,0,0.0007191023,-0.0004100097,-0.00196973,0,-0.1,0.0001056072,-1.76737976099176E-19,-0.0863812892
0.8290909091,0.1264526472,0.1953076765,0.2006732457,0.0271602479,-0.0177030124,0,0.0006526242,0,-0.0054491029,0,-0.2,9.33413090212579E-06,2.47433166538847E-18,-0.2068594727
0.8254545455,0.0737898281,0.0483986128,-0.1326099838,-0.107957247,-0.1130129427,-0.0540540541,-0.0001061437,0.000271035,-0.0205534387,0,0,-0.0002011366,-1.94411773709094E-18,-0.1202211909
0.8327272727,0.0863312092,0.0483986128,-0.0896343665,-0.0684275612,-0.0901471965,0,-0.0001282721,0,0.0014229287,0.0178248555,1,-0.0001975259,7.06951904396705E-19,0.0602833256
0.8254545455,0.1041084526,0,0.0172315536,-0.018763376,-0.05785365,0,-0.0004826468,0.0003759666,-0.0085216717,0,0,-0.0003622351,1.41390380879341E-18,0.1208420262
0.8290909091,0.1005053906,0,0.0131637655,-0.0239073807,-0.0644079746,-0.0720720721,-0.0005449122,0.0003545428,0.0336063986,0.0700736328,-0.04,-0.0008428692,0.0037342223,0.2488310859
0.8363636364,0.0919610436,0.0955401188,0.0038821392,-0.0390833528,-0.0761232594,0.2162162162,0,0.0003173022,0.0024620313,0.0449715739,-0.05,0.0030924268,0.0023096136,0.1030678864
0.8363636364,0.1369343914,0.1935944512,0.1808033415,0.0887271401,0.0105039646,0.1081081081,0.0002958852,-0.0004632028,-0.0005140758,0,0.1333333333,-0.0004839535,-0.0015089145,-0.1514022037
0.8327272727,0.0774958919,0.047564154,-0.1378378496,-0.0845188901,-0.1006970796,-0.036036036,-0.0002768194,0.0002700361,0.0005446879,0.0855778643,-0.04,0.0026116732,0.0219596944,0.0691851988
0.8472727273,0.0753833514,0.1426924619,-0.1245737456,-0.0920850148,-0.1039322766,-0.0432432432,0.0002447365,0,-0.0010105257,0.0502250767,-0.05,0.00024922,0.00256175,-0.1358938516
0.8436363636,0.1016776883,0,0.0294110699,-0.0068973105,-0.0529178801,0,-0.0006150111,0.0003483615,0.0019083873,0.2178856551,-0.0666666667,0.0005936106,0.0003774389,0.1108807576
0.8618181818,0.094789788,0.1402739456,-0.0144606749,-0.0192948202,-0.0627508911,0.0540540541,0.0001406413,0,3.38407745351384E-06,0.1202895106,-0.1,0.0001308607,0.0006354063,-0.0160366166
0.8545454545,0.1666061481,0.1846842464,0.3504227779,0.2057619765,0.0786086258,0.172972973,-0.0001317669,0.0005585361,3.75965345249813E-05,0.1011521944,-0.2,0.0001966824,0.0003090646,0.0365718844
0.8581818182,0.1930094986,0.5323847409,0.3012225326,0.2702862033,0.1294760316,0.048048048,0.0014304363,-0.0006250206,-0.0045835694,0.0931754564,1,-0.0004598248,-0.0014273344,-0.2984760202
0.8254545455,0.1855039878,0.0972236451,0.1429651966,0.2379423003,0.1143318031,-0.1375921376,0,-0.0006253833,-0.0102006803,0.0601710839,0,-0.0009966753,0.003253669,0.0182066314
0.8290909091,0.1042230772,0.1458354677,-0.1708930264,0.0017643061,-0.0404213608,0,0.0002701702,0,0.0148771975,-0.0766160469,-0.04,0.0010567139,-0.0008565584,-0.1416694144
0.8218181818,0.1257653,0.0967972256,-0.107612727,0.0629044028,0.0057713178,0,0,0.0004414093,0.0020001277,-0.159688488,-0.05,6.75796228396859E-05,1.9087203869508E-19,0.0262045865
0.8254545455,0.1044511242,0.0967972256,-0.1525176924,-0.0003362089,-0.0352580856,0,0,0,0.0004505867,-0.6692004621,-0.0666666667,-6.92240539487335E-06,-1.9087203869508E-19,-0.073117805
0.8290909091,0.0820592361,0.1458354677,-0.1815828823,-0.0669219431,-0.0807710956,0.1081081081,0,-0.0002802048,-0.0001435778,-0.0133765709,0.3,6.12582947968744E-05,0.0046607856,0.302120028
0.8254545455,0.1545625426,0.3495212038,0.2014514214,0.1336740355,0.0633463025,0.0720720721,0.0005558969,-0.0005372802,0.0027360479,0.2072885773,0,0.0005697263,0.0013933071,-0.1731636221
0.8036363636,0.1611057673,0.0488269191,0.1612580787,0.1456486932,0.0764431713,-0.027027027,-0.0004729034,0.0005796805,-0.001530384,-0.0172380154,0,-0.0001332102,5.9225171061436E-19,0.2316498386
0.8254545455,0.1528527915,0.0479777553,0.095088089,0.1140637054,0.0588004585,-0.0617760618,-0.0003660523,0.0005305753,-0.0034210893,0.0792094598,-0.04,-0.0003915204,-0.0014845273,0.0894482836
0.8363636364,0.1100408801,0.0477700594,-0.0953057555,-0.0077581504,-0.0242561632,-0.0432432432,-0.0002960676,0.0003695933,-0.0077246907,0.1071819184,-0.05,-0.000715841,0.0095495826,0.0458732831
0.8327272727,0.0758955553,0.0963745303,-0.2395828234,-0.1022248793,-0.0911053432,0,0,-0.0002490996,0.0160488043,0.0378513978,-0.0666666667,0.0009705029,-0.0014004304,0.0545975118
0.8290909091,0.1042302914,0,-0.0783160076,-0.0272549432,-0.0316983972,-0.0540540541,-0.0006155933,0.0003475618,0.0084816573,-0.1290995055,-0.1,0.0010415776,1.10152503397113E-17,0.2440240623
0.8363636364,0.0603955753,0.0479777553,-0.228165461,-0.1389167044,-0.1188766411,0.0720720721,-0.0002187924,0,0.0023543087,-0.0904255088,-0.2,0.0001812857,0.0205355646,-0.0127367142
0.8290909091,0.0833653962,0.0967972256,-0.0224715682,-0.0729615509,-0.0674985285,0,0,-0.0002720201,0.000555985,0.0247698179,1,-0.0004942075,-0.0011129611,-0.0544267336
0.8290909091,0.1196769669,0.1464807574,0.1990262447,0.0237702644,0.0110242605,0.1081081081,0,-0.0003973251,-9.44565736547559E-05,-0.0030545762,0,-0.0031402813,0.0141428303,-0.0615689277
0.8218181818,0.0902665224,0.197051495,-0.0082208659,-0.0605875819,-0.0518768783,-0.036036036,0.0004199972,-0.0003073907,-0.001370392,0.044323186,0,0.0009751445,2.73635576354973E-19,-0.071032073
0.8145454545,0.144494409,0.0490439276,0.2566912218,0.08460976,0.0638206523,-0.0864864865,-0.0003316787,0.0005017908,-0.0002524358,-0.0892957169,0,0.000063072,-2.73635576354973E-19,-0.0014144681
0.8145454545,0.1497034187,0.0967972256,0.1562706668,0.0946286968,0.0721610612,0.2162162162,-0.0003816439,0.0005039225,0.0006529113,-0.0998510705,-0.04,-0.0003172103,-0.000408267,-0.0090683
0.8218181818,0.1234102842,0,-0.0095407769,0.0240689158,0.0172426144,-0.036036036,-0.0010659985,0.0004026124,0.0025629961,0.1005075159,-0.05,-0.0007627318,-3.73281661955678E-19,0.1244502822
0.8327272727,0.053320909,0.0967972256,-0.2993240975,-0.1641120179,-0.1311052976,-0.1297297297,0.0006773996,-0.0001696432,-0.0001828967,0.0313595402,-0.0666666667,0.0001248702,3.73281661955678E-19,-0.0479955556
0.8327272727,0.0713835117,0,-0.1949327182,-0.1142502425,-0.0897314324,0.1081081081,-0.0007535915,0.0002295681,0.0006242747,0.0319977988,-0.1,0.002302788,-0.001315182,0.185697662
0.84,0.0460815198,0,-0.274241593,-0.1810240579,-0.1445690521,0,-0.0006287509,0.0001460809,0.0005809959,0.0479521802,-0.2,0.0007545803,0.0117461228,0.0591112289
0.8327272727,0.081545429,0.0963745303,0.0485400378,-0.0814062834,-0.0636313508,0.0720720721,0.0004571906,-0.0002561421,-0.0004303345,-0.0092037394,0,-0.0002082795,-0.0009914711,-0.0925329102
0.8290909091,0.1274942888,0.1961757106,0.3867899372,0.0429566829,0.0429614063,0,0.0018855724,-0.0004070518,-0.0023766094,0.0642579722,1,-0.0009056337,0.0023091473,-0.2610215225
0.8218181818,0.0685038676,0.2485334171,-0.0757705536,-0.1158613232,-0.0903458942,0.0540540541,0.0006468883,-0.0002244793,-0.0040203161,0.091156744,0,0.0027986559,0.0011002249,-0.1325834314
0.8109090909,0.0856109976,0.1504756871,0.0262214299,-0.0682755956,-0.0517641625,-0.0432432432,0.0003384725,-0.0002845687,-0.0094811679,-0.0263039947,0,0.0004407577,0.0003821893,-0.1556935783
0.8036363636,0.0631092942,0.2024749307,-0.1481063894,-0.1308291418,-0.1032874547,0.0540540541,0.0002717893,-0.0002136098,0.0136833523,-0.2532073697,0,0.0002172074,0.0001456747,-0.2377116798
0.7963636364,0.0779139113,0.1525559961,-0.0446080611,-0.0874809685,-0.0660597327,-0.0864864865,0.0005170502,-0.0002673235,0.0048240914,-0.2914265874,0,0.000091534,0,-0.1813816915
0.7890909091,0.1680762294,0,0.4642885527,0.158126651,0.1441757403,0,-0.0009654897,0.000586567,-0.0023828705,-0.2408985882,0,-3.39211519012291E-05,0.0001283255,0.3668608906
0.7890909091,0.1179419663,0.3643593681,0.0857093031,0.0237056766,0.0310879596,0.2882882883,0.0009540931,-0.0003969115,0.0014979978,-0.0145028397,0,0.000176734,0.000118419,-0.1064168913
0.7709090909,0.1838856158,0.1036139317,0.2879411635,0.2110538536,0.1811983724,-0.0926640927,0,0.0006347315,0.000284425,-0.1108911711,0,4.63366739135875E-06,2.82764887937135E-05,0.0749096677
0.7745454545,0.1656843413,0.3731603191,0.0918407571,0.1624491496,0.1366624141,0.2162162162,0.0007813803,-0.0005498784,0.0030088593,0.0349811292,0,0.0001478506,9.04153672962064E-05,-0.154785418
0.7418181818,0.3610448479,0.1630770993,0.462626164,0.6430403639,0.560962636,-0.0540540541,0.0003677712,-0.0012413233,0.0019906911,-0.0232136442,0,0.0001269512,4.13250613886638E-05,0.1026505424
0.7381818182,0.2111037634,0.0520513383,0.0086976316,0.2345517678,0.2176327897,0.1441441441,-0.0007746081,0.0007874953,-0.0017808326,-0.2678312269,-0.04,-0.0001737515,-0.0011710242,0.4041968678
0.7636363636,0.085627029,0.2122093023,-0.3278644437,-0.0872432454,-0.0580915033,-0.1081081081,0.0003070638,-0.0003042977,-0.0007856714,-0.0866534292,-0.05,-5.34438787405808E-05,-2.43701516171027E-19,0.0939273887
0.7490909091,0.1549364755,0.1071347934,-0.1187251146,0.08408739,0.0908670485,0.0432432432,-0.000282616,-0.0005613875,-0.0019639196,-0.1962659135,-0.0666666667,-9.4922408184061E-06,0.0015676702,0.0688145257
0.7527272727,0.1124419863,0.2111939468,-0.2236980352,-0.0203415512,-0.0036307523,0.036036036,9.6052104789064E-05,0.0004223797,-0.0014439394,0.0403150852,-0.1,-0.0001408853,-0.001321703,0.0996929318
0.7745454545,0.1184838283,0.3167909202,-0.0753278532,-0.0012120529,0.0092417464,0,0.0004918801,0,0.0020600066,-0.066929418,-0.2,-0.0001378371,7.77846118211239E-05,-0.061107777
0.7636363636,0.1552939762,0.0522980271,0.1361764135,0.0940695988,0.0856065359,-0.0308880309,-0.0005242829,0.000568204,-0.0027030095,-0.0595576078,0.4,-0.0002366904,0.0002004369,-0.0543147842
0.7709090909,0.11037754,0.3214043802,-0.0872086978,-0.0224784324,-0.0118919901,0.0720720721,0.0003316983,-0.0003898791,1.39586425618643E-05,0.0164916981,-0.1,0.0001529513,0.0027016954,0.0048100991
0.7563636364,0.1215602581,0.0525470653,-0.0095530438,0.0025478019,0.0096058005,-0.0540540541,-0.0004429549,0.0004402103,-0.0047865083,0.0193550771,-0.2,-0.0002286066,2.69501053416506E-19,0.0690637735
0.7563636364,0.1022003126,0.1055969734,-0.090903584,-0.0468895233,-0.0319983265,-0.1081081081,0.0002147695,-0.0003600976,-0.0037702064,0,0.6,-0.0001327482,5.39002106833012E-19,0.0207153032
0.7527272727,0.1373628311,0.1041026766,0.054601105,0.0358800733,0.0444258067,0.2882882883,-0.0003486531,0.0004952455,-0.0432113019,0.0987503194,-0.0666666667,-0.000495853,-0.0004229592,0.1904695166
0.7745454545,0.1225001002,0.1568940813,0.0177585803,-0.0046374671,0.0121380778,-0.0617760618,0.0001620664,-0.0004282743,0.0009467889,0,-0.1,-0.0006216536,-1.11757004566291E-18,-0.1219525682
0.7527272727,0.2449328684,0.053308617,0.3882839762,0.2795949706,0.2578764507,0.0432432432,-0.000515011,-0.0008801004,0.007553712,-0.0341446319,-0.2,0.0232097963,0.0014582519,0.0554626104
0.7454545455,0.1879768346,0.0535673967,0.1039408117,0.1316145926,0.1334287955,-0.1081081081,-0.0004675537,-0.0007151657,0.0040513433,0.0229256657,1,0.0005104266,0.0004035274,-0.0629072965
0.7490909091,0.1452374654,0.0530523256,-0.0760882204,0.0314180415,0.0455603034,0.0720720721,-0.0006303694,0.0005786795,0.0027584264,-0.0093325166,-0.04,-0.0001063552,-0.0012022543,0.0962614951
0.7527272727,0.1482136988,0,-0.0724082907,0.0385204766,0.0501976211,0,-0.0015869459,0.0005697316,0.003200479,-0.0510066657,-0.05,-0.000508555,0.0013560462,0.0866572456
0.7636363636,0.1715935233,0.1041026766,-0.0253920938,0.0884647828,0.0949929427,0.1081081081,-0.0011698705,0.0006367105,0.001418673,0.0511774125,-0.0666666667,-0.0017728817,0.0025101038,0.0415150058
0.7745454545,0.1122235582,0.0520513383,-0.1521027077,-0.0527511143,-0.0244907078,-0.1081081081,-0.0011793866,0,0.0005979491,0.0837834192,-0.1,0.0005420747,-2.83114338229123E-19,0.1238713361
0.7709090909,0.1652042002,0.0508519987,0.0641645312,0.0596120764,0.0771442132,0.3603603604,-0.0060482274,0.0005893224,0.0009564063,0.2277217547,-0.2,0.0010553428,0.0010332825,0.0514594117
0.7927272727,0.1139962326,0.1017039974,-0.1132437456,-0.0586697702,-0.0236284729,-0.0810810811,0.0013637807,0,0.0002431609,0.0898354434,0,0.0001824196,0.000080781,-0.0158158138
0.7927272727,0.2219899002,0,0.2360307731,0.1625996808,0.1811225869,0.0432432432,0.0094209425,0.0007634952,0.0012937772,0.1440846754,0,0.0001510991,-0.0004028439,0.0398969807
0.7927272727,0.1083295259,0.2043496985,-0.1422843541,-0.0777400807,-0.0385331696,0,-0.0004002473,-0.0003554535,3.64886517429408E-06,-0.021482645,0,-0.000111831,0.0001803314,-0.0663983305
0.7818181818,0.0663139754,0.0513250406,-0.290461148,-0.1672813064,-0.1182132703,-0.1441441441,0,-0.0002225841,-0.0003705788,-0.0953320359,0.2,-0.0001692148,0,0.0140278515
0.7818181818,0.0920961084,0.1021748493,-0.1345718753,-0.1125574694,-0.0684765104,0.2162162162,0,0.0003135264,-0.0005876687,-0.0097786329,-0.2,-8.96776529056264E-05,0.0003255708,-0.0867665127
0.7818181818,0.2303895635,0.3660861898,0.3432035013,0.1639213204,0.1907513083,0.2702702703,-0.0016124977,-0.0007691066,-0.0015889028,0.086488389,1,-0.0005268822,-0.0013299499,-0.1572865385
0.7636363636,0.0846106368,0,-0.155542102,-0.1354437092,-0.0858954277,-0.1201201201,0.0020664747,0.0002968635,-0.0007729702,-0.1694235386,-0.04,-0.0001808227,0,-0.0405237552
0.7745454545,0.1589399222,0,0.1463960838,0.0174978819,0.05317547,0.0540540541,0.0023954816,0,0.0007961172,-0.0534678845,0.05,-0.0001757466,0.0019723629,0.184057582
0.7709090909,0.1853841529,0.0520513383,0.1331777011,0.066181065,0.1022856507,-0.0864864865,0,-0.0006384743,1.18886218629577E-05,-0.0323225063,-0.04,-0.0017014163,-8.07224801741929E-19,-0.0271890457
0.7636363636,0.2234351329,0.0522980271,0.1514194948,0.1392764245,0.1723600048,0,0.0006528972,-0.0008018324,0.0003175047,-0.1250599683,0.05,0.001050057,0.0016953207,0.0036801445
0.7636363636,0.1213257986,0.0520513383,-0.1231277767,-0.0631299172,-0.017429397,0,0.0002964152,0.0004586033,0.0001450773,-0.0080260732,-0.04,-9.37063374151245E-06,-0.0007638774,0.1837924032
0.7709090909,0.0830038876,0,-0.2637070979,-0.1298493502,-0.0895208908,0,0.0005586478,0.000304924,0.0004124738,0,-0.05,-0.0004337463,-0.0013680519,-0.0226454641
0.7818181818,0.2666209771,0.0994133669,0.2938234738,0.258662849,0.2499280234,0.5045045045,0.0008537188,0.0009609697,0.001021827,0.5148097694,-0.0666666667,-0.0051649335,0.043031162,0.0061446298
0.8,0.2591647629,0.1464807574,0.2046754074,0.2216453036,0.22681155,-0.0216216216,0.000396315,0.0008806862,0.000697241,0.4558092764,-0.1,0.0007063763,0.0002358514,0.0214983992
0.8327272727,0.2326716364,0,0.1187885484,0.1593808422,0.1706148743,-0.048048048,0.0009538929,0.0007490281,0.0014007628,0.4819526808,-0.2,0.0003865171,0.000088855,0.0722808228
0.8363636364,0.2363809066,0,0.055052232,0.1543757761,0.1731098562,0.0617760618,0.0007533316,0.0007266218,0.0014343399,0.2537947418,0,0.0001436521,0.00004989,0.0943024045
0.8436363636,0.145559697,0.3433074935,-0.2063044879,-0.0252037577,0.0121728846,0.048048048,-0.0002101754,-0.0004278242,-6.68119336250567E-05,-0.2051163483,0,-0.0001632701,-0.0004741142,-0.1723938386
0.8109090909,0.10705102,0.0483986128,-0.2590373263,-0.0980904091,-0.0553432163,-0.0786240786,0.0002121224,0.0003233716,-9.52828712616415E-05,-0.0549961516,0,-0.000075634,-0.0003394704,0.0066479172
0.8254545455,0.171866859,0.0471576227,-0.0218222887,0.0251188667,0.0584289399,0.0617760618,0.0003486224,0.0005087794,0.0001324384,0.1154958379,0,9.96701880879405E-05,0.0007229652,0.0580401913
0.8472727273,0.1204645104,0.093913904,-0.1306351109,-0.0746935799,-0.0340633902,-0.0720720721,9.48002801790529E-05,0.0003455185,-0.0001378275,0.0919184263,0.6,3.39558438182261E-05,0.0001101934,-0.0410352606
0.8509090909,0.1023878802,0.1426924619,-0.119261183,-0.1098293772,-0.0659793007,0.036036036,3.35762926241519E-05,-0.0002874039,-0.0003883527,-0.0520269338,-0.0666666667,-9.99924087744806E-05,-0.0007531015,-0.0699252673
0.8363636364,0.1692024368,0.2378207698,0.1487536313,0.0178235581,0.048326976,0,-0.0001647994,0,-0.0009221186,-0.0850570105,-0.1,-0.0001045595,0.0004009949,0.0274984842
0.8509090909,0.1036960442,0.093913904,-0.1273782996,-0.1078368351,-0.0664481544,-0.0308880309,8.26431454689195E-05,0.0002964529,-0.0007829257,-0.0443204358,-0.2,-2.70253561598644E-07,0,-0.0420701933
0.8509090909,0.0955681135,0.093913904,-0.1094278513,-0.117614502,-0.080129009,-0.036036036,4.45926798984109E-05,0,-0.0007470107,0.027589198,0,-4.05377139962822E-05,-2.42247406265245E-19,-0.0704176493
0.8545454545,0.111524989,0.1396820724,-0.0242373347,-0.0819492726,-0.052750151,0,-5.13506959419356E-05,0.0003129793,-0.0009890686,0.0864537062,0.2,0.000012594,0.0005593157,-0.0724072286
0.8581818182,0.1463929301,0.0457878993,0.096112004,-0.0111037619,0.0079306391,0.0864864865,0.0002445033,0.0004028739,-0.0001625046,0.2475350167,-0.2,0.0001165687,0.0001921147,0.057686383
0.8727272727,0.0633032744,0,-0.2234560071,-0.1776195588,-0.1356430976,-0.0617760618,0.0001378958,0.0001698914,6.68036289118496E-05,0.1748044467,0,7.76537661353095E-05,7.60373616292175E-05,0.1911780407
0.8836363636,0.1324748507,0.1324186047,0.1174239088,-0.0318663971,-0.0141925853,0.2594594595,0.0001259551,0.0003517606,0.0001626024,0.4349726628,0,0.00019794,0.0003383194,0.0047378769
0.9054545455,0.1705402589,0.2702420503,0.2086926058,0.0430746787,0.0485989102,-0.058968059,-0.0001718621,-0.0004430015,-0.0009747442,0.0094103328,0,-6.75074204311126E-05,0,-0.1081101344
0.8981818182,0.1090818003,0,-0.0700476473,-0.0808797492,-0.0587645842,-0.0540540541,0.0002318172,0.0002915044,4.24255230898396E-05,0.0065288152,0.2,-7.68322162334162E-06,-0.0002708234,0.0939714648
0.8872727273,0.2135970502,0.2261246664,0.3136493718,0.1276843043,0.114556352,0,-0.0002829264,-0.0005604944,-0.0017068191,-0.0429919269,-0.2,-0.0001440152,5.39057810229524E-05,-0.1232900302
0.8836363636,0.1152879644,0.0911973861,-0.1266210327,-0.0675264847,-0.052609889,-0.036036036,5.00656450155215E-05,-0.0003136173,-0.001357166,0.0181218766,0,-0.00020399,-0.0011390092,-0.0253098615
0.88,0.0840335057,0,-0.2242618151,-0.131962255,-0.1046099392,-0.0432432432,0.0001797621,0.0002332117,0.0001003792,-0.1723236348,0.8,-6.37078949154108E-05,0.0005840983,0.0057936728
0.8836363636,0.1683551761,0.183151597,0.1250685108,0.0374465061,0.0350672445,0.3243243243,6.83394566178989E-05,-0.0004604464,0.0002423018,0.0135763839,0.05,-0.0002808323,-0.0001051789,0.0810347376
0.88,0.1437802092,0.2793641448,-0.0048388608,-0.0164483218,-0.0076831087,-0.0648648649,-0.0002042512,-0.0004050032,-0.0018916284,-0.093830936,-0.04,-0.0006542785,8.78539377467473E-19,-0.1779771037
0.8509090909,0.1297803695,0,0.0068156688,-0.0389549625,-0.0325928399,-0.0926640927,0.0002749725,0,0.0011419686,-0.0510756481,0.05,-0.0195986158,0.0011190766,0.1444860972
0.8545454545,0.2067861008,0.2378207698,0.2343890051,0.1096778193,0.0897992143,0.1621621622,-0.0001734488,-0.0005977576,-0.0015777731,0.036092685,0,0.0011778687,0.0004716852,-0.0934776263
0.8509090909,0.1073748547,0,-0.1653164003,-0.0890226222,-0.0709498675,0.0308880309,0.0002216959,0.000322557,0.0012903012,-0.2437607385,-0.04,-0.0002341663,-0.0006877111,0.0743715301
0.8581818182,0.1167099515,0.0935159637,-0.0978494354,-0.0662359425,-0.0556164125,-0.0810810811,0,-0.0003436055,0.0002091361,-0.1481312324,-0.05,4.41198443460382E-05,0,-0.0228463813
0.8545454545,0.1000252495,0.0461710616,-0.1385666156,-0.0949918523,-0.0814426977,0,0.000116179,0.0003010113,0.0009979138,0.0586119962,-0.0666666667,-0.0002817729,-0.0013072529,0.1329524046
0.8727272727,0.2171860847,0.0919573643,0.2575186368,0.1453870106,0.1104432107,0,8.12525683325422E-05,0.0006414053,0.000880417,0.0820741031,-0.1,-0.000459102,0.0041167386,-0.0342161788
0.8727272727,0.1041028416,0.0459786822,-0.1103361027,-0.0921232834,-0.0706459254,0,0.0001140566,0,0.0010345037,-0.0825322864,-0.2,-0.0008453077,-0.0012036625,0.1101396091
0.88,0.0557432568,0.0455986931,-0.3025527366,-0.1870028755,-0.1508703164,-0.0432432432,0.000049209,0.0001582195,0.0004874077,0.0999093667,0,0.0053286078,0.0091428233,-0.0759490432
0.88,0.0726820568,0.0455986931,-0.1932682079,-0.1426900188,-0.1214641765,0,0.000063228,0,0.0003291858,-0.0200547312,0,0.0002827121,-2.21015928825735E-19,0.077958037
0.88,0.0747420945,0.0454110441,-0.1638975595,-0.1310577421,-0.1166873419,0,6.3808700138443E-05,0.0002100477,0.0002423913,0.0503310923,0,0.0002103751,0.0006835733,0.0171153857
0.88,0.084838283,0.183151597,0.0466555711,-0.098884249,-0.0986000248,0.0540540541,-8.52796948479424E-05,-0.000235302,-0.0008278933,-0.0100577809,0.2,-0.0001697773,0.0004267631,-0.0995908553
0.8763636364,0.0923598253,0.0919573643,0.1220784405,-0.0769808152,-0.084941767,-0.0432432432,0,-0.0002600245,-0.0008944272,0,-0.2,-0.0003099764,-0.0013599643,-0.0414767097
0.8763636364,0.1105959681,0.1385131848,0.1542883347,-0.0314772093,-0.0519074782,0,-9.50774153610128E-05,-0.0003165601,-0.0017993359,0.0118481673,1,-0.0006281938,1.34745174712018E-18,-0.1413238295
0.8363636364,0.1465993347,0.1439332659,0.2507158576,0.0613304166,0.0104988792,0.3783783784,-0.000051893,-0.0004281667,-0.002401735,0.2363386846,0,-0.048621121,0.0187660055,-0.2195269376
0.84,0.0815774919,0,-0.1194456628,-0.1006245123,-0.103037028,-0.1179361179,0.0001466687,0.0002448768,0.0004069846,-0.1224350503,0,0.0002623781,0.0001106623,0.1162859719
0.8363636364,0.0687447397,0.0479777553,-0.1781251023,-0.1317296393,-0.1252012069,-0.0864864865,0.000039461,-0.0002032154,0.0006074579,-0.1606899074,-0.04,0.0001095063,-3.03003017048152E-19,0.0763495336
0.8254545455,0.1435633842,0.3463864845,0.1725243638,0.0636295441,0.0071917133,0.3603603604,-0.0001832482,-0.0004298991,-0.0033715039,-0.1425848073,0.05,0.0002947386,0.0002450908,-0.1603824517
