date,open,high,low,close,volume
2018-04-10,29950,30600,29750,30200,31897
2018-04-11,30200,30350,29800,29800,16595
2018-04-12,29800,30250,29500,29750,9092
2018-04-13,29500,29600,28800,29000,30470
2018-04-16,28550,29000,28500,28650,8163
2018-04-17,28650,29300,28550,28650,8624
2018-04-18,28600,29050,28600,28750,9146
2018-04-19,28650,29150,28600,28700,12360
2018-04-20,28700,28950,28500,28700,43726
2018-04-23,28750,28800,28400,28700,34055
2018-04-24,29000,29050,28600,28700,25603
2018-04-25,28850,28850,28100,28350,19018
2018-04-26,28200,28450,28200,28200,13834
2018-04-27,28100,28550,28100,28300,12825
2018-04-30,28500,29300,28450,29300,37174
2018-05-02,29350,30300,29150,30100,34751
2018-05-03,30000,30000,29150,29150,14625
2018-05-04,28900,29450,28800,29200,13810
2018-05-08,29200,29350,28900,29200,14523
2018-05-09,29200,29200,28650,29000,16733
2018-05-10,28800,29250,28550,29250,12627
2018-05-11,29100,29300,29050,29150,9785
2018-05-14,29300,30200,29100,30000,24674
2018-05-15,30000,31800,29800,30700,61223
2018-05-16,30400,30400,29550,29550,22107
2018-05-17,29500,30350,29300,30050,9700
2018-05-18,30000,30250,29350,29900,11002
2018-05-21,29850,29850,29150,29450,8466
2018-05-23,29050,29150,28500,28750,21476
2018-05-24,29000,29000,28400,28900,9798
2018-05-25,28600,28650,28100,28100,15131
2018-05-28,28600,29400,28550,29300,20136
2018-05-29,29650,29650,28500,28550,11275
2018-05-30,28400,29150,28200,28900,14202
2018-05-31,28600,30000,28350,30000,23647
2018-06-01,29750,29750,28800,28800,17014
2018-06-04,29000,29500,28950,29250,9112
2018-06-05,29150,29450,28500,28550,14481
2018-06-07,28600,29500,28550,29400,14488
2018-06-08,29350,29550,28850,29000,9769
2018-06-11,29000,30350,29000,29650,25411
2018-06-12,29850,30000,29350,29750,10866
2018-06-14,29750,30300,29400,30300,36875
2018-06-15,29800,30300,29500,30050,29819
2018-06-18,29650,30200,29150,29300,12908
2018-06-19,29000,29800,28900,29500,16016
2018-06-20,29150,29800,29150,29450,8626
2018-06-21,29200,29200,28700,28750,9682
2018-06-22,28500,28950,28350,28750,6437
2018-06-25,28500,29150,28500,29050,5792
2018-06-26,29250,29350,28550,29050,9121
2018-06-27,28750,28850,28400,28550,7591
2018-06-28,28900,28950,28300,28550,8122
2018-06-29,28500,29350,28350,29150,16380
2018-07-02,28900,28900,28050,28400,15421
2018-07-03,28400,28600,27950,27950,11048
2018-07-04,27850,28350,27550,27850,4446
2018-07-05,27650,28200,27650,27900,7004
2018-07-06,27750,28700,27750,28300,6055
2018-07-09,28100,28100,27200,27350,18135
2018-07-10,27250,27500,26900,26900,15558
2018-07-11,26700,26800,25700,25750,31791
2018-07-12,26100,26200,25550,25950,10644
2018-07-13,26000,26400,25850,26350,7580
2018-07-16,26150,26350,25900,26150,6944
2018-07-17,25950,26450,25850,26300,6408
2018-07-18,26100,26350,25950,25950,4067
2018-07-19,25850,26150,25550,25900,8116
2018-07-20,25900,26250,25550,26100,9691
2018-07-23,26250,26500,25850,26400,8256
2018-07-24,26500,26900,26250,26700,4901
2018-07-25,26900,27150,26300,26950,7707
2018-07-26,27100,27200,26900,27000,7772
2018-07-27,27250,27250,26650,26850,5361
2018-07-30,26750,27000,26500,26800,5325
2018-07-31,26400,28300,26400,27950,28205
2018-08-01,27950,28700,27700,28650,10871
2018-08-02,28400,28700,27650,27650,6447
2018-08-03,27650,28050,27350,27850,5681
2018-08-06,27650,28150,27300,28000,7058
2018-08-07,27700,28050,27400,28000,5320
2018-08-08,27600,27950,27350,27350,5042
2018-08-09,27450,27750,27250,27500,5481
2018-08-10,27350,27900,27350,27500,5447
2018-08-13,27500,27900,27350,27400,8892
2018-08-14,27850,28100,27050,27850,6491
2018-08-16,28050,28050,27050,27600,8460
2018-08-17,27400,28200,27200,28050,7759
2018-08-20,28100,28550,27800,28050,5265
2018-08-21,27650,28000,27050,27050,16434
2018-08-22,27000,27100,26700,26700,11994
2018-08-23,26700,27200,26500,26600,7799
2018-08-24,26550,26650,26100,26400,10772
2018-08-27,26600,27000,26400,26800,5457
2018-08-28,26600,26950,26600,26600,5802
2018-08-29,26850,27400,26600,27050,10831
2018-08-30,26750,27450,26450,26450,16443
2018-08-31,26700,26850,26050,26050,26283
2018-09-03,26050,26100,25700,25700,9794
2018-09-04,25700,25800,25350,25500,10093
2018-09-05,25350,25900,25300,25450,7243
2018-09-06,25250,26000,25250,25400,6041
2018-09-07,25750,25750,25400,25650,7486
2018-09-10,25400,25850,25400,25700,4923
2018-09-11,25700,25950,25600,25650,4585
2018-09-12,25650,25950,24350,24900,50661
2018-09-13,25100,25750,24650,25450,120509
2018-09-14,25550,26000,25550,25750,7744
2018-09-17,25550,25900,25200,25400,7013
2018-09-18,25250,25750,25200,25700,6144
2018-09-19,25300,25800,25200,25350,6444
2018-09-20,25150,25300,24800,24850,12016
2018-09-21,25600,26350,25000,26350,14942
2018-09-27,26350,26400,25900,26400,8790
2018-09-28,26450,26600,25900,26450,9950
2018-10-01,26450,26650,25700,25700,7052
2018-10-02,25500,25800,25000,25350,5775
2018-10-04,25550,25800,25100,25550,8222
