date,open,high,low,close,volume
2009-12-23,17600,17750,16900,17150,656233
2009-12-24,17100,17350,17050,17200,593306
2009-12-28,17200,17400,17050,17300,493937
2009-12-29,17200,17550,16900,17000,531094
2009-12-30,17000,17000,16400,16650,704049
2010-01-04,16800,17450,16800,17400,921726
2010-01-05,17500,17600,17100,17150,748154
2010-01-06,17200,17350,16950,17150,998881
2010-01-07,17050,17400,16250,16450,3368359
2010-01-08,16650,17100,16450,16950,2316101
2010-01-11,17350,17400,17150,17350,1678371
2010-01-12,17350,17350,16950,17200,846190
2010-01-13,16850,17050,16600,16650,860379
2010-01-14,16700,16850,16550,16650,603133
2010-01-15,16700,16900,16650,16650,446867
2010-01-18,16500,16700,16450,16600,652064
2010-01-19,16800,16850,16550,16650,488674
2010-01-20,16800,17200,16700,16700,1089889
2010-01-21,16600,16900,16450,16850,569276
2010-01-22,16400,16450,15950,16100,1304142
2010-01-25,15750,15900,15650,15700,1065244
2010-01-26,15700,16000,15450,15450,990878
2010-01-27,15600,15600,15250,15250,549160
2010-01-28,15350,15600,15250,15500,756277
2010-01-29,15200,15300,15050,15200,495160
2010-02-01,15200,15450,15100,15350,470396
2010-02-02,15500,15500,15200,15200,344971
2010-02-03,15400,15550,15250,15400,441641
2010-02-04,15400,15500,15200,15300,361544
2010-02-05,14700,14850,14500,14500,1228904
2010-02-08,14600,14700,13900,13950,1192175
2010-02-09,13800,14100,13600,13950,2097060
2010-02-10,14100,14150,13750,13850,1021893
2010-02-11,13950,14650,13900,14600,1529875
2010-02-12,14550,14800,14300,14800,1028053
2010-02-16,14650,14800,14600,14750,271010
2010-02-17,14900,15000,14800,14900,555281
2010-02-18,14900,14950,14450,14500,856639
2010-02-19,14300,14500,14100,14150,627415
2010-02-22,14350,14550,14350,14550,645391
2010-02-23,14450,14650,14350,14650,358657
2010-02-24,14550,15000,14450,15000,608232
2010-02-25,15050,15150,14850,14950,774330
2010-02-26,15000,15000,14800,14850,315148
2010-03-02,14900,15400,14900,15350,929907
2010-03-03,15250,15400,15200,15350,295003
2010-03-04,15350,15350,15050,15250,374334
2010-03-05,15300,15400,15250,15350,201010
2010-03-08,15550,16150,15500,16000,1201447
2010-03-09,16000,16200,15900,16200,395995
2010-03-10,16100,16200,15900,16000,428400
2010-03-11,16000,16050,15600,15700,731040
2010-03-12,15750,15900,15450,15700,506971
2010-03-15,15750,15850,15400,15500,572903
2010-03-16,15500,16050,15500,16000,903047
2010-03-17,16050,16700,16000,16650,1663933
2010-03-18,16650,16800,16150,16300,1192634
2010-03-19,16350,16500,16200,16300,576200
2010-03-22,16150,16250,15800,16100,657216
2010-03-23,16200,16300,16000,16150,372587
2010-03-24,16400,16450,16050,16100,498197
2010-03-25,16100,16450,16100,16350,763915
2010-03-26,16300,16700,16250,16650,1349881
2010-03-29,16450,16750,16400,16400,749227
2010-03-30,16250,16300,16000,16250,873891
2010-03-31,16100,16200,15700,15700,564883
2010-04-01,15600,16500,15600,16400,1628076
2010-04-02,16500,16500,16200,16500,590168
2010-04-05,16600,16850,16400,16550,985751
2010-04-06,16750,17250,16700,17000,1669385
2010-04-07,17050,17150,16800,16950,752924
2010-04-08,16800,17000,16650,17000,491213
2010-04-09,16950,16950,16500,16850,635433
2010-04-12,17000,17250,16900,17050,1017143
2010-04-13,17100,17150,16550,16600,674704
2010-04-14,16750,16900,16250,16800,1319935
2010-04-15,17150,17650,17150,17500,2659927
2010-04-16,17600,17700,17250,17500,1182986
2010-04-19,16900,17000,16450,16650,1661064
2010-04-20,16750,16900,16400,16850,1360649
2010-04-21,16950,17550,16950,17350,1248599
2010-04-22,17200,17200,16900,17200,598688
2010-04-23,17200,17200,16750,16900,426280
2010-04-26,17000,17600,17000,17400,1227548
2010-04-27,17400,17500,17200,17400,588888
2010-04-28,16750,16900,16500,16500,1685443
2010-04-29,16600,16650,16350,16450,495172
2010-04-30,16700,16750,16350,16400,712196
2010-05-03,16200,16350,15850,15900,750554
2010-05-04,16200,16250,15800,15800,417375
2010-05-06,15400,15400,15100,15300,952848
2010-05-07,14600,15050,14500,14650,1139230
2010-05-10,14950,15750,14900,15550,925145
2010-05-11,15950,16000,15450,15450,877549
2010-05-12,15600,15700,14950,15000,834478
2010-05-13,15400,15700,15350,15400,647291
2010-05-14,15250,16050,15000,15800,982258
2010-05-17,15500,15900,15350,15650,748114
2010-05-18,15800,15900,15050,15200,864728
2010-05-19,15050,15350,14650,15350,839831
2010-05-20,15050,15250,14650,15000,1123928
2010-05-24,14600,15100,14600,14900,743033
2010-05-25,14600,14700,14050,14600,1026172
2010-05-26,14600,14750,14000,14150,1303439
2010-05-27,14050,14650,13950,14550,794648
2010-05-28,14850,14900,14550,14550,703416
2010-05-31,14450,14850,14300,14700,679472
2010-06-01,14650,15200,14600,15150,1110210
2010-06-03,15350,15900,15300,15600,1190719
2010-06-04,15650,15750,15350,15650,823409
2010-06-07,15050,15550,15000,15400,522769
2010-06-08,15300,16000,15250,15800,943894
2010-06-09,15750,16350,15550,16000,1047128
2010-06-10,16150,16150,15750,15800,638829
2010-06-11,16050,16400,15950,16050,767034
2010-06-14,16150,16800,16150,16400,1249493
2010-06-15,16500,17150,16400,16650,1249766
2010-06-16,17100,17200,16650,16700,917258
2010-06-17,16700,16950,16300,16350,535738
2010-06-18,16400,16800,16300,16600,524836
2010-06-21,16850,17150,16750,16800,493220
2010-06-22,16600,16700,16350,16650,517977
2010-06-23,16550,16550,16200,16500,521426
2010-06-24,16500,16800,16300,16750,397913
2010-06-25,16450,16700,16200,16450,940954
2010-06-28,16450,16700,16300,16600,381894
2010-06-29,16500,16700,16000,16100,520883
2010-06-30,15750,15950,15600,15900,355946
2010-07-01,15700,16450,15550,16200,607984
2010-07-02,16200,16300,15850,15900,325764
2010-07-05,16000,16300,15850,15900,270971
2010-07-06,15900,16250,15450,16000,589677
2010-07-07,16100,16150,15800,15950,288664
2010-07-08,16250,16950,16250,16700,1263146
2010-07-09,16950,17450,16850,17400,1536366
2010-07-12,17450,17700,17300,17500,933014
2010-07-13,17550,17750,17350,17650,709134
2010-07-14,17900,19750,17900,19300,3970410
2010-07-15,19000,20000,18900,19500,2480027
2010-07-16,19500,19750,18950,19050,1145779
2010-07-19,18700,19500,18500,19100,798519
2010-07-20,19200,19950,19100,19450,1464946
2010-07-21,19750,19800,18650,19000,1383103
2010-07-22,18800,19200,18250,18450,1252236
2010-07-23,19100,19500,18800,19450,1758919
2010-07-26,19650,19800,19150,19550,1229969
2010-07-27,19750,19800,19050,19050,1098437
2010-07-28,19100,19450,18900,19150,735401
2010-07-29,19050,19600,19000,19250,852746
2010-07-30,19300,19450,18300,18600,1264164
2010-08-02,18850,19350,18700,19250,898058
2010-08-03,19500,19650,18950,19150,1082609
2010-08-04,19250,19550,18750,19550,1100266
2010-08-05,19550,19700,18850,19200,1371416
2010-08-06,19000,19250,18850,19100,399755
2010-08-09,19000,19350,18900,19350,418338
2010-08-10,19300,19350,18650,18650,776671
2010-08-11,18550,18650,17800,18000,1131639
2010-08-12,17600,17750,17400,17400,992206
2010-08-13,17600,18150,17450,18050,841667
2010-08-16,17850,17850,17250,17700,1626420
2010-08-17,17600,17950,17450,17850,1122686
2010-08-18,18000,18000,17450,17550,828714
2010-08-19,17550,18150,17500,18050,710314
2010-08-20,17650,18000,17600,17700,608262
2010-08-23,17750,18100,17700,17850,644895
2010-08-24,17750,17800,17300,17750,393033
2010-08-25,17450,17600,17100,17250,709056
2010-08-26,17300,17350,16750,16850,651215
2010-08-27,16700,17000,16650,16700,491905
2010-08-30,17100,17600,17000,17600,870468
2010-08-31,17250,17550,17050,17550,472450
2010-09-01,17600,17800,17400,17550,489599
2010-09-02,17900,17950,17350,17450,586259
2010-09-03,17550,17700,17450,17550,328386
2010-09-06,17900,18250,17850,17850,808888
2010-09-07,17850,17950,17350,17400,612046
2010-09-08,17200,17350,16900,17250,879469
2010-09-09,17400,17500,16950,17000,776239
2010-09-10,17150,18300,17150,17950,2067826
2010-09-13,18400,18750,18350,18700,1538179
2010-09-14,18700,18750,18400,18600,700382
2010-09-15,18650,19350,18650,19200,1383556
2010-09-16,19300,19500,19100,19150,770210
2010-09-17,19250,19700,19000,19700,1051117
2010-09-20,19550,19700,19300,19700,579013
2010-09-24,19700,19700,19100,19700,721342
2010-09-27,20050,20700,19950,20600,2004831
2010-09-28,20550,21250,20400,20900,1372111
2010-09-29,21100,21150,20600,20800,749698
2010-09-30,20650,20850,20050,20850,1124676
2010-10-01,20600,21100,20500,20700,1077133
2010-10-04,20850,21200,20500,20500,985326
2010-10-05,20500,20850,20300,20850,805595
2010-10-06,21250,21500,20950,21350,1307377
2010-10-07,21400,21600,20950,21450,1026587
2010-10-08,21500,21650,21100,21200,977529
2010-10-11,21450,21450,20700,21100,985235
2010-10-12,21100,21100,20400,20500,700308
2010-10-13,20700,20850,20450,20650,570605
2010-10-14,20900,21700,20900,21450,1653872
2010-10-15,21550,22000,21300,22000,1056053
2010-10-18,22000,22100,21200,21200,846596
2010-10-19,21400,21600,21000,21150,886690
2010-10-20,20700,21100,20500,21050,1219084
2010-10-21,21150,21200,19950,20050,2113419
2010-10-22,20150,20500,20000,20400,1303817
2010-10-25,20450,21350,20300,21300,1271470
2010-10-26,21200,21400,20550,21050,1048468
2010-10-27,20900,21000,20150,20200,1548229
