"low_close_ratio","close_lastclose_ratio","close_ma5_ratio","volume_ma10_ratio","volume_ma15_ratio","volume_ma60_ratio","atr5_ratio","kama5_ratio","wma5_ratio","rsi5_ratio","slowk5_ratio","macdsignal5_ratio","macdhist5_ratio","cci5_ratio","cmo5_ratio"
-0.1227083131,0.1940337224,0.1518991693,-0.0283529353,-0.0345244338,-0.0535122275,0.0291564056,0.1094451006,0.1607557255,0.087384988,0.0079249051,-0.0135727788,0.0005692546,3.60773517630089E-15,0.0212728956
-0.0995475113,-0.0943253468,0.0341498775,-0.0497575977,-0.0563315592,-0.0707231559,0.0754456351,0.0059098705,0.0447266188,-0.0497148314,-0.0665191397,-0.271949272,-0.0002454447,-6.30332857184064E-15,-0.0021011392
-0.0759227768,-0.1130434783,-0.0763717646,-0.0134141084,-0.0288300961,-0.0538795162,0.0580474512,-0.0012688781,-0.0516207292,-0.0583063044,-0.0222458347,0.0001440735,-0.0006626936,-3.92226907805763E-14,-0.0057358342
-0.0533924238,-0.3537061118,-0.3273991114,0.3119350497,0.2480972596,0.1891588337,0.3388638597,-0.1196942238,-0.2908724811,-0.1250954831,-0.0276482039,-0.0301505542,-0.1421575286,7.05411646630888E-15,0.0128021451
-0.0804195804,-0.0279835391,-0.2813359363,-0.0051694945,-0.0252636383,-0.0352050992,-0.1300570359,-0.1053248038,-0.2574597423,-0.0112608955,0.0243210659,0.0303892378,0.0001072798,-5.28854515075827E-15,0.0001302574
-0.3138957816,0.1685950413,-0.0505938567,0.1064094671,0.0746357334,0.0463331241,-0.0076309647,-0.0606455122,-0.0968579404,0.2051061538,0.0494699635,0.0044860644,-0.0003562292,-6.65630994341877E-15,-0.0021903725
-0.026769654,-0.1553763441,-0.1026938904,-0.0328155158,-0.0315738503,-0.0415777417,-0.0956966149,-0.1097995687,-0.1419964245,-0.0603927723,-0.08528369,0.0032741564,-2.44557542962937E-05,1.55613089201283E-15,0.0034053663
-0.2223428453,0.1590096286,0.0861612,0.0048642769,0.0138507746,-0.0022626584,-0.0649042453,-0.009464909,0.0311910384,0.1228371077,-0.0833183899,-9.96088032723512E-05,-0.0006943338,-2.90177339656291E-14,-0.0026616601
-0.0525277691,-0.0274193548,0.0395049804,-0.0626339835,-0.0447952799,-0.0502820975,-0.1677102,-0.0083804325,0.043568578,-0.0125612479,-0.0247343687,-0.0010056198,0.0060389873,7.16522439769451E-15,0.0021468548
-0.0776391162,0.1009446694,0.0886893388,0.0913798387,0.1099279802,0.0813872471,0.1028174766,-0.0027727947,0.0967888672,0.0590189286,0.0559145482,-0.0027710116,0.0010425208,6.46099050661886E-15,-0.0058069587
-0.0398257949,-0.1718085106,-0.0547404454,-0.0395673302,-0.0096248041,-0.0210305365,0.0949631383,-0.0097620104,-0.0529848326,-0.0756624576,-0.2477264289,-0.0010049017,-0.0004745093,-1.49336879307304E-14,-0.0114617093
-0.0547441307,-0.2040927694,-0.2164773818,0.0381999712,0.0679649482,0.0545887914,0.0400856488,-0.0294186769,-0.1756503211,-0.0789505901,-0.1921987325,0.0030744953,-0.0025698906,1.2644550961107E-13,0.0034722271
-0.0545905707,0.0191279887,-0.1472766375,-0.0173350794,0.0110780013,0.0147878145,-0.1739606255,-0.1051682735,-0.1453465421,0.0217355087,-0.0309619134,0.0024939521,-7.28519215082497E-06,-6.61913359321915E-15,-0.0003333556
-0.1209626009,0.1049088359,-0.0226300625,-0.0385407714,-0.0330137074,-0.0211169858,-0.0488665548,-0.0190228416,-0.0379913917,0.111039951,0.1118922335,0.0001252743,-0.000629621,-8.90919834313058E-15,-0.0020432194
-0.4493099249,0.3193370166,0.2624234802,0.193646152,0.1758034267,0.2034931148,0.3169243652,0.0027292003,0.1993727252,0.1519367882,0.391191296,-0.0045117677,-0.0249866175,-6.16806719275215E-14,-0.0104671519
-0.1675496689,-0.0269129288,0.1969304718,-0.0287402426,-0.0260223089,0.0012580291,-0.0428020943,0.0116145911,0.170235574,-0.0120294296,0.1935229915,-0.0073077392,6.57916271866979E-05,-8.90194514168052E-16,-0.0005744225
-0.0387680049,-0.018013245,0.1058877637,-0.0647390305,-0.0573672696,-0.0277328971,-0.0663316968,0.0425822914,0.1285874407,-0.0096814757,0.193873396,-0.0120678599,-0.0001402958,-2.99380617323389E-15,-0.0005375667
0,-0.1986719788,-0.1121739633,0.0250921461,0.0159060257,0.0566220483,-0.0225547419,-0.0137410789,-0.0587979428,-0.0905248746,-0.0601987655,-0.0087147691,-0.0006020539,-2.18433295602627E-14,-0.0058153612
-0.1721088435,0.0372093023,-0.0965919691,0.0289150478,0.0423971305,0.0714258134,-0.0018489042,-0.0058673879,-0.0565901253,0.0271312786,-0.1229862654,0.0242563542,-0.0013737112,1.29915770803864E-14,-0.0015048745
-0.0523159636,0.0832653061,0.0034019538,-0.099150606,-0.0812944616,-0.058630782,-0.1000489469,-0.0033670709,-0.0148236769,0.0545148512,-0.0655952411,-0.0083137825,-0.0012955539,-1.34789629534641E-14,-0.0061660492
-0.0539100788,-0.2010752688,-0.128715714,-0.0305079184,-0.0166970605,0.0030427276,0.1062756772,-0.0702676739,-0.1335571412,-0.0929480037,-0.0360875108,0.0935518177,-0.0037327977,1,-0.0140038452
-0.0554459785,-0.188365651,-0.2157965818,-0.0384061127,-0.0310900304,-0.0105437695,0.0148185294,-0.1565402123,-0.2185356487,-0.0769092117,0.0028871928,0.0287037699,0.0009066497,1.1626256076463E-14,0.0023543818
-0.2772298926,0,-0.1666579883,0.0418601146,0.0380365053,0.0619807023,0.1258305272,-0.0845516172,-0.1573500483,0,0.0635021539,0.0087960808,-4.41487071793453E-05,-5.89258896312164E-15,-9.82208077294468E-19
-0.041058098,0.0871794872,-0.0459173511,0.0454228113,0.0428641253,0.0731266176,0.1708090822,-0.0310044338,-0.0641824,0.1261376854,0.043922207,0.002431371,-0.0003681439,-1.34789629534643E-14,-0.0016311664
-0.302852087,0.2677918425,0.2104540318,0.0428987207,0.0267208099,0.0517115594,0.0552626953,0.0022530151,0.1470224436,0.1753799671,-0.011501778,-0.0030729212,-0.0016617435,-1.27330914856836E-14,-0.0065767691
-0.185600503,-0.0460081191,0.1445337321,0.0132951285,0.0028090028,0.0293858716,-0.0796402595,0.0039171008,0.1199459474,-0.0223488315,0.0077738381,-0.004767525,0.0001414114,-1.37015101117254E-15,-0.0013288601
-0.1436757873,0.1019073569,0.1637228906,-0.0799873444,-0.0696235992,-0.0502772296,-0.1944771009,0.0973230558,0.1733024042,0.0379482519,0.0780249227,-0.0090882894,0.0001725621,2.18067330945432E-15,0.0035132475
-0.2379467379,0.2920805369,0.3054607509,0.1379018388,0.114209064,0.1424227226,0.1435172868,0.2856241977,0.3173042048,0.0606182863,0.2068770176,-0.0445205989,0.000483313,9.50615404255527E-15,0.0030600881
-0.0752379064,-0.0087516088,0.1828006621,-0.0491706363,-0.0495020937,-0.0254199628,-0.0110964034,0.1608484322,0.2124608502,-0.004283496,0.126396288,0.0181406912,-7.57278066996848E-05,-4.74351358871164E-15,-0.0001352996
-0.0508798391,-0.0963917526,0.046636423,-0.0814097076,-0.0637928137,-0.0514051464,0.0503341007,0.013852479,0.0649323739,-0.0487491701,0.0335459478,0.0039810406,-0.0003322706,-7.17796625904064E-15,-0.0015822971
-0.0386653082,-0.0888888889,-0.0712262911,-0.1200411513,-0.0990789976,-0.0867839133,-0.1916991352,-0.0040244165,-0.0263295386,-0.0463257345,0.0617903781,-1.41433586395915E-07,-0.0006692488,-2.51806215655786E-14,-0.0024231017
-0.1391917575,0.1260927152,0.0049382343,-0.1078144987,-0.0905489397,-0.0795185954,-0.10638018,0.014706114,0.0323755467,0.0545595478,0.0710495306,0.0001626087,-0.7700736297,-2.1992107935166E-15,0.0093529313
-0.0256410256,-0.088426528,-0.0479609651,-0.1413678383,-0.1222077032,-0.1134784154,-0.0901611999,6.12335707795477E-06,-0.0562249891,-0.0469290851,-0.0258431047,-0.0012327552,-0.0058014988,4.6859813585376E-15,-0.0024764635
-0.1636481242,0.125428195,0.0728254937,-0.0960535302,-0.0895093086,-0.0903003293,-0.0757289298,0.0022387035,0.0492488013,0.055709295,0.0296450915,-0.0002520798,-0.0005444094,-3.14545842996284E-14,0.0102705288
-0.0376674938,0.0175937904,0.0726353985,-0.0869446398,-0.0922268647,-0.0918296128,-0.1375082022,0.0095911194,0.0646326773,0.0061927414,-0.0406173357,6.52071385089232E-05,-0.0008392158,1.56135014834084E-14,0.0003287179
-0.0370931483,0.1052903226,0.1178733393,0.0027268865,-0.0327399869,-0.0432035973,-0.0383839667,0.0913109825,0.1238951192,0.0338808055,-0.0020586082,0.0012445421,0.0121628912,-3.069975356224E-16,0.0016691406
-0.0253405449,-0.1641677255,-0.0360261796,-0.0179519676,-0.0457923477,-0.0568102425,0.1528856602,0.0003122259,-0.0271550932,-0.08706266,-0.1417821188,-0.0011691844,-0.0013537407,-1.27627613918626E-14,-0.0031741933
-0.188580799,0.053125,-0.0114185258,-0.013609695,-0.0614792462,-0.0721468386,-0.0194142663,0.0088448041,0.0094639485,0.0299663404,-0.1282725321,-0.0014468491,8.98462461975652E-05,-1.60630128460962E-13,0.0311509475
-0.1491305629,0.0790697674,0.0455565985,0.0592629403,-0.0091331734,-0.0369303659,-0.0348306705,0.0111490877,0.0449228219,0.0376548024,-0.0085855638,-0.0004663482,-0.0004757829,-2.02010297493781E-14,0.0040933561
-0.283420463,0.3560664112,0.2956449957,0.3506576859,0.2267199189,0.1537610335,0.4395344332,0.1654105892,0.2745504509,0.0801979127,0.103193588,0.0053135525,-0.0080405547,4.42455454092176E-14,0.0043743643
-0.0352990419,0.0247572816,0.2529056592,0.1147447855,0.0760598474,0.0326835495,-0.1418984902,0.12420755,0.2298949154,0.0027889269,0.1261029201,0.004347243,8.58681872547233E-05,-4.70332031624003E-15,8.32720758547547E-05
-0.1981114694,0.0657799274,0.2064799987,0.057596861,0.0386069048,0.0068618558,0.0483863055,0.398692498,0.2261127487,0.0077082723,0.1163055037,0.0029871391,-6.6746731816793E-05,-4.11124752337338E-15,0.0002266224
-0.0233631914,-0.0162874251,0.0971298443,0.0780645074,0.0943646049,0.0398740902,0.087794729,0.1779958174,0.1363782298,-0.0106458622,0.1140036444,0.0013704896,-0.0002967455,1.83050827052451E-15,-0.0003005763
-0.0687686871,0.1306122449,0.1168344219,-0.0793082296,-0.0469732821,-0.0704940535,-0.012595589,0.2125943208,0.1582825752,0.0179307243,0.0539793763,0.0012257753,-0.000012137,5.32215166439823E-15,0.0005368053
-0.2594871795,0.4084805654,0.3814805403,0.2284420926,0.2733137119,0.1976431908,0.4392953476,0.461320344,0.3632973212,0.0233636122,0.056632461,0.0032167379,0.0012405678,6.06718917803259E-15,0.0006384366
-0.1609278263,0.0528888889,0.3086061446,0.0551480802,0.0967952595,0.0679024288,-0.1577690192,0.3109750309,0.3102318934,0.0016266359,0.0216932992,0.0025612863,-1.40664315570675E-05,-5.59585517864724E-15,0.000040226
-0.1086023352,-0.0824696803,0.1370130098,-0.044864162,-0.0046086435,-0.0142409454,-0.0808059025,0.0650947896,0.1626387761,-0.0392921559,0.0916966005,0.000940267,-0.0003786478,-6.13144139116298E-15,-0.0009653294
-0.2817371938,0.0151785714,0.0568470299,-0.0102844614,0.0294587686,0.0262439889,0.0215655409,0.0632601196,0.1081881707,0.0020386761,0.0627168242,4.11171950103747E-05,-0.0006379906,-9.03368552343751E-15,6.13280871246649E-05
-0.0432959699,0.0075723831,-0.0070269245,-0.0731471261,-0.0360114859,-0.030275471,-0.0857078801,0.0442915191,0.0460042295,0.001203334,-0.0157314948,-0.0005480488,-0.0096153588,5.30470979392863E-14,3.57853040310205E-05
-0.1737637363,-0.0226918799,-0.022506164,-0.0911479177,-0.0693303971,-0.0595779363,-0.0871871607,0.0027215038,-0.0203781142,-0.0185997264,-0.0683415421,-0.0010918088,0.00061185,-2.44982770648699E-14,-0.0005494361
-0.04403063,-0.0910714286,-0.0749350101,-0.0916718464,-0.0750967567,-0.0639413937,-0.0086441786,-0.0245329429,-0.0775518193,-0.0699910989,-0.096244845,-0.0019082062,0.000409294,-2.54504747124151E-16,-0.0023241378
-0.0658968571,0.0153846154,-0.0467621911,-0.0993299217,-0.0859941203,-0.0741956074,-0.1688509263,-0.0038577427,-0.0441269934,0.0102225479,-0.1050192075,-0.0022528266,1.32930937298777E-05,2.49865129579526E-15,0.0008945773
-0.0351291308,-0.4221218962,-0.3467106305,0.1471837747,0.1130568356,0.1324707524,0.6514866852,-0.3259467013,-0.317090479,-0.1775388256,-0.1315937205,-0.005348678,0.0006642581,1.41364733414378E-14,-0.0126259035
-0.3475274725,0.0736462094,-0.1997739901,0.058889953,0.0495954168,0.0760298745,0.0175330702,-0.1021757371,-0.2065502033,0.1126912963,-0.1103609339,-0.0077466204,-0.000069856,-5.57992522682514E-15,-0.0010360403
-0.1554054054,-0.2104761905,-0.2749666123,0.125580883,0.097362092,0.1223158564,0.2367249135,-0.2063055028,-0.2856650405,-0.0823780586,-0.206208943,-0.0181641232,3.26576793394873E-05,-2.56153406706357E-15,0.0015538965
-0.0848261328,-0.0918918919,-0.2409086969,0.0064445208,-0.0051457899,0.0168544124,-0.0763476579,-0.198362214,-0.2622278872,-0.0377519146,-0.2520479998,0.0556423397,-6.24512478844158E-05,2.57005747132643E-15,0.0003415955
-0.0848261328,0,-0.1174875674,-0.0566732723,-0.0558615712,-0.0369186901,-0.1729158732,-0.154603634,-0.1771050363,0,-0.2490886516,0.0080360786,-0.0001888635,-3.69527963379629E-16,0
-0.0239379317,0.0846824408,-0.0124217669,-0.0473182622,-0.0497402,-0.0351499948,0.0214675561,-0.0120416421,-0.0293386287,0.191185267,-0.2111180502,0.0021744997,-0.0003843058,-1.66874448455512E-14,-0.0013566317
-0.0239379317,0,0.0296985688,-0.118632541,-0.1095082565,-0.0937088217,-0.1547515727,-0.0284558586,-0.0090465816,0,-0.1483575287,0.0003009603,-0.0005622254,9.64747931508915E-15,0
-0.3687699831,0.0418204182,0.0624615514,-0.0503142507,-0.0418850622,-0.0402258083,0.0665744072,-0.0014615587,0.049788971,0.0666333009,0.0640019711,-0.0009643175,-0.0028595279,-2.74423706642409E-14,-0.0013591275
-0.0484117872,-0.1163814181,-0.0483957528,-0.0843363463,-0.0638768927,-0.0659988744,0.0375573255,-0.0020813873,-0.0338244934,-0.0790067802,0.0477932439,-0.0005448805,-0.0003170982,-1.10256490614054E-14,0.0034198102
-0.199545328,0.2114427861,0.1054814279,-0.0699238907,-0.0467082954,-0.0533132475,0.0022098768,0.0155640536,0.1062448848,0.2729060637,0.2997890619,-0.0025611563,0.0023540862,-2.21372760734438E-13,-0.0041506342
-0.1211801897,-0.2132689988,-0.080860602,0.0807729793,0.0766131225,0.0520541707,0.1106492348,-0.0071536991,-0.0695388597,-0.0942017093,0.1344117492,-0.0011130514,-0.0004315286,-2.74574242561398E-14,-0.0102032088
-0.1569478908,0.0254047323,-0.0467307789,-0.0507720848,-0.0484271838,-0.0524653044,-0.1349829256,-0.0038824196,-0.0417100318,0.0217805804,0.0379837396,-0.0008769177,-0.0001838453,-6.44299780192586E-15,-0.000736566
-0.1452353617,-0.0168734491,-0.0406401468,-0.0483691244,-0.0639407667,-0.0657758217,-0.1577972393,-0.0098707661,-0.0452291868,-0.0104061065,0.0640004988,-0.0007345193,-0.0001437427,3.41563837908316E-16,0.0004899285
-0.0239674119,0.0676616915,0.0093599883,-0.0281155959,-0.0575073428,-0.0586038138,-0.0772856654,-0.0028974348,0.0158824819,0.0695918233,0.1516014242,-0.0018077932,0.0008915387,-2.4304024353755E-14,-0.0027428545
-0.2896062271,0.2344827586,0.2100298477,0.1457868346,0.0671783639,0.060269566,0.2346724623,0.0083245541,0.1654404151,0.1228831876,0.2266986442,-0.0060930466,0.0012954087,2.61420796315611E-14,-0.0384691258
-0.0346701992,0.0161904762,0.1633451756,-0.0388573519,-0.0553876255,-0.0599962265,-0.0991246754,0.1252954628,0.1623529756,0.0043953494,0.1147714665,-0.0115659259,4.88577749323117E-05,-3.42647487030676E-15,0.0001823215
-0.0695054945,-0.016152019,0.0947564981,-0.1462573835,-0.1305206012,-0.1292274939,-0.1871514148,0.0537497319,0.1062339644,-0.0118156179,0.0983553927,-0.0508407932,-0.0001550369,-6.6776987855132E-15,-0.0004713182
-0.0587606838,-0.0971428571,-0.0334293863,-0.0666778774,-0.059723512,-0.0815682822,-0.1005082063,-0.0083364558,0.0021962319,-0.0674800984,-0.0722249368,0.0067003807,-0.0004374882,-1.98308831806614E-14,-0.0030163262
-0.1035188216,0.147826087,0.0512449692,-0.003918826,0.0008070128,-0.0409369299,0.0709634364,0.03541447,0.0746599538,0.0831252874,0.0833148329,0.0066738587,0.000316012,-5.24867731134669E-14,0.0388620059
-0.2878270762,0.265248227,0.2389320267,0.1525372062,0.1464539233,0.0755079388,0.2216652775,0.1243253479,0.217309694,0.0595580485,0.0084656576,0.0114570089,0.0010266733,1.72231193294264E-14,0.0027827618
-0.0461173897,-0.2707622298,-0.0253745446,0.0717590886,0.0612282322,0.0150507296,0.2036174075,0.0002026808,-0.0161251691,-0.1003445329,8.77611825289974E-05,0.001293141,-0.0005319398,-1.26037056188237E-14,-0.0030588895
-0.1268228217,0,-0.0313154619,-0.0399067299,-0.0367728233,-0.0578498941,-0.1093631998,0.0002728682,-0.0182966582,-7.76009603953671E-17,-0.015444978,-0.0009155464,-0.0011867412,-5.25055189053737E-14,3.99382708210271E-19
-0.2014897405,-0.1853080569,-0.1926844446,0.1845142207,0.1668587873,0.1206830511,0.1936377767,-0.0035368686,-0.1465683841,-0.075526557,-0.0193353627,-0.0047659727,0.0025869035,5.17262398555469E-14,-0.0248772186
-0.1771377894,0.0248477467,-0.1381361233,-0.0114696183,-0.002733339,-0.0170964513,-0.1063860281,-0.0118578937,-0.1241831007,0.0192716533,-0.0582242451,-0.0072853429,5.90172168427861E-06,-6.30955596707647E-15,-0.0007000325
-0.3599822143,0.3383495146,0.1913238386,0.2024542906,0.1738407841,0.1507938458,0.2678406393,0.008324386,0.1242161211,0.1724733346,0.024187608,0.0042099566,-0.0008549217,-2.81518289975321E-14,-0.0085265471
-0.0335158527,0.0471676301,0.1945917564,0.0324031037,0.0432738718,0.0319722229,-0.1018170472,0.0388919237,0.171037651,0.0106357219,0.0125967396,0.0089209248,0.0011748125,4.69155471336017E-15,0.0005221151
-0.0575785162,-0.2029850746,-0.0014965055,-0.0035480622,0.021717171,0.0186969941,0.0159261915,9.06633286882783E-05,0,-0.0783645621,-0.0554990272,0.0001553916,-0.0006501417,-1.21418647977428E-14,-0.0034395654
-0.0234194205,-0.1126627219,-0.1209307834,0.0219285264,0.0514603775,0.0529481149,0.0126348571,-0.0035290623,-0.0763975072,-0.0444569087,-0.0225136363,-0.0045450951,-0.0204604021,-5.65264613672977E-14,0.0246238395
-0.0117379605,-0.0163658243,-0.143156397,-0.1323257149,-0.0985142222,-0.0876406326,-0.2411635333,-0.0022499659,-0.0984652607,-0.007722046,-0.1771838664,-0.0084264159,0.0001691429,2.13116394925381E-14,0.000420693
-0.0468952734,0.0082026538,-0.0842028047,-0.1052489672,-0.0754748647,-0.0715537023,-0.1634765716,-0.0524848719,-0.0991757784,0.0070710422,-0.2617428052,-0.0175626075,-0.0001129849,-3.96921371400782E-15,-0.0003318038
-0.0349608475,0.0409638554,0.0075830121,-0.0834889935,-0.0606025847,-0.0568841037,-0.0171387966,-0.0220825101,-0.0340307183,0.0383706659,-0.0333726426,0.0356288233,-0.0003256527,-1.79263365167902E-14,-0.0020551295
-0.035002767,-0.0081437126,0.0167267499,-0.121352044,-0.098302017,-0.0879586805,-0.1250721403,-0.0095549614,0,-0.0065555301,-0.0452348968,0.0051762499,-0.0003248388,-1.50964385078836E-15,0.0010827229
-0.1474358974,0.1956834532,0.1571237784,-0.0465007183,-0.0494259379,-0.039215711,0.0289803195,0.0982531325,0.1441641851,0.1380587682,0.3032618096,-0.0120858438,-0.0028088228,9.20966052442722E-14,-0.0167116826
-0.079111945,0.0237762238,0.1304429092,-0.114762793,-0.106543414,-0.0941977716,-0.1447318985,0.1053061641,0.1295989126,0.008037144,0.1831451039,-0.1189591303,0.0002377789,-4.19973060059594E-15,0.0003499211
-0.1025490903,-0.0552845528,0.0417441062,-0.1023163821,-0.1073623412,-0.1008657393,-0.052786787,0.0086029489,0.0561024409,-0.042265225,-0.0808690333,0.0096156803,-0.0002641864,-8.73263077422373E-15,-0.0017086337
-0.080514639,-0.0637002342,-0.034201114,-0.0646531141,-0.0866921342,-0.0845307004,0.0125428682,-0.0041620835,-0.0128940841,-0.0497592553,-0.1167114206,0.0003062283,-0.0006332841,-2.28067284643677E-14,-0.0036039229
-0.2460654288,0.1929078014,0.0899459447,0.0180910954,-0.040682885,-0.0437495458,0.0655818564,0.0455512909,0.1043250533,0.1171084278,0.1665256161,0.0057855486,0.0122505181,-6.22585403025988E-14,-0.0648327854
-0.0785644575,-0.0234482759,0.0544431333,0.0280105979,-0.0383793299,-0.0523123391,0.1044667103,0.0068923683,0.0491010314,-0.0165411897,0.0884148505,0.0034585157,-0.0001040335,3.40712423934065E-15,-0.0006840306
-0.2767568041,0.0941176471,0.1157586502,-0.0373511962,-0.075817925,-0.0863162921,0.0622276114,0.0269268614,0.1031705507,0.0341442243,0.2224843014,0.0038247795,0.0002534957,-4.75299964514811E-15,0.0016833717
-0.185660019,0.0928327645,0.1481901384,0.062581344,0.0122326908,-0.0323854966,-0.0504593542,0.1061481423,0.1467408142,0.0229730938,0.2064419221,0.0039787924,0.0002169254,8.0726198756709E-15,0.0008364725
-0.3880054887,0.4731762065,0.4324867231,0.5326743486,0.4333586381,0.3081262136,0.7018106821,0.5625600732,0.4303492845,0.0441389082,0.1459246466,0.0091694072,0.0013108598,4.73717176263062E-15,0.001382237
0,-0.0499475341,0.2704808254,-0.0172363967,-0.0085807791,-0.0407598596,-0.2190333009,0.2038701375,0.2734624294,-0.0216574834,0.1179365093,0.0047281297,-9.8384339615523E-05,-5.98465955133815E-15,-0.0005502403
-0.1328781513,0.0431289641,0.190233339,0.0435887942,0.0580274575,0.0026500334,0.1503973059,0.1937190649,0.2224465525,0.0039793859,-0.0344353515,0.0025240162,-0.0001914539,-3.4224323700919E-15,0.0001123685
-0.0823768824,-0.05,0.0512739106,-0.0765316819,-0.0507291143,-0.0758610876,-0.1339240303,0.0646891546,0.1016338162,-0.0281615136,-0.0250285444,0.0007561835,-0.0004326176,-6.88427879125941E-15,-0.0007794762
-0.1334388186,0.0215873016,-0.0053324048,-0.0644323403,-0.0358727778,-0.0646570546,-0.0179988936,0.0548174514,0.0514139621,0.0042732574,-0.0158200682,-8.79331456810898E-05,-0.0007512372,-1.52861167917981E-14,0.0001400651
-0.2253441296,0.0143459916,0.0120055028,-0.0004320391,0.0306713579,-0.0135053148,0.0275539624,0.0041722739,0.0057987564,0.0031956397,0.0078041456,-0.0005935357,0.0038195658,2.32183355753356E-13,0.0001019371
-0.0625102948,-0.1145263158,-0.0789024514,0.1170106683,0.1454268778,0.0888867335,-0.0750785111,-0.0008208668,-0.0685896787,-0.0815232903,-0.1562786328,-0.0016708567,0.0011349122,1.0065542769767E-14,-0.0025499674
-0.191634405,-0.1456102784,-0.1631277088,0.0288930221,0.0648871118,0.0340113484,0.1678525905,-0.0869230922,-0.1543726366,-0.0878333121,-0.061599328,-0.0031698611,0.0004490339,1.58849222938247E-15,-0.0090472724
-0.0108360459,-0.1190371991,-0.2097182904,-0.0728901907,-0.035103309,-0.0443569982,-0.0221513343,-0.139180313,-0.1973671392,-0.0670246377,-0.1689461343,-0.0050694213,0.0001589806,-5.79322407362128E-15,0.0026728379
-0.128317836,0.0908685969,-0.0768903597,-0.0932174725,-0.059322286,-0.0620108844,-0.1785507235,-0.0221724007,-0.0936458248,0.1221987069,-0.1719313311,-0.0058861337,-0.0001732341,-4.71922301357277E-15,-0.0020413853
-0.0321147499,-0.0074725275,-0.027707479,-0.0590654607,-0.0609151282,-0.0608243877,-0.0690289119,-0.0244316658,-0.0611870652,-0.0052563165,-0.1994995867,-0.0072805271,-0.0001890937,-1.19624754668394E-14,0.0003375533
-0.08806126,-0.1870187019,-0.1330680062,0.0587902131,0.0348860007,0.0275917201,0.1420350021,-0.1034283744,-0.1460950645,-0.1039220362,-0.2312576943,-0.0189154475,0.0001663016,3.2038458097084E-13,0.0059340144
-0.1199982753,0.0615384615,-0.0464499574,-0.0733721811,-0.0761526796,-0.0692935007,-0.0797440413,-0.0191022773,-0.0560107478,0.1014027237,-0.1868534193,0.0375388996,-0.0002049306,-7.25160012997928E-15,-0.0012971544
-0.022015315,-0.0609865471,-0.0833064731,-0.1182129839,-0.111911437,-0.1008442031,-0.0963791222,-0.0168551974,-0.0746457404,-0.0390508627,-0.2385363716,0.0083257043,-0.0001232605,-2.28860546181734E-15,0.0011286068
0,-0.1615384615,-0.1669528776,0.0662270111,0.0354171323,0.0405166774,-0.0498527288,-0.1690404109,-0.1686130415,-0.0881918639,-0.2887643727,0.0069163503,0.0002169558,1.76492350172596E-14,0.0016311287
-0.10066313,0.0551564311,-0.0619034782,-0.0465373853,-0.0339877445,-0.0450932106,-0.1054096839,-0.0610715112,-0.0853536481,0.120738348,-0.182414715,0.0028576815,-0.0002562647,-5.8705546196691E-15,-0.0010236898
-0.1969322344,-0.2344827586,-0.2166729318,0.0916171866,0.067636904,0.045583299,0.4225375485,-0.1364932112,-0.2021487345,-0.1078245449,0.0735685131,0.0038613778,0.0004194195,8.66138684081908E-15,0.0019032596
-0.0462818988,0.0080952381,-0.1368435513,0.0336756412,0.0150901704,-0.001200498,-0.044465183,-0.169288694,-0.1530774813,0.0191799158,-0.0347451667,0.0023348732,-0.000153075,-5.78865397335713E-15,-0.0001321866
-0.3103206588,0.2991676576,0.1444023169,0.0512717552,0.0290538539,0.0159919045,0.1921737962,0.0011907334,0.0989010372,0.4746219455,0.6842821673,-0.0013128111,-0.001108178,-2.30674461783425E-14,-0.0036407578
-0.1099521947,0.054214123,0.1627236349,-0.0187483352,-0.0259589496,-0.0306670662,-0.1458116697,0.0112793662,0.1419550008,0.0221326017,0.3379395409,-0.0031581886,0.0007899031,1.12112357268887E-14,0.0038157056
-0.3044263,0.0768361582,0.198224375,-0.0686059463,-0.0634064766,-0.0637295261,0.0141702613,0.0211977336,0.1700835574,0.0287166977,0.3077462915,-0.0051515348,0.0001764153,-3.0593490156172E-15,0.0024566653
-0.0229499274,-0.3570949721,-0.1556689286,0.0670538056,0.0540265732,0.0339036993,0.304185765,-0.0047525828,-0.1033071061,-0.1270880789,0.0110582079,-0.0005600107,-0.0006232083,-2.12945971370074E-14,-0.0068231701
-0.219317456,-0.0400943396,-0.1948602205,0.1154733702,0.1164574554,0.093374964,-0.0908165344,-0.0026071036,-0.138785995,-0.0159473748,-0.0154278351,0.0025328761,-0.0035750909,2.62272072712148E-14,0.0004297266
0,0.0725978648,-0.0921643815,-0.0122833466,0.0101658481,0.0037993586,-0.1141844179,-0.0219474195,-0.0945299616,0.0644475705,0.0803543271,0.0010686036,-0.0003358562,-9.71723196594137E-15,-0.0014475352
-0.1165361585,-0.1356807512,-0.1450444053,-0.0046584088,0.0080995729,0.0057114844,-0.0165916721,-0.0913163888,-0.1582845563,-0.0593991554,0.0495109491,0.0020967895,0.0007440232,2.04224318601698E-14,0.0029512576
-0.2611524998,0.1791616766,0.0746662583,-0.0593883853,-0.0413460863,-0.0378734832,-0.0676031509,-0.0105883675,0.0129834078,0.1518721789,0.1023791514,-0.0008370845,-0.0009763537,-1.53111487920981E-14,-0.0031257999
