"high_close_ratio","close_ma5_ratio","close_ma15_ratio","volume_ma60_ratio","sar_ratio","adosc5_ratio","b_upper5_ratio","kama5_ratio","willi5_ratio","mom5_ratio","macd5_ratio","macdhist5_ratio","cmo5_ratio","rocr5_ratio","ultosc5_ratio"
0.100456621,0.3565452893,0.351556762,-0.0331811367,0.0882556159,-0.0021901695,0.217685488,0.2873148334,-0.015360988,0.0533333333,0.0016187878,0.0017045207,0.0011886333,0.4123493847,0.1162818811
0.0669710807,0.2212306889,0.3034631175,-0.0739921352,0.0962617249,-0.0175162561,0.0904502461,0.2013793055,0,-0.0015250545,0.000383118,-0.0003867574,6.83891529548116E-19,-0.0403642222,0.0222680513
0.3459119497,-0.1072070992,0.1187031705,-0.0281312451,0.0775297792,-0.0035921428,-0.1957547866,0.0157048439,0.0754942186,-0.0063157895,-0.0010151877,-0.0025031306,-0.0021695323,-0.1392953401,-0.0415512789
0.033033033,0.1729258422,0.2997203117,-0.0379169037,0.042133355,-0.0095479114,0.1122445154,0.0476627051,-0.0217771784,-0.0091503268,0.0008135239,-0.0066429215,0.0096956714,-0.1681800226,-0.0159543959
0.6285714286,-0.2132252102,0.0146114049,0.1792986647,0.4553549116,-0.0112784892,0.0208743935,-0.0003785316,0.2610433207,-0.0277777778,-0.0016884186,-0.0076472649,-0.003070379,-0.2602341129,-0.1207556983
0.0672782875,0.0600250664,0.1672322764,0.0349277224,0,-0.0001510295,-0.0129105587,0.0030220413,-0.011438518,-0.0111111111,0.0002217704,-0.001059618,-0.0079227641,0.0283363285,0.0385106634
0.1681957187,0.0667562724,0.1567052384,-0.0306810774,0,0.0002836172,-0.0136725114,0.0030016299,0,0,-0.0001385692,-0.0005845143,0,0,-0.0382407269
0.0331825038,0.1059273083,0.2023046805,-0.0459712867,-0.0097861363,-0.0010105075,0.0481892642,0.0337449568,-0.0077209996,-0.2222222222,0.0004123152,-0.0019200385,0.0015390731,0.2723704132,0.118963848
0.1339421613,0.0597487079,0.1410800604,-0.0408957444,-0.0096081127,-0.0013769349,-0.0491062268,0.0090638845,0.007353333,-0.0296296296,-0.0005001713,0.013311523,-0.0010970764,-0.3095772735,-0.0936132157
0.2056074766,-0.1322876591,0.0215398176,-0.0580847295,-0.0094330109,0.0007963116,-0.0712369484,0.0063914218,0.015837948,-0.0518518519,-0.0018452639,0.0055034102,-0.0042882897,0.1903298523,0.1152880059
0.0339506173,-0.053012334,0.0394185904,-0.0731470255,-0.0092607945,-0.0020578195,-0.0042350122,0.0076390735,-0.005719259,-0.0333333333,-0.0011370973,-0.0002420478,-0.0027785699,-0.1596948075,-0.0005432103
0.1659125189,0.0925164838,0.1157850132,-0.0326781632,-0.4545713467,-0.0057009452,0.0444785605,0.0170767879,-0.0108002078,-0.0555555556,0.0020458756,-0.0017573521,0.0750240069,0.1334795709,0.017632593
0.3069767442,-0.0664486398,-0.0352921627,-0.0784892866,0.0097523677,-0.0091748158,-0.051410647,0.0116261574,0.0308839985,-0.0666666667,-0.0020432886,0.006759214,-0.003453175,-0.232702273,-0.1290703009
0.1364341085,-0.0400167109,-0.0366925592,-0.0725046381,0.0095398076,0.0034022307,-0.0349850019,0.0071448912,0,-0.0074074074,-0.0024328544,0.0002586939,-1.12004424695029E-18,0.0526604334,-0.0913339911
0,0.0332243199,0.0183124823,-0.0817566318,0.0093322532,-0.001178722,0.0132660792,0.016708599,-0.0070190906,-0.0444444444,0.0025097138,-0.0012816921,-0.005724564,0.2170671994,0.2028282441
0.0334855403,0.0463857922,0.0394422696,0.0289194266,0.4564785256,-0.0083970402,0.0234945235,0.0138992609,-0.0067728067,-0.0055555556,0.0018386294,-0.0021098594,0.0015135115,-0.0271857475,0.0850379411
0.4292682927,-0.3160959316,-0.2376752491,0.0666155822,-0.0089324784,-0.0018970996,0.0686236275,-0.1037823468,0.0406271647,-0.1407407407,-0.0115817558,1,-0.0100134192,-0.4907428175,-0.1563343869
0.0708534622,-0.1965043658,-0.1884501212,-0.0131914056,-0.0203626783,0.0005520069,-0.0015022082,-0.0234927874,-0.0061707794,-0.0111111111,0.0023457806,-0.000089741,-0.0007107098,0.218747199,0.1409394149
0.1779935275,-0.1708454365,-0.1879619837,-0.0298708769,-0.0322714868,-0.0050199524,-0.0314267367,-0.0303418214,0.0019797435,0.0027777778,0.0008772188,-0.0003881666,0.0002662159,-0.0278566061,-0.0425138394
0.1437908497,-0.1454401785,-0.2225513243,0.0126656588,-0.0305205999,0.0063256013,-0.1372305864,-0.091565596,0.0036766665,0.012345679,0.0006561494,-0.0003387918,0.0005066897,-0.1345662399,-0.0539514853
0.1452145215,-0.0985698085,-0.2437364984,-0.0348476844,-0.028855139,0.0021765766,-0.3691186331,-0.1294248304,0.0014074739,0.0047619048,0.0005002714,-0.0003138129,0.0004101511,-0.0826046015,-0.2239829319
0.0357723577,0.0070407006,-0.1612343547,-0.0233028418,-0.0382865513,-0.000391252,0,-0.0004429424,-0.0107626055,-0.0222222222,-0.0006050383,-0.0017106906,-0.0014464907,0.4852841428,0.314443904
0.0354267311,0.0774477067,-0.0983242099,-0.0124967662,-0.0467715339,-0.001515816,0,9.13471279563633E-05,-0.0085788885,0,-0.0011033005,-0.0075903443,-0.0019269989,0,0.0588706706
0.1815181518,-0.070683112,-0.18317035,0.0071056507,-0.0424682753,-0.0003842469,-0.01584201,-0.0166734785,0.0260505272,0.0052287582,0.0005048468,-0.001741273,0.0129924792,-0.1119673293,0.0126020396
0.1426134425,-0.2452174246,-0.30182932,-0.0314422739,-0.0468266073,0.0019911641,0.083344062,-0.0828277481,0.0068504948,0.0255555556,0.0018482196,-0.020636278,0.0016625783,-0.13371901,-0.0841794894
0.04578564,-0.2922453107,-0.3397958802,0.0305617025,-0.0672932086,-0.0017078687,0.0520186326,-0.1093117766,-0.0050332562,0.0031007752,0.0010697337,0.0010507677,0.0003414162,-0.0382757678,0.0457182575
0.3039723661,-0.179221973,-0.2834032949,0.0283804275,-0.0975995624,0.0048232757,-0.0803046916,-0.1526498372,-0.0013031223,0.0049886621,8.69591250556984E-05,-0.0007233877,-0.0003295114,-0.0607350511,-0.130987491
0.0295401141,0.0867042331,-0.1348351034,-0.0173918257,-0.0835180062,-0.0010430569,-0.2047192778,-0.0148525599,-0.0106106411,-0.0066666667,-0.0010588895,-0.0033032789,-0.0021923526,0.1099830769,0.0374502039
0.1446867428,-0.0652862331,-0.2376209219,-0.0448798264,-0.071275658,0.0020130447,-0.1588253325,-0.0553083623,0.0108746474,0.0026455026,0.0001953968,-0.001469865,0.008390011,-0.0357904601,-0.058567663
0.1213374698,-0.0208157319,-0.1839928909,-0.0884105336,-0.0465334444,0.001267778,-0.0178521499,-0.0082921035,-0.002451111,-0.0174940898,-0.000307313,0.0024053911,-0.0004586467,0.2195286237,0.0235997115
0.1330645161,0.1181914331,-0.0391299032,-0.0197520542,-0.3356929389,-9.73956647112664E-06,0.0724058072,-0.0070557701,-0.0084253715,-0.0911111111,-0.0014846234,0.0060042327,-0.0030635491,0.2475648188,0.0046542559
0.2866941015,-0.0398324719,-0.1150446627,-0.0565580476,0.0086455679,0.0008279085,-0.0026025866,-0.003829893,0.0308601683,-0.0172043011,-0.0002062892,-0.0006924904,-0.0104149579,-0.1396763427,-0.0400467853
0.0357723577,0.3019299753,0.1320061488,-0.0006826421,0.0084588905,-0.0008541581,0.1980099973,0.0155348111,-0.0233462631,0.0793650794,-0.0040030543,0.0035477437,-0.0073962834,0.1429577107,0.1324418795
0.0352564103,0.294390351,0.1978768198,-0.0461257572,0.0210887521,-0.001822396,0.1961089181,0.1131822306,-0.0041305759,0.03125,-0.0753772802,0.000476982,0.000720666,0.2666500119,0.1625793968
0.2178217822,0.0157385298,0.0629331639,0.0021828035,0.0353301981,-3.33517442686127E-05,-0.00821228,0.0013857579,0.1566719508,-0.0098124098,-0.0006628656,-0.0010164891,-0.0021691463,-0.1895004297,-0.0196363618
0.2351369405,-0.0785990601,0.0113677963,-0.0548051552,0.0329909822,0.0029322158,-0.001134359,-0.0011563874,0.0106429819,-0.019121447,-0.0020256813,-0.0016531987,-0.0046976606,-0.2121046228,-0.0966816678
0,0.0099092366,0.1143307199,-0.067444218,0.0308201273,-0.001272714,-0.060740004,0.0123631501,-0.0071577656,0.1555555556,0.0023774053,0.001293204,-0.01035224,0.2483772162,0.2100786784
0.0718954248,0.0170039562,0.1190604643,-0.071074403,0.0288038153,-0.002229999,-0.0115083533,0.0014887386,0.0004679394,-0.024537037,0.0005733069,-0.0003480194,5.86536817489821E-19,-0.2981608053,-0.0966960675
0.2189054726,-0.039950716,0.0513947445,-0.0874567146,0.0269295764,0.011749491,-0.1238140873,-0.0062116081,0.0138977993,0.1333333333,-0.0018033844,-0.003014647,-0.0033120354,-0.1667437671,-0.1427569588
0.1908575242,-0.0672064337,0.0169014711,-0.0653454249,0.0251861302,0.0059412691,0.0014334023,-0.0044131819,0.0036766665,-0.0152380952,-0.0032664195,0.0045421737,0.00437735,0.1358284326,-0.0455161178
0.0363036304,-0.0057061159,0.0523763119,-0.0662293406,0.0235632504,-0.0002259164,-0.0041607893,0.0007679186,-0.0111135601,-0.0464646465,0.0023566726,-0.0011260652,-0.0036835834,0.1335909063,0.2163626998
0.0708534622,0.1507646097,0.1451178833,-0.000043857,0.0142259149,-0.0012230302,0.0843372404,0.0172225593,-0.017025794,0.0055555556,0.0161937379,-0.0070495394,0.0142206078,0.0152805734,-0.0021465068
0,0.2695338397,0.2379582707,-0.0102440117,0,-0.0064169838,0.1999878373,0.08418822,-0.0257366654,0.037037037,0.0047662315,0.0030041732,0.0013689929,0.1392830305,0.083033354
0.1370716511,0.2452460815,0.2492452479,0.0432865365,0.0346937076,0.0021973775,0.1561473714,0.2291065421,0.0304160591,0.0138888889,0.0015610156,0.0002692448,0.0002840982,0.1412755897,0.0629794372
0.1370716511,0.1443310065,0.2167361575,0.0051072484,0.0557960567,0.0002008207,0.0401905557,0.2049435284,0,0.0020512821,0.0003665753,-0.0005321017,0,0.0346325373,0.0495162904
0.1009174312,0.169241254,0.2754454449,-0.0079668643,0.0496945175,-0.0003980989,0.0346139866,0.2240229538,-0.0021447221,0.0028169014,0.0007330822,7.80737075281687E-05,0.0005093349,0.0438062981,-0.0235718767
0.100456621,0.1204960014,0.2591012701,-0.0535500545,0.0626773122,-0.0006934033,0.0185103901,0.149892748,0.0015139215,-0.0055555556,0.0002575195,-0.0004825569,8.87070738893856E-05,-0.1134709459,-0.0523177137
0.0323054332,0.2838975541,0.4008659519,0.0489565297,0.0672515084,0.0023207943,0.241519287,0.2999500588,-0.0176343819,0.0055555556,0.001165567,0.0014504174,0.0004408416,0.069675715,0.0107947363
0.0648967552,0.1697931276,0.3505011316,-0.0205560909,0.0900093093,0.0009523742,0.0906784365,0.1034282721,0.0287645084,-0.0044444444,0.0001179645,-0.0006761287,-0.0003628341,-0.0790556925,0.0484567409
0.1651651652,-0.0129670457,0.2324824169,-0.0207292965,0.0743481384,0.0001154399,-0.0349121212,-0.0039442811,0.0836441626,-0.0074074074,-0.0006801771,-0.0023942577,-0.0014935953,-0.1020587161,0.0061034014
0.0663650075,-0.064660784,0.1785844486,-0.0370143466,0.0615904768,6.1266360850821E-05,-0.0178987628,-0.0031201042,0.0070190906,-0.0138888889,-0.0008426049,0.0122584049,-0.0007818689,-0.1313017985,0.0019651519
0.0990990991,-0.0515898205,0.1732932296,-0.0985844507,0.0511430704,-0.0001965112,-0.0204337726,-0.0009819008,-0.0014706666,0,-0.0006460664,0.0003367321,0.000779969,-0.0003574238,-0.015888288
0.0666666667,-0.0713829447,0.1069883969,-0.0626078898,0.265940912,-0.0002723972,-0.069716699,-0.0416132438,0.0085788885,-0.0740740741,-0.0011030032,0.0006304943,-0.0020116648,-0.2533362476,-0.0951349369
0,0.0974280732,0.1782206417,-0.04524058,-0.0046600649,0.0005148469,-0.0304711717,0.0023677441,-0.0185875917,-0.019047619,0.0003989048,-0.0011587135,0.0139101632,0.1571472277,0.0934107067
0.197309417,0.0259574345,0.1023602151,-0.0389541154,-0.2285436563,-0.0004492453,0.0096554881,0.0010119726,0.0374351497,-0.0444444444,-0.0005914285,0.0002302743,-0.0013635791,0.0517179224,-0.0642948367
0.2410015649,-0.2483841722,-0.1229796957,-0.020710215,0.2680606131,-0.0012203179,0.1053439955,-0.0490287222,0.0186716984,-0.2,-0.0037542687,0.004478485,-0.0080508631,-0.233657366,-0.1771696106
0.1009174312,-0.0590419443,-0.0334279136,-0.0144995935,0,-0.000910436,-0.0233523211,-0.0048779307,-0.0080427079,-0.0111111111,-0.0049996228,-0.0006193586,-0.0021322257,0.1087754341,0.0670732568
0.0986547085,0.0850506411,0.0555277597,0.0194484062,-0.0078875159,-0.0028711631,0.0322111026,0.0021508951,-0.0116984843,-0.0388888889,-0.0644590122,-0.0016859711,-0.009309035,0.1858783735,0.0091705645
0.1345565749,-0.0329209015,-0.0540741205,-0.0402842137,-0.0077412592,0.0272469133,-0.0853057624,-0.0086038226,0.0214472212,-0.0740740741,-0.003235974,0.0020142707,-0.0038192215,-0.2545569143,-0.148087084
0.0672782875,0,-0.0595482008,-0.0454126153,-0.007597505,0.0007586726,-0.0704722041,-0.0057552872,-0.0030081817,-0.0063492063,-0.0080573665,-2.2758730574567E-05,-5.46022681205522E-19,0.0517158517,0.09341807
0.100456621,-0.0065781728,-0.0401482961,-0.0697649894,-0.0074562182,0.0012694093,-0.0410803773,-0.0086550841,-0.0014848076,-0.0488888889,-0.0006843118,-0.0009197659,-0.0021294459,0.298411958,0.078627488
0.1327300151,0.0393612962,-0.001383589,-0.0880090245,-0.007317364,0.0006568441,0.0198858447,0.0010666011,-0.0040109089,-0.0111111111,-0.0130702122,-0.0027094451,-0.0249665792,-0.0808023623,-0.0729082756
0.0995475113,0.0525774105,0.0069304851,-0.0795895283,-0.0071809076,0.0001292049,-0.051736781,0.0011420369,-0.0030883999,-0.037037037,0.0031006987,0.0026176992,3.64408212420917E-19,-0.1292896292,-0.0552993933
0.4561403509,-0.2849412951,-0.2201339269,0.0290312139,-0.0070468147,0.0010917659,0.1463131512,-0.1260940742,0.0386049981,0.0777777778,-0.0193344139,-0.0177834008,-0.0130131093,-0.1880294892,-0.2118847094
0.1746031746,-0.2002688172,-0.1831836423,-0.0196561961,-0.0166414537,0.0006539247,0.0073345746,-0.0687468126,-0.0016085416,-0.0024691358,0.0021958829,9.64704460381405E-05,-0.0004229145,0.0275900357,-0.1059159319
0.033033033,0.1797426503,0.0671002727,0.1652745841,-0.0160259974,-0.0008073299,0.0489557688,0.0048670137,-0.0205893323,-0.0305555556,-0.0030966771,-0.0028087598,-0.0039145332,0.3016690544,0.5305616132
0.200913242,0.0933723255,0.008395208,-0.0018791038,-0.3857877335,-0.0004121606,-0.0293521374,0.0010921282,0.0257366654,-0.037037037,-0.0032668663,0.000839489,-0.0017597317,-0.12940189,-0.0442506706
0.1370716511,-0.026851685,-0.0883112778,0.0465953742,0.0081339314,-0.0002512905,-0.0798970229,-0.0077818148,0.0214472212,0.0555555556,0.0182326749,-0.0023374768,-0.0080745584,-0.1316510836,-0.0357536937
0.0685358255,-0.0601363269,-0.0731376516,-0.0427210043,0.0079590667,-0.0004573003,-0.02114824,-0.0087683754,0,-0.0380952381,0.0016019858,0.0064811004,9.13952134234637E-19,0.3310804284,0.193649974
0.103286385,-0.1132758929,-0.0804166437,0.0263931519,0.0077882172,-0.0001672707,-0.0274131481,-0.005781307,0.0042114543,-0.0088888889,0.0010967912,0.0008668495,0.0008803439,-0.0542757518,0.0352539608
0.13771518,-0.0537534197,-0.0804166437,-0.0465438576,0.0076212798,0.0003094088,-0.1425484641,-0.1108634281,0.0018383332,-0.0888888889,0.0002205021,-0.0005431618,9.07868406197883E-19,-0.3116928357,-0.1921079729
0.1754385965,-0.1220829666,-0.1527912315,-0.0454473189,0.3729077379,0.0005550265,-0.0938332282,-0.171268978,0.0012868333,0.0024691358,0.0020234533,0.0031699374,0.0027962414,-0.0307803942,-0.0297838639
0.1396825397,-0.0612720461,-0.113634208,-0.0550829156,-0.0080277384,0.0003033432,-0.0215780668,-0.0335845417,-0.0034951027,-0.0133333333,0.0001259974,-0.0007040736,-0.000685716,0.1629617062,-0.0300850045
0.2115384615,-0.0890083632,-0.1424838865,-0.036325275,-0.0078790899,0.0006618396,-0.0329053089,-0.0655702052,0.007353333,0.0111111111,0.0005206769,9.6632928742566E-05,0.0009511861,-0.0549173092,-0.1362343295
0.0691823899,0.0548264443,-0.0485349592,-0.0019329237,-0.0077329771,-7.05005011571919E-06,-0.0209632599,0.0009846199,-0.011438518,-0.0185185185,-0.0012590387,-0.0033257227,-0.0025275073,0.1384832471,0.135899411
0.1345565749,0.2250892666,0.0813927561,0.1065260689,-0.0075893648,-0.0004817558,0.1519763549,0.0259364908,-0.0125006661,-0.1333333333,-0.0039362158,0.0088209759,-0.1252019279,0.163197664,0.1374940046
0.4561403509,-0.0818506424,-0.0945975494,0.0862699334,-0.007448218,0.0004957094,0,-0.0006053066,0.0523312197,-0.0222222222,0.0321543978,-0.0017578366,-0.0039648349,-0.1322549876,-0.0984438444
0.2516339869,-0.2126546147,-0.1786776577,0.0293343215,-0.0155703494,0.0005445223,0.0344776555,-0.0189447834,0.0009898717,-0.0266666667,0.0061745295,-0.009409572,0.0023948766,-0.1647519275,-0.0465600944
0.11,-0.297235023,-0.2528808506,0.042261983,-0.0169834349,0.0002779576,0.0527705517,-0.0386034012,0.0006968845,0.0074074074,0.0025309151,0.0016940447,0.0007982201,-0.058706852,0.0554773769
0.1815181518,-0.1605252475,-0.1984696612,0.0223248242,-0.0455628398,0.0002183249,-0.0542271378,-0.0462517294,-0.0023396969,0.0055555556,0.0001628807,-0.0007069345,-0.0007970021,-0.0522232525,-0.0631282463
0.2167487685,-0.0212465936,-0.1501150121,-0.0019148127,-0.042280434,0.0003014941,-0.3322052865,-0.1027253969,-0.0012868333,0.0111111111,-0.0003814541,-0.0013874983,-0.0006111808,-0.1309455323,-0.1879723715
0.1078431373,0.0498200809,-0.1069015716,-0.0326076859,-0.0392100607,0.0003387726,-0.1417934598,-0.0224556927,-0.008106203,-0.0148148148,-0.0007173496,-0.0034614015,-0.0008783284,0.2779390296,0.0789402356
0.1083743842,0.0213725615,-0.1131564857,0.0089670157,-0.0363414834,6.96623658989095E-06,-0.0172758053,-0.0051416313,0.0004085185,-0.0177777778,-0.0004421364,0.0012874221,0.0010238305,0.1123722477,0.1115773908
0,0.0849863743,-0.035360163,-0.0204139751,-0.033664456,-0.0004860308,0.0432551695,-0.0270775679,-0.0106303618,-0.1555555556,-0.0014745323,0.0031292458,-0.0031268659,0.2022471937,0.195891308
0.2962962963,-0.1706432525,-0.1909808222,0.0539434137,-0.0311688122,6.6442624963069E-05,0.0631948496,-0.0327449399,0.0491067409,-0.037037037,0.002423147,-0.0025717782,-0.0233847999,-0.2788097359,-0.1284089457
0.4713733755,-0.3731627601,-0.3412868478,0.144039121,-0.038054432,0.0007172999,0.1317607119,-0.2082197641,0.0007869889,0.0511111111,0.0031266151,0.0162218748,0.0013524674,-0.2660362019,-0.1713419895
0.0384749913,-0.2511777428,-0.2977220709,0.0300265847,-0.0655534285,-9.4748740598832E-05,-0.0472656897,-0.1675368678,-0.0043912988,0.0003367003,0.0005804131,-0.0002095753,-0.0002809886,-0.0040805879,0.1887574067
0.1771708683,-0.1686301243,-0.2745720497,0.0059419231,-0.0767033445,4.10618839681064E-05,-0.1018620002,-0.1329044838,0.0003342424,-0.0013266998,5.5727867119659E-05,-0.0007755671,2.71404418854263E-05,0.022324998,-0.080963507
0.0675537359,0.0957102997,-0.1428625625,0.0070590045,-0.0669312529,-0.0002895684,-0.2905611372,-0.0280573291,-0.0082489312,-0.0035273369,-0.0009923788,-0.0030673009,-0.0020651664,0.065245668,0.0634735607
0.2256410256,0.1035097257,-0.1268931691,0.0205765422,-0.4163952412,5.68479398339711E-05,-0.0840575318,-0.0079881729,-0.0042085113,-0.015932914,-0.0008825084,0.0025801087,0.0005834597,0.2207014592,-0.0049280535
0.0683229814,0.010463973,-0.1313312295,0.0172542512,0.0079545065,-0.0002258815,0.0012665579,-0.0333231098,0.0049897617,-0.0474074074,-0.0004035408,-0.0002928591,0.0022483062,0.1935972029,0.2793043206
0.0454076367,0.0089394636,-0.0945975494,-0.0644827245,0.0077837615,-0.0003293758,-0.0017356541,-0.0247044992,0.0029354817,-0.0013071895,-0.0006667861,0.0001167136,-0.0006839048,-0.0063701473,-0.031618525
0.0673469388,0.0488841904,-0.031307756,-0.0266031346,0.0076169261,-0.0003848083,-0.0131955429,-0.0150631731,-0.0061778788,0.0166666667,-0.001426496,0.0008008248,-0.003246704,0.0715845275,0.0938085553
0.0523809524,0.0444127972,-0.0251421739,-0.0540957903,0.0074539003,-0.0004726673,0.0124868734,-0.0014660127,0,-0.0198412698,-0.0014343682,-5.66201174124448E-05,-1.88723267334675E-18,-0.1475516239,-0.078066288
0.0074299223,0.0782697467,0.0146114049,-0.0351319913,0.0072945873,-0.0009800624,0.0490608144,0.0015813392,-0.0227873827,0.0666666667,-0.0025326586,9.61522724673457E-05,0.008269598,0.0531008135,0.3219025441
0.0445795339,0.0470547986,0.0233603928,-0.0224559809,0.0071388931,-0.0010183856,0.0138558267,0.0068329002,0.0635373928,0.0166666667,-0.003756437,-0.0003220488,-4.47728244168886E-19,0.0537234546,0.0442329568
0.1870748299,-0.0205403915,0.0031232002,-0.0149183834,0.0069867265,-7.71033479548314E-05,-0.0306758633,-0.0092556271,0.0695843176,-0.0105820106,0.0067349745,-0.000967843,-0.0030892325,-0.058621632,-0.1278567362
0.1516718373,-0.0970901264,-0.0429281121,-0.0429884354,0.0068379989,0.0011270362,0.038481962,-0.031457391,0.0103738559,-0.0484848485,0.0204553541,-0.0025102444,0.0192902707,-0.1403573545,-0.1054926405
0.1612565445,-0.1493390934,-0.076219636,-0.0443280061,0.0066926245,0.0011072033,0.0395320216,-0.0772814953,-0.0003386403,0.0205128205,0.004664532,0.0117753898,0.0012977026,-0.071557197,-0.1643067913
0.04578564,-0.0668939142,-0.0388170093,-0.0690953762,0.0065505197,0.0002662143,-0.0472890932,-0.0508964174,-0.0030883999,0.0008888889,0.000234501,-0.0006475883,-0.0010798507,-0.0049246334,-0.0828564983
0.1678806798,-0.0283963248,-0.0425688972,0.0015693249,0.0064116035,0.0006644028,-0.0888532251,-0.0394916612,0,0,-0.0001323251,-0.0010299611,0,0,-0.1082538778
0.3959683225,-0.211604788,-0.1999719112,0.1542730172,0.3137898591,0.0012607211,0.0091944095,-0.1897912278,0.0019555675,0.0239316239,0.0037492049,0.0084953977,0.0033400015,-0.1703236628,-0.1598283968
0.3575207861,-0.4231934451,-0.3882308824,0.336241403,-0.0089862744,0.0016209337,0.1112965187,-0.3630964966,0.0014545937,0.0127572016,0.0035274319,0.0024957029,0.0005205536,-0.2001566593,-0.0816089123
0.0576779026,-0.2652911605,-0.3244736771,0.0078779623,-0.0265385423,0.0003866367,-0.0482047289,-0.1361012833,-0.0020385478,-0.0052287582,0.000523698,-0.0004310989,-0.0005451127,0.1254157447,0.0849919426
0.0324483776,-0.067941295,-0.2358982961,-0.003755206,-0.0256049104,-0.0001027851,-0.162809501,-0.0401042064,-0.0038743367,-0.0027350427,-0.0004141206,-0.0013248279,-0.0011276886,0.054137812,0.1030232559
0.0971302428,0.0351847611,-0.2078853417,-0.0094419571,-0.0246997611,-0.0001911594,-0.2873930241,-0.0263835134,-0.0013031223,-0.0007797271,-0.0005698836,-0.0023941138,-0.0002869484,0.0127573395,0.0957299216
0.114200964,0.022525214,-0.2202490067,-0.0546945986,-0.0238225309,-0.0001236327,-0.1395972353,-0.0199318251,-0.0058044394,-0.0113131313,-0.0003469845,0.0057969422,0.000608415,0.1717133069,0.0835446553
0.1071161049,-0.0626369836,-0.2363258495,-0.0080454787,-0.0229726451,-7.16466097710618E-05,-0.0231812314,-0.0123934229,0.0114825123,-0.0288065844,-8.63983124478889E-05,-0.000445031,0.0005878028,0.2270549587,0.1835211049
0.1140740741,0.0016025067,-0.1622758605,-0.0293547779,-0.0221495201,-0.0001262114,-0.0038374496,-0.0088886671,-0.0076405725,0.0055555556,-0.0007252434,0.0033906394,-0.001385364,0.012375634,-0.007072108
0.0391737892,0.237087163,0.0315867893,0.1439655166,-0.0213525654,-0.0006695942,0.2179434342,0.0432951212,-0.0215772043,0.0488888889,-0.0025773009,0.0039622376,-0.0061178296,0.1377792668,0.1970341735
0.2904290429,0.0174914979,-0.0764332645,0.0479468455,-0.0205811853,-7.94872308936134E-05,0.0053306904,-0.0007887169,0.1470043432,-0.0201388889,-0.000310385,-0.0007757595,-0.0031392834,-0.1786980704,-0.1484083353
0.2630792227,-0.1067038628,-0.1325313178,0.0003495779,-0.0198347803,0.0001078714,0.0033620186,-0.0040603183,0.0115219238,-0.0740740741,0.0020168232,-0.0015898957,0.0064020135,-0.0637815927,-0.0191630952
0.4045383412,-0.3677915191,-0.2965078938,0.0481031986,-0.0191127489,0.0004850235,0.1067086004,-0.0536381162,0.0030892264,0.0984126984,0.0043827641,-0.0101529774,0.0028151255,-0.2028830293,-0.1124366534
0.1020881671,-0.2283901407,-0.2163823091,-0.026408064,-0.036574377,6.63228656860452E-05,-0.0060738566,-0.0423606873,-0.0030091653,0,0.0004384749,-0.0003465487,-0.0007592559,0.0028575908,0.0271761872
0.4650406504,-0.3908360308,-0.3857197643,0.1203517629,-0.0466028346,0.0005690931,-0.1732605603,-0.4352752079,0.0037209637,0.0456140351,0.0017699727,0.0018464666,0.0015570419,-0.4919328478,-0.3623151062
0.0712839206,-0.227370387,-0.3265540715,-0.007642479,-0.0709092002,3.70562235712141E-05,-0.208883595,-0.2363924874,-0.0027330972,-0.0057471264,0.0003342044,-0.0004646266,-0.0002087784,0.1929996619,0.2138584666
0,0.0736905465,-0.1614386102,-0.0301286556,-0.0837629684,-0.0003907671,-0.229824749,-0.015756025,-0.0097033715,-0.011369509,-0.0008404029,-0.0022041341,-0.0018558082,0.3026759763,0.4376024713
0.0699245133,0.0017190456,-0.204459834,-0.0490373694,-0.0748922551,-0.0004765367,-0.0364859281,-0.0080967644,-5.83597855404734E-05,-0.0153439153,-0.0004417931,0.0164450982,0.0016668622,0.1925927738,0.212815132
0.1401831939,0.0276696663,-0.197242272,-0.0547572966,-0.0668475637,-0.0002992728,-0.12569861,-0.022710584,0.0008438251,0.0205128205,-0.0004445478,0.0009345585,0.0001986265,-0.0804808626,-0.0560036674
0.217552534,-0.1959339943,-0.3131691677,-0.0136392286,-0.0595755025,8.87292646029514E-05,0.0358793633,-0.0198438425,0.0181218806,-0.0124444444,0.000702436,-0.0026098346,0.0021837798,0.0925682399,0.0317438149
0.0088353414,-0.0259652248,-0.1764608133,-0.0329441468,-0.0643802721,-0.0004676448,0.0019922301,-0.0056980579,-0.0122834085,-0.0363636364,-0.0007134316,-0.0102002572,-0.0017434887,0.1281169081,0.1257808932
0.312839816,-0.22267243,-0.3182228866,-0.0217116701,-0.0560462415,-1.11384537086975E-07,-0.0403724955,-0.1535319632,0.0228813232,-0.1904761905,0.0007704255,-0.0030685655,0.0041813371,-0.4051461237,-0.245640026
0.0917813934,-0.1363323088,-0.2769694616,-0.0520272046,-0.068452743,-0.0001109544,-0.0741913109,-0.0928772201,-0.0025202956,-0.0054507338,2.50021637536053E-05,-0.0006592477,-0.0001979831,0.0902610727,0.0031457032
0.2453882454,-0.2282225903,-0.3548493968,-0.0400639828,-0.070013819,0.0001558618,-0.0872644334,-0.1707271593,0.0023103221,0.0111111111,0.0005956391,0.005888215,0.0009835628,-0.1453730431,-0.071008158
