"high_close_ratio","volume_ma10_ratio","ad_ratio","obv_ratio","atr5_ratio","adosc5_ratio","b_upper5_ratio","dmi5_ratio","adx5_ratio","adxr5_ratio","slowk5_ratio","macd5_ratio","macdsignal5_ratio","dx5_ratio","cmo5_ratio"
0.09535499,-0.0021122162,1.43822226539534E-07,-0.0185418538,0.0254100017,-0.0003572735,-0.0455815008,-0.0003374679,-0.1015201852,0.0909203105,0.0027636411,-0.000565873,-0.0002391922,-0.0003374679,-0.000249354
0.0231510913,-0.0401195217,-6.75553361285651E-07,0.0157300047,0.019848374,0.0001088306,0.0892221882,0.0002168417,-0.0088117449,0.1239891371,0.1229702564,7.82177758001635E-05,-0.0001017967,0.0002168417,0.0003922317
0.0230771262,-0.0883006194,-3.70138887228573E-07,0.0112732048,-0.0973617139,0.0001270022,0.0723655732,2.39094477437043E-05,0.0039106069,0.1085341836,0.0674181182,-0.000062591,-0.0001036573,2.39094477437043E-05,1.71568068520356E-05
0.0458612095,-0.0825525021,-2.11085901176856E-07,0.0114369517,-0.0609427944,0.00000782,0.0797992251,6.80373423632617E-05,0.0353180611,0.1075834331,-0.0231776927,-6.71390749972598E-05,-0.000107794,6.80373423632617E-05,3.54997405141878E-05
0.0457160791,-0.0836252775,1.95898574308466E-07,0.0105181578,-0.1310308095,-0.0003530313,0.0684492487,2.01231187322368E-05,0.0378785892,-0.0417160484,0.0483325472,-0.0001383823,-0.0001572104,2.01231187322368E-05,1.72615058341643E-05
0.0923085047,-0.0404678012,-7.23268065114546E-08,-0.0116310489,0.0613778581,-0.0003692015,-0.1337607236,-0.0006642554,-0.3077554908,-0.2020035236,-0.0646959026,-0.0004793676,-0.0004076777,-0.0006642554,-0.0001745727
0.0452861473,0.051674201,-4.69681609192837E-07,0.016857159,0.0178718049,-1.24457507691885E-05,0.0918187706,0.0015014972,-0.1772917425,-0.1004307068,-0.0086383308,5.87910897587997E-05,-0.0002324575,0.0015014972,0.0002634274
0.0437766091,0.1019423572,-6.59300407615024E-07,0.0209558097,0.1542875504,0.0003751024,0.3429015248,0.0008024602,0.0536584117,0.0543411188,-0.0046185781,0.0008392646,0.0003821899,0.0008024602,0.0001439306
0.1536838403,0.0279642585,3.83686650154477E-07,-0.0165802233,0.0342650614,-0.0003392507,0.1368617771,8.70946841638603E-05,0.087289829,0.0747400851,-0.011504657,0.0001119196,0.0002971794,8.70946841638603E-05,-3.89431305215778E-05
0.0436443534,0.0741716595,-5.89765662354175E-07,0.020686593,-0.0208239928,0.0001118041,0.1045783401,-9.20751388103142E-05,0.0153648189,-0.2050685194,-0.0092851279,1.8415191571692E-05,0.0001816615,-9.20751388103142E-05,0.000021012
0.2506452538,0.1180649494,8.20923012810097E-07,-0.0246959531,0.2004804505,-0.0008637975,-0.0470051436,-0.0006978415,-0.3263260193,-0.3148745029,-0.0286084988,-0.0010850911,-0.0006741247,-0.0006978415,-0.0004226805
0.0683577965,0.0258150288,-1.48099962909867E-07,0,-0.0682447375,-0.0006661427,0.0150108001,0.0006325818,-0.2868230432,-0.1338734766,-0.1435671273,-0.0011280354,-0.0010524383,0.0006325818,0
0.0911437287,-0.0661852501,9.05177905195858E-08,0,-0.0583849632,-0.0007908538,-0.0768408481,-0.0004706707,-0.3256431813,-0.1084340042,-0.1739475308,-0.0011905541,-0.0012807712,-0.0004706707,2.94559593761441E-19
0.0224321133,-0.0512836155,-4.6869838399682E-07,0.0123901334,-0.0724329739,0.000091495,-0.0979716303,0.0010537349,-0.2633218803,-0.1071578319,-0.1116058017,0.0002211301,-0.0009737305,0.0010537349,-0.000904104
0.067929221,0.0151465957,-2.63776702122968E-07,-0.0183362847,-0.0128749096,0.0003032211,-0.282481839,0.0002281638,-0.2136929981,-0.363411376,-0.1355083696,-0.0009009548,-0.0011137123,0.0002281638,-0.000403226
0.1858042571,0.041582189,4.18346546421408E-07,-0.0219032621,0.0895125775,-0.0007434091,0.0644123064,0.002154801,0.2691326137,-0.1222825066,-0.1259991976,-0.0041648868,-0.0024387943,0.002154801,0.006803962
0.2684275184,0.1770388919,9.9668068643401E-07,-0.0379381469,0.2271676733,-0.0027988853,0.2171662893,0.0005252319,0.5623139548,0.0528454008,-0.2350880193,0.0181184081,-0.0092494792,0.0005252319,0.0002956405
0.0239176838,-0.0315244483,-6.77134223493345E-07,0.0174439664,-0.0777661741,-0.0006727853,-0.0524597211,-1.57428138267131E-19,0.3423842483,0.0736399814,-0.227702368,0.0004450907,0.007404118,-1.57428138267131E-19,-0.0001691848
0.1679800115,-0.0169012361,5.81531177680925E-07,-0.0188798551,-0.0262879732,-0.0078828963,-0.2285344659,-0.000371153,-0.0559099705,-0.1466298473,-0.2005899119,0.0001418434,0.0019444405,-0.000371153,2.54709047092814E-05
0.0475206612,-0.0914288551,-2.58902989961977E-07,0.0111050381,-0.0635114641,0.0006432265,-0.2978380154,-3.06254632885891E-19,-0.0461688314,0.0861940675,-0.1917123057,-0.0003985592,0.0004453189,-3.06254632885891E-19,-0.0001631403
0.2693374422,-8.58611754142105E-05,8.65273357671207E-07,-0.018901989,0.0575195666,0.0075033749,-0.1899960841,0.0003291319,0.1001555445,0.3595305632,0.0078339452,0.0006182607,0.0007189988,0.0003291319,0.0004467982
0.0466009064,0.0501157817,-9.77726396347498E-07,0.0243042416,0.1494362454,-0.0016284636,0.1785236174,-0.0005944793,-0.2620692104,0.0179416648,0.4102613911,-0.0013256668,-0.0007019446,-0.0005944793,-0.0004602417
0.069453274,-0.0508427851,-1.17919875770797E-07,0.0149566873,-0.0806096567,-0.0024608187,0.147700158,-0.0004642406,-0.3140959541,-0.2189263364,0.3130055532,-0.0018797134,-0.0014485299,-0.0004642406,0.0001637398
0,-0.0332806247,-9.38435247883776E-07,0.0168494755,0.0304913468,-0.020308524,0.1675298318,0.0019083027,-0.1707674754,-0.123514596,0.2112673949,-0.0052659159,-0.0025403222,0.0019083027,0.0002295279
0,0.1242121452,-1.94612925845746E-06,0.0341039987,0.0237056871,0.008856143,0.3543330215,0.0008502566,0.0797614043,0.1153021063,0.203952322,0.0106294935,-0.0078515925,0.0008502566,0.0003048352
0.0219548343,-0.017718159,-8.16525152456117E-07,0.0190513951,-0.0768095587,0.0019427422,0.0461828421,0.0001259888,0.1302715618,-0.1320707084,0.2176236189,0.0011845976,0.0116335345,0.0001259888,1.1126475351489E-05
0,0.16902195,-2.29262493562954E-06,0.0373325096,0.1188764683,0.0018613752,0.4214870564,0.0005338907,0.4155291842,0.022719184,0.2319677316,0.0017602051,0.0045244977,0.0005338907,0.000124883
0,0.12684038,-2.32308544586081E-06,0.0357000537,0.0484732276,0.0013380969,0.3033817434,8.39397291254666E-05,0.3388709296,0.1407409322,0.157877938,0.0008203772,0.0023688831,8.39397291254666E-05,2.49402739201094E-05
0.1906400717,0.0587075076,1.01785962518393E-06,-0.0295301816,0.0370697632,4.45374605460685E-05,-0.0615941259,1.51604071128883E-19,0.2279743845,0.2155002155,0.0819320384,-0.0003129681,0.0006374883,1.51604071128883E-19,-0.0002176178
0.1934769776,-0.0643185453,0.000000428,-0.0166582468,0.011577822,-0.0003045483,-0.0368802139,-0.0003862985,-0.1012646349,-0.0222217254,0.0007747839,-0.0006136011,-0.000152612,-0.0003862985,-0.0001983255
0,-0.0730301159,-1.02872385836841E-06,0.0156386708,0.0091613875,-9.28897634826101E-05,-0.0657923318,-0.0002361895,-0.1701150741,0.0737626393,0.0815379323,-0.0001552958,-0.000195188,-0.0002361895,0.0004086538
0.1274671852,-0.0953703057,2.79520685485841E-07,-0.0124293909,-0.0596799671,-0.0003492765,-0.0239198231,0.0003107362,-0.0657739579,0.1541109648,-0.0835950598,-0.0004637425,-0.0004181128,0.0003107362,-0.0001418213
0.1286019079,-0.0646518201,2.13442639645523E-07,-0.0159893878,-0.0328732456,-0.0004963096,-0.2395147356,-0.0005369399,-0.2681163924,-0.01341912,-0.1029008389,-0.0007152639,-0.0006929563,-0.0005369399,-0.000237887
0.0816174067,0.0566871834,-1.32461155991721E-06,0.0315413291,0.1926455482,-1.656991280811E-05,0.301387395,0.0030722535,0.1743756256,0.0152730087,-0.0309461592,0.0011237335,8.9636581325631E-05,0.0030722535,0.0022538815
0.0816174067,-0.0015598913,-0.000000178,0,-0.0709873391,-0.0001556381,0.136913759,0,0.1271266587,-0.0461165618,-0.0315470528,0.0002668306,0.0002395287,0,-5.68717532373106E-20
0.1020217584,-0.035364994,1.50275609593935E-07,0,-0.0609011882,-0.0003625107,0.0907416092,3.29973239999031E-05,0.1145454644,0.0284248011,-0.0366845226,-3.98181529687509E-05,0.0001079276,3.29973239999031E-05,0
0.1436419985,-0.0477365645,4.5933094476559E-07,-0.016743704,-0.0340948417,-0.0006378115,0.0105982801,-0.0001178852,0.0175320629,-0.1516163772,-0.0620320176,-0.0003371962,-0.0001738572,-0.0001178852,-0.0001017995
0.0204621544,-0.0846197532,-5.21402614884542E-07,0.0115864855,-0.1010371211,-0.0003548534,-0.2330592507,-0.0001544891,-0.0613951668,0.053678465,-0.0624915509,-0.0003008299,-0.0003017226,-0.0001544891,3.88091744248094E-05
0.2093663912,-0.0276562363,4.55354184093651E-07,-0.0155133298,0.0717597896,-0.0007024075,0.0945644955,-0.0005040223,-0.2537474801,-0.0919574253,-0.1154714441,-0.0010776878,-0.0008543003,-0.0005040223,-0.0004670369
0.0199534268,0.1509188048,-2.00086605516442E-06,0.0339003425,0.1291828466,0.000816987,0.1579282785,0.0008250574,-0.1049128041,0.0140026145,0.1357790308,0.0013457511,1.54523629103815E-06,0.0008250574,-0.0018464815
0.1197205607,-0.0394331988,2.24056213388379E-07,0,-0.0423373365,1.52316001688577E-05,0.1027569469,0.0004639487,0.0743455184,0.0533800899,0.0462518721,0.0003258658,0.0002230334,0.0004639487,-1.22510458379746E-19
0,-0.0013279397,-1.42017935145987E-06,0.0200827286,-0.0002873123,0.0006338821,0.2957912643,0.0002611669,0.1991551775,0.0694984911,0.1312684758,0.0010470089,0.0008881904,0.0002611669,0.0001716087
0.0955441865,0.0009941775,-1.37152039483171E-07,0.0206151201,-0.0177364166,0.0001460816,0.2258545676,0.0001922369,0.2696582709,-0.0010145456,0.1182261442,0.0005034423,0.0008730404,0.0001922369,2.78612468402038E-05
0.4057944099,0.166540328,2.29118227274211E-06,-0.0378030317,0.2170565307,-0.0012112939,-0.1130700322,-0.0007124171,-0.3216115528,-0.2826920028,-0.1260209315,-0.0011483545,-0.0005170137,-0.0007124171,-0.0004199603
0.0813874985,0.02525788,-5.63268001485088E-07,-0.0241464312,-0.0331866963,-0.0008020168,0.023157922,0.0027460148,-0.1528087057,-0.0554844084,-0.142868411,-0.0013131951,-0.001081996,0.0027460148,8.00934517727302E-05
0,-0.0527267086,-1.12053717600619E-06,0.0160412904,-0.0731379126,0.0002837756,0,-0.0003723143,-0.2431604053,-0.0218500352,-0.0964710141,-0.000307335,-0.0009545725,-0.0003723143,-0.0005901265
0.0802571166,-0.0810569638,0,-0.0128080284,-0.0792645459,-7.08884409711051E-05,-0.1287799564,-0.0005166984,-0.315206194,0.0247233362,-0.096956501,-0.0007427025,-0.0010331949,-0.0005166984,-0.000303455
0.0595313777,-0.0630771552,-3.54902466748091E-07,0.0149257013,-0.0508654199,5.85169282115436E-05,-0.3299391263,0.0009578318,-0.2404205082,-0.3678066827,-0.0426554069,0.0003120423,-0.0006608456,0.0009578318,0.0036496515
0.4632918102,0.0590411056,1.74040251121099E-06,-0.0288931168,0.2364845377,-0.0016793559,0.1514380563,0.0030322216,0.3183932876,0.0214659438,-0.0416214697,-0.0049063559,-0.0030122567,0.0030322216,-0.0013422253
0.1252567716,0.1014179626,-7.82602422570691E-07,0.0339211957,0.0632622357,-0.0006388921,0.0159471628,0.000215553,0.3784384758,0.0230033184,-0.1737184244,0.0025756866,-0.0072928281,0.000215553,-9.96801217751166E-05
0.4133724983,0.1731014336,2.17239043039728E-06,-0.0467223835,0.1194171898,-0.0050548279,-0.0029947874,0.0001225916,0.3475821729,0.0239565957,-0.2222687191,0.0029445945,0.019760824,0.0001225916,0.0002858392
0.0428673026,-0.0476151211,-9.05185276368134E-07,0.0202073071,-0.0558215592,0.0017574454,-0.1625582381,1.77607263617942E-05,0.2466301971,0.0624662806,-0.2860163089,0.0001993382,0.0026394167,1.77607263617942E-05,-0.0001315454
0.0419950029,-0.0850610536,-7.17109855860142E-07,0.015030771,-0.0335652078,-0.0018834381,-0.4231981793,-0.0004581348,-0.1455257521,0.0155361611,-0.2006776765,-0.0006184566,0.000382445,-0.0004581348,-0.00026149
0.0201201685,-0.013255731,-1.33677712125423E-06,0.0219485394,0.0143940828,-0.0115184333,0.3195797831,-0.000109804,-0.1600085553,0.0681719039,0.380042922,-0.0021006307,-0.0013749815,-0.000109804,-0.0014027183
0.1852087307,-0.0443632979,4.97240568237466E-07,-0.0177871459,-0.0302029318,0.0011020972,0.0533385333,-3.94469364875839E-19,-0.1405610849,0.1102281543,0.216138079,-0.0014901137,-0.0015648003,-3.94469364875839E-19,-0.0003109793
0.0198984587,0.0061734065,-1.30134870628076E-06,0.0242828234,-0.0248768733,0.0031903513,0.1628996879,0.0004071842,0.0039448835,0.1670501108,0.2101200228,-0.011379833,-0.0036139749,0.0004071842,0.0023304778
0.1396739875,-0.0689680935,8.79657326834386E-07,-0.015862794,-0.0934315098,-0.0003228276,0.0126002997,0.0002938172,0.1421986067,-0.0252090602,0.1486449128,0.0016389887,-0.0122053577,0.0002938172,-4.22877160255166E-05
0.223815621,-0.0903659485,6.74516008132688E-07,-0.013478608,-0.0018629534,-0.0012844979,-0.0904086669,-0.0006583188,-0.2942867296,-0.2807532938,-0.051949918,-0.0007835058,0.0029800819,-0.0006583188,-0.0003345956
0.2965512227,-0.0382892691,9.92436235124761E-07,-0.018638336,0.0466950582,-0.0033646109,0.0961336742,0.0033584066,0.0551069292,-0.064743001,-0.0032465427,-0.0040111173,-0.0031824868,0.0033584066,-0.0059769308
0.0844811754,-0.0251359383,-4.3657751044676E-07,0.0189313766,-0.0257511914,-0.0193924885,0.0290047533,0.0002207425,0.1586881449,0.0985408063,-0.0428387759,0.0046457022,-0.0113791955,0.0002207425,-4.27807063325452E-05
0.0641107145,0.046427795,-0.000000542,-0.023118021,-0.0526497562,-0.003116579,-0.1457274051,6.88126541059274E-05,0.1594097322,0.1891583172,0.0194147365,0.0016613892,0.0091834629,6.88126541059274E-05,0.0001214215
0,-0.0583488774,-9.35493465524167E-07,0.0133230377,0.0386441805,-0.0907827551,-0.1805257724,-0.0007278137,-0.3359274054,-0.3953857067,0.1183508749,-0.0016624764,-0.0003369169,-0.0007278137,-0.0005014216
0.0809315462,0.0109783489,4.74233656330365E-07,0.0198095653,-0.0822399944,0.0002526845,0.042227559,0.0074533523,-0.06203649,-0.0040785422,0.1244336228,-0.0036637428,-0.0024342601,0.0074533523,0.0002522211
0.0202897205,-0.096980673,-4.03446459042133E-07,-0.0093507209,-0.1234742981,0.0011461338,0.1004283778,-0.0003714874,-0.2006797553,-0.0181312919,-0.0396077281,0.0057009314,-0.0048908313,-0.0003714874,-6.36490668941589E-05
0.0613864631,-0.0327851288,-4.16517382968127E-07,-0.0144443139,-0.0135350994,0.0012113826,0.0140750969,-0.0001912713,-0.2252494517,-0.0081535347,-0.0008955319,-0.0002959824,0.4047084233,-0.0001912713,-0.0002498456
0.1213973193,-0.0018878104,1.06647819058778E-07,0.0162683678,0.0089645961,9.73934316039219E-05,-0.1723850423,0.0004619324,-0.1140702739,-0.315934793,-0.0739411521,0.0013729973,0.0052027577,0.0004619324,0.0008975019
0.0194693814,0.1252639169,-1.73548447370865E-06,0.027913108,0.0861725134,0.0027014289,0.3470194878,0.0011658706,0.3007070914,0.1097733329,0.0467108041,0.0044111492,0.0068435118,0.0011658706,0.0005754672
0,0.0770873876,-1.90946618457331E-06,0.0252021634,-0.0824298727,0.002353401,0.2989249457,0.0002359381,0.3803092621,0.08285366,0.1698036259,0.0015730191,0.0037165996,0.0002359381,6.6816166393719E-05
0.0378174895,0.0896087217,-1.20221951722452E-06,0.0272947183,-0.0319086072,0.0011895733,0.2228978954,0.0001522975,0.3724622878,0.1198842443,0.2321065381,0.0006751801,0.0020225341,0.0001522975,0.000028219
0.075634979,-0.0290396329,-0.000000264,0,-0.0058832609,0.0003731497,0.0455911922,4.03543898408127E-05,0.2786485543,0.1600902164,0.1507637808,0.0001248904,0.0009794635,4.03543898408127E-05,-7.76797762211924E-20
0.1351924692,-0.0272491218,1.2922035749722E-06,-0.0156847315,-0.045848064,-0.0004790574,-0.1696074712,-0.0001635453,0.0748803978,0.1890381239,0.086363733,-0.0005647635,7.52527760004821E-06,-0.0001635453,-0.0002555958
0.0389387628,-0.0012343624,-0.000000639,-0.0186402758,-0.0383505699,-0.0002538865,0,-0.0006830507,-0.31436285,-0.0789027166,-0.0736653288,-0.0007707194,-0.0005217731,-0.0006830507,-0.0002567713
0,0.05755832,-1.98950433054126E-06,0.0248186798,0.1020079039,0.0005076797,0.0868567878,0.0050949444,0.0504720838,0.2468930708,0.0184555138,0.0006176242,-5.88132850013618E-06,0.0050949444,0.0023947341
0.0183794924,0.0329490791,-1.64892792781444E-06,0.0239961393,0.0133832145,0.0006375916,0.1859712228,0.0003052233,0.1981545964,0.2984177236,0.0283690871,0.0007459346,0.0005037217,0.0003052233,0.0001041504
0.0366656878,-0.0207317047,-9.93487254334561E-07,0.0189388418,-0.0095079793,0.0003827804,0.1410505121,4.2706194267795E-05,0.1707518827,0.1534186323,0.0426690166,0.000213239,0.0004395848,4.2706194267795E-05,9.48177816834879E-06
0.1122767953,-0.0137449825,3.57090952947993E-07,-0.0198927698,0.032850647,-0.0001221552,-0.0023185887,-0.0002926133,-0.0603398488,-0.2324683704,-0.0094641698,-0.000538173,-0.000170391,-0.0002926133,-0.0002503855
0.132708618,-0.0368824856,5.97452311288279E-07,-0.0169040101,-0.0138143496,-0.0004512217,-0.1128971186,-0.0004357458,-0.2258750294,-0.1263330274,-0.1226885318,-0.0008994312,-0.0006852995,-0.0004357458,-0.0003926901
0.0562842117,-0.0456357275,0,0.015460707,-0.0709314072,-0.0004963169,0,-4.53920800080022E-19,-0.2067698115,-0.0088178396,-0.1321477055,-0.0004632681,-0.0007165701,-4.53920800080022E-19,-0.0035852055
0.1122767953,-0.0418747455,6.43832461234248E-07,0.0147339202,-0.0394985568,-0.0007731136,-0.0718529936,0.0008131942,-0.0046082963,0.115155444,-0.1183820547,-0.000347413,-0.0006795815,0.0008131942,0.0001038605
0.1313298272,-0.0707411938,5.72839615557614E-07,-0.0118459089,-0.0106476222,-0.0010349235,-0.1652111167,-0.0001788944,-0.0867549774,-0.0898018947,-0.0970744432,-0.0005334973,-0.0007488565,-0.0001788944,-0.0001283684
0.0178349148,0.1635722077,-0.000002727,0.0355606131,0.2603317392,0.000897623,0.4378951964,0.0012133011,0.3803933099,0.0384975527,0.1060795633,0.003031492,0.0009696881,0.0012133011,0.0016831467
0.1625206612,0.0249969881,1.30822822092606E-06,-0.022479081,-0.0127036775,-0.0005201541,0.0979257892,5.64144438712568E-05,0.2960227733,0.0587457126,0.1056128908,0.0001969991,0.0006527224,5.64144438712568E-05,-0.0001429634
0.0519650395,0.1058455208,-1.96292189291278E-06,0.0316925739,0.1533661093,0.0007060354,0.3255649507,0.0001387748,0.3052674353,0.216781934,-0.0073972876,0.0013008703,0.0013889133,0.0001387748,0.0002425782
0,0.0316362443,-2.22750660782685E-06,0.0239623126,-0.0833543932,0.0012517789,0.1865725663,0,0.2086590213,0.1176900697,0.008538867,0.0004808899,0.0010849535,0,1.81374754475867E-05
0.0168371573,0.01317854,-1.88966945954455E-06,0.0223011861,0.0482234785,0.0009797594,0.1048422276,7.28254376724444E-05,0.1979340576,0.3285792457,0.0103247619,0.0004788768,0.0009477163,7.28254376724444E-05,4.61075274887367E-05
0,0.0151054343,-2.31035254163658E-06,0.0226212126,-0.0125518775,0.0008429977,0.3080036685,4.20655423167436E-05,0.1701806715,0.2720295731,0.0787787862,0.0005386255,0.000932604,4.20655423167436E-05,3.81885634913945E-05
0.0485861468,0.0205022674,-1.53322761720311E-06,0.0237688138,0.039873475,0.0004857262,0.106151749,1.94035645839655E-05,0.1365952126,0.2529695255,0.1332039375,0.0002452237,0.0006768744,1.94035645839655E-05,0.000011414
0.1649118835,-0.036416457,5.0228189620765E-07,-0.0179907161,0.0468028201,-7.33975410892421E-05,-0.0009037196,-0.0001030969,0.039462984,0.1356852997,0.0653757152,-0.0003016866,0.0001132484,-0.0001030969,-0.0001610699
0.1356458309,0.0052543552,5.95109548418483E-07,-0.0234930945,0.0512314283,-0.0003675184,-0.0520583209,-0.0005305202,-0.2394493097,-0.065622188,-0.0242153924,-0.0007795304,-0.000482807,-0.0005305202,-0.0003153523
0.225181838,-0.0611237967,1.12848059415915E-06,-0.0168055892,0.0244111519,-0.0006783575,0.0857564431,-0.0007590755,-0.3574599003,-0.1244496774,-0.0842234309,-0.0011940669,-0.0010005042,-0.0007590755,-0.0012959834
0.0501606979,-0.0600841428,-1.02833944185404E-06,0.0157378781,0.0477600761,-0.0003956448,-0.0687384115,0.0751833249,-0.2538322842,-0.0405639864,-0.0964859003,-4.30165274491864E-05,-0.0007738576,0.0751833249,-0.0008043774
0.1719795356,-0.0438545049,9.772101506235E-07,-0.0169246281,-0.0045945958,-0.0007477619,-0.21401646,-0.0004114573,-0.3021576711,-0.112538865,-0.1117404664,-0.00121203,-0.001143368,-0.0004114573,-0.000525156
0.086194994,-0.085459015,-2.03113352868869E-07,-0.0116503663,-0.0450150382,-0.0006536145,-0.1847522945,0.0006034832,-0.2374057671,-0.2993967436,-0.150438512,-0.0014693891,-0.0014361237,0.0006034832,9.2398629475935E-05
0.2708677686,0.1642741546,2.62864816060409E-06,-0.0377721021,0.1062818582,-0.0018841557,0.0992307804,0.0021973083,0.1820061763,-0.2241016672,-0.2484680435,-0.007588247,-0.0031395452,0.0021973083,0.0010989464
0.0909715428,0.1423706665,-0.000001572,-0.0389290013,0.0118731999,-0.0007652281,0.0426311413,0.0002423923,0.2878385338,-0.0429143226,-0.2346309472,0.0028692438,-0.0087207851,0.0002423923,3.23802217605407E-05
0.1014961194,0.0981960252,-2.21730560994919E-06,0.0365691692,0.2549400879,0.0021440644,-0.082039363,-0.0005734658,-0.2195990992,-0.3292131693,-0.0465282026,-0.0021261016,0.0002293293,-0.0005734658,-0.0005184238
0,-0.030859851,-2.14636007795113E-06,0.0205104288,-0.0958890703,0.0021889449,0.1896590976,0.000078724,-0.1839282028,-0.2646103666,0.0234612147,-0.0072273012,-0.0051251514,0.000078724,0.0001717449
0.0503940035,-0.0701120641,-4.29112130302147E-07,-0.0156431812,-0.1072992206,0.0007222813,0.1013231607,-4.74187396619124E-19,-0.163977639,0.0105807487,0.081466243,0.0014654138,0.0860643126,-4.74187396619124E-19,-0.0001237029
0.133761861,0.0095211966,-6.4733309265522E-07,0.0247800448,0.0573584742,0.0003605715,0.0495679538,0.0006340163,0.0331667966,0.2160676235,0.1910108175,0.0006633536,0.0038533127,0.0006340163,7.00405222864691E-05
0.4259345747,0.1384330744,2.91147004915662E-06,-0.0432233466,0.1643805024,-0.0010350647,-0.1290500917,-0.0003899284,-0.1701758083,-0.2492356526,0.0219293909,-0.003004957,-0.0021158067,-0.0003899284,-0.0008134652
0.1605142332,-0.0253805269,5.03617959406491E-07,-0.0240498122,-0.0535171911,-0.0012693484,0.0375353647,0.0001980632,-0.0965234663,-0.1836063552,-0.1168518363,0.0353172742,-0.0060218485,0.0001980632,0.000036755
0.2371232991,-0.019686989,1.94170436607399E-06,-0.0258035551,-0.0451095644,-0.0028527159,-0.0997265596,0.0004082138,0.0662666246,-0.0779899802,-0.0455088729,0.0028470645,0.0321113339,0.0004082138,0.0001471225
0.1283299073,-0.0796551687,9.94161104489326E-07,-0.0182466493,-0.1067462736,-0.0125651236,-0.1994200169,0.0001089475,0.1095251894,0.0870563253,-0.0924777072,0.0007801273,0.0037562512,0.0001089475,2.25907146812721E-05
0.072412436,-0.085916031,-1.71050117576358E-07,0.0161058777,-0.0950454904,0.0021746636,-0.5435821633,-0.000211227,-0.0393570621,-0.1338070097,0.037531672,-0.0001837894,0.0010640522,-0.000211227,-0.0001506433
0,-0.0602053647,-1.70944537886623E-06,0.0176958339,-0.0554329238,-0.0012865592,0.0572390223,-0.0006184682,-0.2962655294,-0.2473896474,0.2109627547,-0.0010913958,-0.0004201327,-0.0006184682,-0.0004510367
0.2742964745,-0.0168867409,1.86180078346495E-06,-0.0211991999,0.0275011545,0.0016854879,-0.0516516053,0.0031584801,0.0234015396,0.05765807,-0.2287487459,0.0006547427,0.0001067919,0.0031584801,-0.0018349918
0.0363886171,-0.080749655,-7.41839519561699E-07,0.013870438,-0.0799496239,-0.0004278665,0.0008404369,0.0003194725,0.1760836598,0.1763397745,-0.2443082769,-7.67520833635963E-05,8.72218450969314E-06,0.0003194725,-8.52935337617017E-05
0.184735051,-0.0879590002,1.02884628354396E-06,-0.0128104301,-0.0378705129,0.0008228612,0.0152148145,-0.0002293445,-0.0178464088,-0.0365121891,-0.3841493169,0.0003831104,0.0002669248,-0.0002293445,0.0002215903
0.0555626192,-0.013208711,-8.84600225677224E-07,-0.0203010445,-0.0314282791,-0.0007746118,-0.0049885052,0.0006744056,0.2892288716,-0.0198290106,-0.3295643673,9.93381315171465E-05,0.0002247769,0.0006744056,2.34289131480605E-05
0.0178349148,0.0328018598,-1.89037018389616E-06,0.0226257133,0.0578967326,-0.0032470496,-0.1126823811,-0.0006412793,-0.2688954447,-0.1763741786,0.4852002427,-0.0013964545,-0.0008855432,-0.0006412793,-0.0005211832
0.0175318944,0.0437583667,-1.91360814101824E-06,0.0232210696,-0.0355397949,-0.0521152678,0.2339098548,0.0019193394,0.0112500454,0.1137931477,0.4597070104,-0.0028310919,-0.0019337308,0.0019193394,0.0003613255
0,0.4595355994,-8.10257321771489E-06,0.0769435036,0.3981118854,0.0108109644,0.8770464295,0.0012560685,0.6129113053,0.3697698969,0.4172636267,-1,-0.0077351755,0.0012560685,0.0004518161
0.0802571166,0.0199920986,-5.59508708105231E-07,0.0264615735,-0.0671732565,0.0013696333,0.3787905781,3.93823563268404E-05,0.4026526523,0.4439283139,0.3088529899,0.0014495979,0.0128136666,3.93823563268404E-05,3.06881755119383E-06
0.0656649136,0.0728245266,-2.61361043811825E-06,-0.0348025646,0.1082383486,0.0007613892,-0.008043017,-0.0005185685,-0.1588418559,-0.2565306,0.170944767,-0.000058598,0.0020305746,-0.0005185685,-0.0001636088
0.049814762,-0.088681061,-9.13619381095886E-07,-0.0150476577,-0.0601229068,0.0002475834,-0.0935091733,2.40618034481533E-19,-0.139436474,-0.0994850126,-0.0515993964,-0.0004148387,0.0004517212,2.40618034481533E-19,-0.0001363443
0,-0.0789424655,-2.16827374709995E-06,0.0160929838,-0.0632684636,0.0001741444,-0.2212939698,0.0002325161,-0.0487099221,0.2872865693,0.1090147267,-9.48284945690153E-05,0.0001751349,0.0002325161,0.0001797659
0.0817097341,-0.1075205939,-5.01244619415079E-07,0,-0.0277796166,-6.80513065775501E-05,-0.0659668049,0.0002229402,0.0528380513,0.2854263124,0.055336603,-0.0002264174,-6.08736433140695E-05,0.0002229402,-7.33522301643899E-20
0.0489151727,-0.104947141,-2.59622777023781E-07,0.0127749144,-0.1165673456,-0.0002229111,-0.1176913316,4.28348876050686E-19,0.0410594469,-0.0846182907,0.1897311688,-0.0002520295,-0.0002054189,4.28348876050686E-19,2.20055399534778E-05
0.0653677873,-0.1460731572,-1.17395948947363E-07,-0.0073490351,-0.0747580715,-0.0003299588,0.0114149201,-0.000195988,-0.0680722443,-0.1313691733,0.1026814793,-0.0003840686,-0.0003730199,-0.000195988,-5.27884497774973E-05
