"volume","open_lastclose_ratio","high_close_ratio","close_lastclose_ratio","ad_ratio","obv_ratio","sar_ratio","apo5_ratio","rsi5_ratio","willi5_ratio","macdsignal5_ratio","cmo5_ratio","ppo5_ratio","roc5_ratio","ultosc5_ratio"
0.0432489551,0.0236220472,0.0899468962,0,3.68816665035653E-05,0,0.0290308466,0.0118005329,0,0.1241446725,1.62701228430235E-05,1.61200060627397E-19,0.0116042009,-0.0055472502,-0.0356345406
0.0531531466,0,0.1359911406,-0.1110588788,0.0003170616,0.0002533603,0.0392865516,0.0013248543,-0.03751761,0.0532834101,4.07191887810648E-06,-0.0003884747,0.0012035878,-0.0088696372,-0.1020106842
0.1462292148,0.0952380952,0.1574070683,0.1119402985,0.0002364005,-0.0006787263,0.0359577997,0.0022733013,0.0180707415,-0.0041577061,2.12054694140788E-06,0.0002957604,0.0021341525,0.0040573929,-0.0797712323
0.1139261004,0.2125984252,0.0219004138,0.377600188,-0.0005687508,-0.000569937,0.044919022,0.0004659832,0.0300467083,-0.0279911248,9.74186313966074E-06,0.0003919029,0.0002623834,0.0064132594,0.1538855602
0.0872780153,-0.0690184049,0.087601655,0,-0.0001736087,0,0.0646841306,-0.0041227668,0,0.1017369727,7.27827717227567E-06,3.09354261993495E-19,-0.0042879577,-0.0061959446,-0.010766636
0.11762301,-0.1150306748,0.0872004261,0.0648979031,-0.0004226035,-0.0006264061,0.0710407423,-0.0016216216,0.0034024831,-0.0033370412,4.73423673679559E-06,3.43879311668145E-05,-0.0017956535,0.0036510619,0.0763757195
0.067781781,-0.0458015267,0.06550032,-0.0215335536,-0.0001364411,0.000386743,0.0750552205,0.0025876941,-0.0083295623,0.0095046083,0.000001173,-8.21285173130965E-05,0.0023938452,0.0043349116,0.0457779115
0.041212532,-0.0688073394,0.2210382317,-0.1725318362,0.0002495529,0.0002258556,0.0624300061,-0.0018367882,-0.0574618717,0.0851612903,-4.61026813453174E-06,-0.000604405,-0.0019398547,-0.0112813979,-0.0701946773
0.0340178007,0,0.15544866,-0.06550067,0.0001537275,0.000182053,0.052014048,-0.0092905405,-0.0235164201,0.0074441687,-8.61483111033062E-06,-0.0007446837,-0.009280748,-0.037175636,-0.1497726673
0.0415931295,-0.0233281493,0.1115552326,-0.0658062719,6.24626395831587E-05,0.0002183653,0.2712180307,-0.0124410124,-0.0253702826,0.0025659824,-1.22542812225915E-05,-0.0139638634,-0.012384115,0.0068964502,-0.0700934405
0.0368898604,-0.046875,0.1344967325,-0.0661147388,0.0002213231,0.0001892767,-0.0050756734,-0.0302066773,-0.0270779868,0.0050933786,-0.000016526,0.0007652193,-0.0300402124,0.0102025347,-0.268427747
0.0854686456,0.0470957614,0.1324179577,0.2214203707,-0.0001021057,-0.000429873,-0.0049774833,0.2094594595,0.1187250071,-0.0169779287,-1.06823144795644E-05,-0.0014498217,0.2076931351,-0.0126311895,0.0959133986
0.0384689806,0.0463678516,0.13200989,0.0435996217,0.0001644668,-0.0002027544,-0.0048811296,0.0061776062,0.0102710543,-0.009557945,-4.02919442503712E-06,0.0002423737,0.0060723625,-0.0296660215,0.062209447
0.0412524828,0.1155624037,0.0658021648,0.0434652623,0,-0.0002222176,-0.0047865804,-0.0106851037,0.0100292664,-0.0107526882,1.10983559745865E-06,0.0001908057,-0.0106240563,0.0347396613,0.0280020679
0.0496469352,-0.0460829493,0.0656006268,0.0433317285,-7.40474850071458E-05,-0.0002739109,-0.0046938042,-0.025987526,0.009566927,-0.0093378608,3.78961545246268E-06,0.0001543104,-0.0258453163,0.0130884388,0.0434724978
0.0463062532,0.0229709035,0.087601655,-0.0215995063,0,0.0002631466,-0.0046027701,-0.8918918919,-0.0117812368,0.0131421744,1.10444632418892E-06,-0.0001669764,-0.8874044762,0.0032954056,0.0367580965
0.0481686241,-0.0920245399,0.2224154169,-0.2163263437,0.0002354679,0.0002662768,-0.0045134475,0.0016891892,-0.0820487908,0.1032258065,-1.27456700837E-05,-0.0013835894,0.0017329858,-0.0274792096,-0.2175686866
0.0830419037,-0.046728972,0.3649602496,-0.3515134607,0.0003840981,0.000446413,-0.0011443158,-0.0206677266,-0.0870220037,0.0001440092,-4.42407847278665E-05,0.0010692633,-0.0205348599,0.0741883771,-0.123589838
0.0595448677,0,0.1362073428,0.0675933432,0.000117141,-0.0003055881,-0.0148331208,-0.1013513514,0.0747850521,-0.0032258065,-0.0002099563,-0.000206157,-0.1009571506,-0.0009603352,-0.0393820227
0.1219275706,-0.0238473768,0.090949489,-0.0224236528,0,0.000646763,-0.0142676353,0.0466830467,-0.0073517202,0.0011947431,5.59799459650336E-05,3.8594228458685E-05,0.0465644489,0.002749267,-0.0304310759
0.0560807378,0.0477707006,0.1564217345,0.2470529518,-0.0001200761,-0.0002783317,-0.0137226851,0.0126126126,0.1806100715,-0.0151415405,2.23607947410999E-06,-0.0008678075,0.0125312272,-0.0099143876,0.2670965879
0.0421104918,-0.1643192488,0,0.1545091444,-0.0002485443,-0.0002153729,-0.0131976013,-0.0027641278,0.0367493325,-0.0322580645,-1.69025073781888E-05,0.0032650081,-0.0027452234,-0.0271544628,0.2829623855
0.0381738777,-0.1160990712,0.1564217345,-0.1528348967,0.0001698213,0.0001998167,-0.012691731,-0.0123161136,-0.0398522673,0.0221069253,-1.60562596826639E-05,-0.0008216178,-0.0122257993,0.0482696431,0.076811976
0.0491428899,0.0234741784,0.1117298104,0,0,0,-0.0122044375,-0.0201131364,0,0,-1.51984259888065E-05,-2.81494425721789E-18,-0.0199900425,-0.0048503712,0.0285403976
0.0514848031,-0.0469483568,0.1807477186,-0.1545091444,0.0001826128,0.0002638826,-0.0117350998,-0.0712530713,-0.0466054378,0.0322580645,1.21310985361468E-05,0.015747665,-0.0710076764,-0.0124004324,-0.0698027882
0.0520684836,-0.0237341772,0.0672483663,0.1115860571,-0.0001533459,-0.000259588,-0.0112831135,0.0165165165,0.0579583313,-0.0069124424,-1.51898254078177E-07,-0.0006951754,0.0165282155,-0.0308559486,0.0201047116
0.0579083516,0,0.2030199493,-0.0885681483,0.0001315894,0.0002969007,-0.0108478898,-0.0158434296,-0.0287138876,0.0143369176,0.000007672,0.0039880897,-0.0157408646,0.1123342063,-0.184422811
0.0588977986,0.1421800948,0.044071203,0.3342293273,-0.0002402795,-0.0002927291,-0.2607213995,-0.009009009,0.1121791284,-0.0281976088,-0.000034631,-0.00216317,-0.009021542,-0.0351696545,0.305019092
0.0366215245,-0.0694444444,0.1332417086,-0.1088308458,0.0002168375,0.0001878628,0.0063349787,-0.0202702703,-0.0276378289,0.0806451613,-7.55122521387268E-05,-0.0004864566,-0.0201739585,-0.0114940837,-0.0557570048
0.0287391076,0,0.0221038232,0.0658062719,-0.000101661,-0.000144539,0.0062031099,0.1351351351,0.0146432741,-0.0138248848,0.0001926744,0.0005777284,0.1339413739,0.0525254162,0.0985724888
0.0861235717,-0.0464396285,0.268993465,-0.1965020101,0.0005087806,0.0004399086,0.0060740913,0.0045045045,-0.0507574633,0.0775729647,-6.63531775619572E-06,-0.0012441217,0.0044896268,-0.0206893506,-0.208865221
0.047058659,0.0706436421,0.0447619742,0.0221420371,-0.0001528991,-0.0002296252,0.005947857,0.0347490347,0.0086864152,0.0006529973,-2.06732936999115E-05,-0.0002634573,0.0346355598,0.0073773807,0.1022231483
0.0460713427,-0.0705329154,0,-0.0221073317,-0.0002702656,0.0002304359,0.0058243429,-0.0168918919,-0.0081171342,-0.0030721966,-4.21121749941803E-05,0.0003881607,-0.016796197,-0.0651522976,-0.0041796523
0.080428858,0,0.2046363502,-0.1992783336,0.0003794911,0.0003926581,0.0057034862,-0.0427927928,-0.061168874,0.021627566,-0.0004697679,0.0018707865,-0.0425853957,0.007742784,-0.0468660027
0.0590773107,-0.1433121019,0.1142325581,-0.0673780778,-3.14386215075656E-05,0.0002768555,0.2792613049,0.1351351351,-0.0224049205,-0.0052227343,7.25819029489584E-05,0.0001355581,0.134571983,0.0081412274,0.0035153346
0.0412371683,-0.096,0.1155264544,-0.1579701493,0.0001610292,0.0001877226,-0.0072511141,0.0122265122,-0.0483087763,0.0063113604,3.81151055000005E-05,0.0002190659,0.0122762838,-0.0017059396,0.0208628663
0.0554409931,-0.0485436893,0.0925709547,-0.0228227793,-3.59672625838784E-05,0.0002474414,-0.0151622737,0.0115197164,-0.0082427743,-0.0052785924,1.86975999250052E-05,0.000021598,0.0115533989,0.0021419844,-0.0423915692
0.0424115873,0.0972447326,0.0916794207,0.1371586154,8.26024285318451E-05,-0.000184435,-0.0253962809,0.0009319664,0.2073744051,-0.0096774194,3.56145339836311E-06,-0.0005052759,0.0010369916,-0.0068747973,-0.1017244957
0.0350859507,0.1444622793,0.090949489,0.1131980547,6.82227058141894E-05,-0.0001556312,-0.0239525234,-0.0045045045,0.0606265502,-0.0207373272,-5.87161502073765E-06,-0.0008804382,-0.0044264705,-0.0206893506,0.1500869278
0.0386948355,0.0955414013,0.0681036714,0.0224593593,-9.01656902256438E-05,-0.0001745283,-0.0225865383,-0.009009009,0.0086137043,-0.0080645161,-1.07385475869601E-05,0.0013507745,-0.0089111466,-0.0060247389,0.0499073197
0.0474541715,-0.0238473768,0.0449027351,0.1569655696,-0.000176233,-0.0002180848,-0.0212946153,-0.02,0.0478891786,-0.0157154673,-2.12598286003728E-05,0.0028863834,-0.0198893196,0.0734672814,0.1957435132
0.0351541333,-0.0471698113,0.0223459621,0.0665305548,-0.0001372514,-0.0001653943,-0.3345527872,-0.0893970894,0.0122777565,-0.0101867572,-3.82952385160706E-05,0.000198937,-0.0888974618,0.0046386172,0.0443610731
0.0341056924,0,0.0671429613,-0.0220727349,-5.00708850270186E-05,0.000163335,0.006956055,0.0261261261,-0.0101251875,0.064516129,-9.9849618745655E-05,-0.0001395288,0.0259745813,-0.0067188311,-0.0136316035
0.0550208443,-0.0470219436,0.1342859226,0,2.94025824961268E-05,0,0.0141178107,0.004580852,3.85960725902935E-17,0.0234604106,8.08382172385461E-05,1.52911850204999E-19,0.0045057887,-0.0070062663,-0.006757929
0.0482983309,0,0.0444139029,0.1105366584,-0.0001576365,-0.0002273548,0.0225216527,0.0039169604,0.0258279226,-0.0191158901,3.38362817565169E-05,0.0004093054,0.0038077003,0.0082296908,0.0248588145
0.0329914659,-0.0233281493,0.0445524798,-0.0438708479,-9.72146912058985E-05,0.0001591495,0.0291318053,-0.0044474855,-0.0241104934,0.064516129,1.15953778054002E-05,-0.000286035,-0.0045046878,-0.0133816229,0.0170838052
0.0501027733,-0.1170046802,0.0673541027,-0.1100193261,-7.39609047161961E-05,0.0002376704,0.0266989468,-0.0102375102,-0.053562894,0.0299539171,-3.89676075185582E-06,-0.0008702118,-0.0102313786,-0.0330446811,-0.0556627578
0.0423533924,0,0.1818989779,-0.1774148127,0.0002504538,0.0001959561,0.024477065,-0.0164798945,-0.0678783773,0.017921147,-2.23535765763189E-05,0.0071356045,-0.0163978631,0.0483832463,-0.1329132662
0.0617500161,0.1194267516,0.2745974955,-0.089837437,0.0002180072,0.000279865,0.2805828188,-0.0405405405,-0.0345196796,-0.0040322581,-5.20824232164814E-05,0.0002276408,-0.0403269076,0.0082757402,-0.1141345191
0.052911844,0.1923076923,0.0226292706,0.1582233065,-0.0002479974,-0.000232876,-0.0056572833,0.0878378378,0.1628357301,-0.0121491412,-0.0006001273,-0.0006771526,0.0873206725,-0.0030935199,0.0558695185
0.0534124269,0.0237717908,0.0447619742,0.1564680559,-0.000188688,-0.0002410501,-0.0055482666,0.0063593005,0.0565105384,-0.026032824,-1.83140700445963E-05,-0.0032380299,0.006314014,-0.0155008746,0.0317968132
0.0559907154,-0.0705329154,0.0903738593,-0.1326439901,-6.61803316783314E-05,0.0002593353,-0.0054412725,0.0006435006,-0.0410624629,0.0967741935,-4.23693631535939E-06,-0.0009810621,0.0006703159,0.0071133197,-0.0127835094
0.0365300373,-0.0237341772,0.1131463531,-0.0223172114,2.40194083209469E-05,0.0001646562,-0.0053362666,-0.0081709617,-0.0081771167,0.0040322581,1.37190617381449E-05,0.0006052548,-0.0081054997,-0.0364040325,0.0577327964
0.0359468895,0.0950871632,0.0905170825,0,0,0,-0.0052332148,-0.0189189189,0,0.0017921147,1.20345641284546E-05,-1.45338258457567E-19,-0.0188063639,0.0278952569,0.1017016855
0.0591083391,-0.0713153724,0.0900887682,0.0670577383,-9.53508771332035E-05,-0.0002618401,-0.0051320834,-0.045045045,0.0384919155,-0.0046082949,-1.3620744708485E-05,-0.0015369319,-0.0448237654,-0.0119208506,-0.0546593153
0.0399919033,-0.047318612,0.0224161221,0.0667404303,-0.0001843313,-0.0001822329,-0.0050328394,0.009009009,0.027184258,-0.0259856631,-5.28332766719052E-05,0.001365273,0.0089823298,-0.0275101344,0.0190614269
0.0243466554,-0.0706436421,0.0674601721,-0.0442840741,-0.000036203,0.0001131345,-0.0049354501,0.0236486486,-0.0237522226,0.073313783,-0.0011664908,-0.0004990153,0.0235270657,-0.0833466561,0.0325747322
0.061688492,-0.0236220472,0.0896644883,0.0444235515,-7.34366167595701E-05,-0.0002832466,-0.0048398833,0.0054054054,0.0212904422,0.0015360983,6.32684376886102E-05,0.0010726038,0.0053299327,0.020754927,0.0503180944
0.0608956027,0.0235478807,0.0886898743,0.1549942595,-7.25987175667544E-05,-0.0002882918,-0.237305366,0.009009009,0.0448842789,-0.0107526882,7.06450853835969E-05,0.0010646543,0.0088467768,0.0241375757,0.0506878175
0.0552690717,0.0465838509,0.0884152927,0.0438027255,4.7132927418373E-05,-0.0002699321,0.0066104125,0.0101351351,0.007089828,0,3.46041090580686E-05,8.86021567964922E-05,0.0099925131,-0.0016818569,-0.0465446082
0.0571965624,-0.0464396285,0.0891049595,-0.1091677834,-0.0001137057,0.0002876036,0.0139236215,0.0040950041,-0.0500903265,0.0439516129,6.83887648979617E-06,-0.0005839491,0.0040579887,-0.0138253798,-0.0560472386
0.0391140521,-0.023400936,0.1106904633,0.0880154609,-5.39544267329666E-05,-0.0001908405,0.0133422392,0.0049786629,0.0294162415,-0.0133936993,5.77288025026451E-06,0.0009803553,0.00488654,0.0311969342,0.0094675573
0.0327372459,0,0.066414278,0,-4.89738907089023E-05,0,0.0127861087,0.0012012012,-3.96725308174399E-17,0.0037950664,2.67106363721925E-06,0,0.0011331616,-0.0041898371,0.0185184917
0.0566060902,0,0.0884152927,0.0218674072,0,-0.000281908,0.0122540537,-0.0063254744,0.0072067831,-0.0064516129,1.27742469873746E-06,0.0001236763,-0.0063389993,-0.015573234,-0.0146199774
0.11372901,0.0464396285,0,0.3056697934,-0.0006812033,-0.0005838987,0.0117449592,0.0015015015,0.0478323654,-0.0322580645,0.000018426,0.0007365972,0.0013786582,0.1236877277,0.1504535489
0.1036325223,-0.0681818182,0.0868028557,-0.0427408412,0.00020975,0.0005672957,0.0241636534,0.0092460882,-0.0172039748,0.0219354839,1.15970583989454E-05,-0.0001718687,0.0090781105,0.0046293978,-0.0382185842
0.1102656792,0,0.1503059976,0.1500476342,-8.33432275864548E-05,-0.0005692563,0.0321235381,0.0052994171,0.0144925522,0.0118447581,1.1475141442518E-05,0.0001682091,0.0051217059,0.0035001136,-0.0199664948
0.0485614732,0.022556391,0.1298097252,-0.1060487038,0,0.0002668615,0.0488256544,0.0031014621,-0.0379898873,0.0267281106,3.12312442683967E-06,-0.0003914456,0.0029786096,-0.0051723377,-0.029325567
0.0642934143,0.1363636364,0.4193235326,-0.2778154681,0.0003894096,0.0003435616,0.0436626542,-0.0003974563,-0.0740920048,0.0424133811,-9.54518015267858E-06,-0.001211978,-0.0004074777,-0.0193121957,-0.2010766809
0.1040051297,0.0231839258,0.2685718452,-0.1961982975,0.0002083648,0.0005361733,0.3907197525,-0.0145219847,-0.0476334824,-0.0026451613,-2.25210740975688E-05,0.0008567562,-0.0144271331,-0.4662000339,-0.1825512046
0.1144663678,0,0.1353466329,-0.1105366584,-0.0002524166,0.000558265,-0.0090499696,-0.0366172624,-0.0280676168,-0.0037950664,-4.42700674678277E-05,0.0001792149,-0.0364284036,0.002892736,0.1207918848
0.0782767109,0.0473933649,0,0.2673834618,-0.000470883,-0.0003603651,-0.0231955358,0.0982800983,0.1690052162,-0.0126227209,-0.0001092361,-0.0007452881,0.0977416834,-0.0043120962,0.1206037944
0.0918659599,-0.023255814,0.2481354936,-0.2624088858,0.0003187732,0.0004397838,-0.0223358667,0.0222575517,-0.0520394068,0.0184331797,0.0001290063,0.0088722355,0.0222263143,0.0074528683,-0.0868478444
0.0892134962,0,0.1818989779,-0.1114097758,0.000035889,0.0004080001,-0.0215056191,0.0058122639,-0.0236448384,0.0007168459,4.13513128718862E-05,0.000235387,0.005871325,-0.0058376444,0.1224792188
0.0564129949,0.071656051,0.0226651901,0.0449187185,-0.0002429758,-0.0002472628,-0.0207039649,-0.0033484812,0.0251956011,-0.0058651026,1.51802319032163E-05,-0.0001682914,-0.0032203864,-0.0118551583,0.0735471493
0.0764480317,0,0.2303075769,-0.223880597,0.0003789928,0.0003441289,-0.0199300858,-0.0032760033,-0.0505188119,0.0194375517,1.53872717791733E-05,0.0004880851,-0.0031177851,0.0131964065,-0.1309189055
0.0807934752,-0.0483870968,0.1157136934,-0.0682474723,0.0002082353,0.0003508474,-0.0294640264,0.0024852439,-0.0171871424,-0.0010233593,0.000011192,7.44374553727673E-05,0.0026934566,0.0230432732,-0.192487625
0.0565148693,0,0.0930232558,-0.0685793077,0.0002030835,0.0002365878,-0.0407623094,-0.0022759602,-0.019251563,0.000883071,7.57382897354207E-06,0.000069085,-0.0020839021,-0.0063840024,0.0299648681
0.0378456156,0.0488599349,0.1164687583,-0.0229714619,5.64373202550003E-05,0.0001545437,-0.0494482873,-0.0012426219,-0.0076886045,-0.0033514872,3.92957611765724E-06,2.27218892529429E-05,-0.0010967828,-0.0042256074,-0.0076578727
0.1482447303,0,0.0927212323,0.0690268072,-9.81432768450451E-05,-0.0005955716,-0.0579551863,0.001953761,0.1016593127,-0.0059139785,-8.02849064595463E-07,-0.0002798531,0.0020445273,-0.0014405918,-0.0517875809
0.0797335817,-0.0243506494,0.2086227726,0,0.0003029135,0,-0.051392364,-0.0027330701,-4.31358765800518E-17,-0.0046082949,-3.44120245882666E-06,0,-0.00265219,-0.014682765,-0.0179082733
0.102722311,-0.0487012987,0.3320713899,-0.3205563094,0.0004571835,0.0004405974,-0.0455331022,-0.0043918919,-0.0917919329,0.0172043011,2.56652428409216E-06,0.000608544,-0.0042114284,0.0572729511,-0.1956875051
0.0575597147,-0.049833887,0,0,-0.0003384961,0,-0.0637051922,-0.0028237192,0,-0.0053763441,2.54643768417676E-06,-1.6100884722744E-19,-0.0026870754,-0.0040569997,0.2716758714
0.0562088466,-0.0249169435,0.1437490245,-0.1405761888,0.0003327914,0.0002302984,-0.0727520211,0.0009009009,-0.0461550772,0.0084151473,0.000003613,8.69249431914466E-05,0.0010410516,0.0086683766,-0.0865335242
0.0478187887,-0.0503355705,0.047281688,0.1893218471,-0.0001875042,-0.0001912381,-0.0617021969,-0.0008718396,0.4157539144,-0.0096523018,-2.06150367580263E-06,-0.0005292637,-0.0007561929,-0.0061562277,0.160914742
0.0837109456,0,0.1913443185,-0.1634624889,0.0003843823,0.0003417303,-0.0609866738,0.0067567568,-0.0450093923,0.0088674766,-1.43607193068729E-06,0.0005719603,0.0068469038,0.0120687879,-0.0163632584
0.0691429032,0.0251256281,0.1195901991,0,0.0001736162,0,-0.0504135138,-0.0036036036,0,-0.0042444822,-2.23567611773172E-06,1.28940888307535E-19,-0.0035069421,-0.0151181669,0.1011460415
0.0689514059,-0.0251256281,0.1691260379,-0.1417535438,0.0001610372,0.0002716053,-0.0416150572,-0.0004158004,-0.045482369,0.0035842294,-2.69226365829898E-07,0.0002530023,-0.0003126433,0.0248272207,-0.1522765263
0.0475187585,-0.0253807107,0.0242018132,-0.0238654444,-0.0001975477,0.0001819246,-0.0530970712,-0.0046452703,-0.0090144655,-0.0041055718,-3.28515382867859E-07,2.86044497020696E-05,-0.0045346512,-0.0092906419,0.2211921213
0.0503286282,0.0762711864,0.0968072527,0,0.0001764453,0,-0.0528282612,0.0010198878,0,-0.0005760369,-1.59749379625784E-06,-9.40533814582669E-20,0.0011354742,0.0269463948,-0.2059618606
0.0342989209,0.0762711864,0.1206002514,0.0478117885,8.55907383273901E-05,-0.0001288199,-0.042558359,-0.0068796069,0.0955113895,-0.0071684588,-4.12175129004905E-06,-0.0002781795,-0.0067612453,-0.013213658,0.094003837
0.0855103276,0.0760135135,0,0.3097267043,-0.0004970537,-0.0003256215,-0.1711918243,-0.0085695452,0.2144812886,-0.0322580645,-1.3333215291484E-05,-0.0014672978,-0.0085318316,-0.0537923116,0.4205457634
0.0534780794,-0.1239669421,0.0955121724,-0.1631923029,0.0001046531,0.0002109497,0.0054671734,-0.0173745174,-0.0478594105,0.0193548387,-1.3515268637217E-05,-0.0008107054,-0.0172728906,-0.0024023802,-0.0465024348
0.0517316987,0.0752508361,0.1913443185,-0.023586083,0.0003030761,0.0001995827,0.0053539795,-0.0351351351,-0.0081694813,0.0161290323,-1.25356337252276E-05,0.0030211559,-0.0349412991,3.50666959573926E-05,-0.1741427867
0.0556882882,0.1005025126,0.1679890561,-0.0472511813,0.0003243023,0.0002103811,0.0052432071,0.1711711712,-0.0183958358,0.0107526882,-9.04486027868257E-06,0.0013399449,0.170531485,-0.005911243,-0.1228477044
0.0446144719,0.0756302521,0.095832683,0.0237050044,0.0001548895,-0.000164857,0.0051348014,0.0110565111,0.0146089152,0.0012406948,-8.57355225028632E-06,-0.0003538075,0.0110023038,-0.0041937873,0.009403444
0.041061385,0,0.0475177031,0.1183261545,-0.0001015118,-0.0001544359,0.0050287087,-0.010462075,0.0583709201,-0.0136200717,-1.79759085177904E-05,-0.0027792589,-0.0104158256,-0.0409341367,-0.1809030119
0.0899749575,0,0.0715145397,-0.0469366975,0.0002600332,0.0003440564,0.0049248768,-0.0085348506,-0.0218570674,0.0161290323,-2.03885232332393E-05,-0.0005378196,-0.0085127669,-0.025922234,-0.0048277136
0.0365307032,0.0250417362,0.0955121724,-0.0235467072,0.0002100661,0.0001347586,0.0048232545,-0.0124740125,-0.0127226012,0.001344086,-1.88549343546156E-05,-0.0008791913,-0.0124250666,3.46555286674241E-05,0.0019770233
0.0560128215,0.0501672241,0.0235240029,0.2122747467,-0.0002566051,-0.0002037065,0.0047237923,0.027027027,0.0820370086,-0.0282878412,-7.99617814707312E-05,-0.0435200022,0.0267263436,0.2284173852,0.560013423
0.0639040276,-0.0247116969,0.14231631,-0.1161818584,0.0001226072,0.0002375523,0.010806595,0.0038610039,-0.0430468199,0.1774193548,9.31528547893842E-05,-0.0006044817,0.0037886368,-0.0103620321,0.0014082881
0.0360355801,0,0.0236800494,0.0234293648,-0.0001241465,-0.0001306547,0.0103596045,0.0101351351,0.0083418155,0,2.16966940856319E-05,0.0003926006,0.0100919388,-0.0138502752,-0.0353578222
0.0461640285,-0.0497512438,0.0708053046,0.0467810203,-6.64306835625744E-05,-0.0001697365,0.0099316859,0.0061425061,0.0165844388,-0.0129032258,1.5723738975644E-05,0.000543522,0.0060703887,0.0415859401,0.0977256062
0.0384989436,0,0.0472035364,0,0,0,0.0095219783,0.006006006,0,0,8.27171232172652E-06,0,0.0059293803,0.0034885889,0.0830939737
0.0724869145,-0.0247933884,0.047281688,-0.0233131861,0.0001392635,0.0002714212,0.0091296637,-0.0122850123,-0.0159627933,0.0155316607,5.24360346380535E-07,-0.0003366259,-0.0122396292,-0.029424746,-0.0922710428
0.0604413626,-0.1986754967,0.1206002514,-0.2802214095,0.0003474021,0.0002199671,0.008753964,-0.024024024,-0.1044518421,0.0403225806,-3.46100649203123E-05,-0.0035273022,-0.0238904258,0.0488479463,-0.2019939991
0.0496277588,0.0760135135,0.1699889258,-0.0953005244,0.0002832916,0.0001764834,0.2098534811,-0.2297297297,-0.0352429025,0,-0.0001359841,0.0001483902,-0.2289077499,0.0102932093,-0.2765595218
0.0332026722,0,0.0481587513,0.1199360341,-0.000080773,-0.0001158978,-0.005001299,0.0324324324,0.1677707854,-0.0084889643,5.45565160124416E-05,-0.0004809955,0.0323139188,-0.0041925858,0.0705993515
0.0706129578,-0.0252951096,0.194936106,-0.1664946767,0.0003122539,0.0002495593,-0.0049044996,0.0212940213,-0.0530261792,0.0094360325,3.09015742296973E-05,0.0007494409,0.0212737183,0.0120687879,-0.1139218122
0.0678058846,0.0255972696,0.0731010398,0,0,0,-0.0111213718,0.0068712781,-4.79305955496487E-17,-0.0056451613,1.48545591831804E-05,0,0.006952341,-0.0010564621,0.0250873017
0.0654578456,0,0.1222523097,-0.0481381488,0.000246576,0.000225358,-0.0175427864,-0.0007304602,-0.0209904572,0.0053763441,8.96692782286018E-06,0.0001082706,-0.0006472884,-0.0113076931,0.1138972892
0.0621331439,0,0.1224620049,-0.0241515028,0.0003493654,0.0002089041,-0.0165283611,-0.0037537538,-0.0122515199,0.0029325513,0.000004975,4.92359338944008E-05,-0.0036550733,-0.0076705416,-0.0407054682
0.0625731348,0,0.0489009239,0.024192929,0,-0.0002058102,-0.0155705132,-0.0013077594,0.0480489109,-0.0053763441,4.78209799009164E-07,-0.0001696735,-0.0012096304,0.0162374769,-0.1512953928
0.0633624286,-0.051369863,0.0984763432,-0.096606011,0.0003538201,0.0002130708,-0.0205647067,-0.0059551077,-0.0511862465,0.0064516129,0.000001489,0.0002904913,-0.0058333827,-0.0067316886,-0.020035245
0.0705909848,0.025862069,0.0984763432,0,0.0003914315,0,-0.0262444346,-0.0070505288,3.17539422524831E-17,0,1.36436715989143E-07,0,-0.006930481,0,-0.3051757567
0.0750618737,0.0775862069,0.0488173325,0.1215903242,-0.0001376696,-0.000246819,-0.0237018173,-0.007154213,0.248321406,-0.0201612903,-6.20824978049283E-06,-0.0007442041,-0.0070913664,-0.0241493847,0.7107391569
0.041236902,-0.0256410256,0,0.1205510907,-0.0002275183,-0.0001392513,-0.0213983525,-0.012972973,0.0599043602,-0.0322580645,-1.42955150706153E-05,-0.0082637733,-0.0129066799,0.1243845178,0.5373971499
0.0544086656,0,0.0727287085,-0.0239058943,6.03110859405254E-05,0.0001864928,-0.0193128799,-0.0291060291,-0.0131117668,0.0215053763,-1.83122012754927E-05,-0.0002509101,-0.02894799,-0.005936548,-0.0544455476
0.0380722696,0.0509337861,0.0969716113,0,7.025321134389E-05,0,-0.1742586246,0.4054054054,0,0.0074441687,-2.23625794484768E-05,1.44272850036625E-19,0.4029638988,0.0168083138,0.0681942776
0.046137661,0.025466893,0.1464519976,-0.0957859261,0.0002550516,0.0001550668,0.0034077816,0.0185810811,-0.0568175649,0.0376344086,-1.37899335519389E-05,-0.0014858017,0.0184870419,-0.0091952669,-0.0822581856
0.0389758225,-0.0256410256,0.1720369851,-0.0964408726,0.0002143736,0.0001288706,0.0033381296,-0.005005005,-0.0513411215,0.0161290323,1.39717100296032E-05,0.0010400796,-0.0049663466,-0.0370993655,-0.227689086
0.0318243712,0.0774526678,0.0488173325,0.0971048373,-3.48593170966526E-05,-0.000103802,0.0032699311,-0.0147420147,0.1117581649,-0.0107526882,0.000000588,-0.0007034723,-0.0146654309,0.0049531708,-0.0356531233
0.0305667214,0.0256410256,0.1720369851,-0.0964408726,0.0001675248,0.000100813,0.1601577352,-0.0351351351,-0.0450836669,0.0161290323,1.07956523358294E-05,0.0044260583,-0.0349467906,0.0124698123,-0.2130231319
0.0366791868,0.0258175559,0,0.1213810466,-0.0002003576,-0.0001196892,-0.0030766844,0.1081081081,0.0896796956,-0.0161290323,-7.20779006141202E-06,-0.0010025387,0.1073780345,-0.0129308441,0.3581516921
