"low_close_ratio","volume_ma5_ratio","volume_ma10_ratio","ad_ratio","atr5_ratio","natr5_ratio","b_upper5_ratio","ema5_ratio","kama5_ratio","dmi5_ratio","rsi5_ratio","slowk5_ratio","willi5_ratio","ppo5_ratio","ultosc5_ratio"
-0.1068341437,-0.0073154656,0.1088149043,0.0001487443,0.0330387074,0.0557593615,0.1042097175,0.1307161822,0.0551733358,0,-0.0157036873,-0.1035883746,0.0101679319,-0.0418173549,-0.0338844277
-0.0457860616,-0.164675241,-0.0340641384,0.000054331,-0.0496957613,-0.06306798,0.0572441475,0.0852369515,0.0635528117,0,0,-0.0836621567,0,0.0260123412,-0.012788483
-0.0979333333,-0.198047763,-0.0639760908,-1.91644476158857E-05,-0.0360084829,-0.0529782478,0.0304132795,0.0819830886,0.0672754704,4.91634620738509E-05,0.0054309835,0.0290120655,-0.0048547155,0.0090155745,0.0048002328
-0.1751937984,-0.2134416045,-0.0780065159,-0.000084916,-0.0251467215,-0.0499776405,-0.1104962377,0.1179393577,0.1513480492,0.0001326078,0.0109285461,0.2263093332,-0.0024519041,0.0078533975,0.0586873828
-0.0219673406,-0.1512800597,-0.090283237,3.76582242082893E-05,-0.0527280273,-0.0652129886,0.0298476154,0.0707930424,0.0198931761,9.36264322207142E-05,-0.003840634,0.2316420309,-0.0126754083,-0.0022889498,-0.0591732563
-0.0149708532,-0.1129907559,-0.0981407458,3.98322260098513E-05,-0.04026549,-0.0385605167,-0.0035386506,0.0032152409,0.009987658,-0.0009733342,-0.0265854264,0.0885724225,0.0596781042,-0.0023468915,0.0150946924
-0.1583843017,0.1915917421,-0.0411172734,-4.7293289723463E-05,0.0458550438,0.0324795815,0.0339104235,0.0796265732,0.0579162883,0.000843129,0.0248644474,0.1483719527,-0.0217437313,-0.0018158693,0.052773771
-0.1262486856,0.1453368839,-0.0456669899,4.96795295424809E-05,0.0757863788,0.1185976899,-0.0096292639,-0.0087833096,0.0027948077,-0.0011449534,-0.0307063619,0.0125647653,0.0682384755,-0.0039687548,-0.0483277263
-0.0225638978,-0.0418716479,-0.083716872,0.000069842,-0.0145926475,-0.0109030214,-0.0041316065,-0.0303627447,0.0049872257,0,-0.0137003785,0.022040997,0.0087991718,-0.0104155047,-0.086102352
-0.0902555911,-0.0984622256,-0.0607438115,0.000005202,-0.0151777412,-0.0192617932,-0.0124864364,-0.0203475812,0.0041994166,-0.0015212519,-3.60756004251082E-17,-0.0956120308,-0.0020305781,-0.0084764938,-0.0052552486
-0.0668375394,-0.1357023027,-0.0598163525,-0.000006613,-0.0449601156,-0.064091901,0.0021049811,0.0110999839,0.001938103,0.0004777323,0.0182279039,-0.045679092,-0.0070393375,-0.0047039904,0.0425257166
-0.0809244792,-0.0716773175,-0.0376818057,-2.40112404115686E-05,-0.0396497425,-0.0556078675,-0.0573587821,0.0258851444,0.0137918866,0.001734606,0.0112736499,-0.0193903704,-0.0065993789,-0.0498503545,-0.0133547824
-0.0072659465,0.4118664493,0.2052564679,0.0002679708,0.1056063221,0.1247821458,0.0417367554,0.0417374171,0.0294106276,0.0053257914,0.0126917921,-0.0498801913,0.0045123958,-0.0020872244,-0.0726545674
-0.127443609,-0.060232899,-0.0269326684,-8.49862153609411E-05,-0.0393100622,-0.0643211237,0.0805924721,0.079440554,0.1565044039,0,0.0177738305,-0.0023391479,-0.0135987201,-0.0274621185,0.1019070605
0,-0.1146363234,-0.0538439297,6.24751120556331E-05,-0.041183805,-0.0445521673,0.0065798648,0.0251874653,0.0232509594,0.0001317407,-0.0213892753,-0.0830594979,0.0194369766,0.025506192,-0.053478751
-0.0288412455,-0.1708305111,-0.0815964257,1.49051430835714E-05,-0.0474155428,-0.0576275693,-0.0075618111,0.0077374805,0.007944,-0.0006899397,-0.0083289352,-0.0104352223,0.0053539934,0.0027157858,-0.0162538158
-0.0074030398,-0.1500886781,-0.0670230007,3.82749254031583E-05,-0.0209771846,-0.0109083,0.0076365005,-0.0456796251,-0.0007959191,-0.0016515354,-0.0403100258,-0.2125174542,0.020662023,0.0017162991,-0.0888822162
-0.044418239,-0.0870635913,-0.0717698796,0.000009051,-0.0263526463,-0.0334436605,0.0063929586,-0.0306930745,-0.0032438697,-0.0020371406,0,-0.0691072064,-0.0044893734,-0.0039032094,0.0774766353
-0.0222440945,-0.0679561528,-0.074466932,1.45823768707418E-05,-0.045590728,-0.0569817722,-0.0462824714,-0.0235996671,-0.0313761306,-4.67745305496498E-18,-0.0036001573,-0.0232002824,0.0009776858,-0.0140877978,-0.1236230438
-0.007461701,-0.0784561691,-0.0837158598,1.88510564344951E-05,-0.0556936139,-0.0672324529,-0.0375968136,-0.0279642613,-0.0313901982,0.011072802,-0.0157702017,-0.0730169817,0.003507778,-0.2692912918,0.0259874991
-0.0226725522,0.0087974665,-0.0626287469,1.63849307724882E-05,-0.0329103637,-0.0344115368,-0.0519501363,-0.0431842238,-0.0454222182,0.0110148038,-0.0301006322,-0.1080207372,-0.0027573442,0.0139002688,-0.0177722233
-0.007594086,-0.1022085158,-0.0927665855,1.37565836186288E-05,-0.0469551452,-0.0569049137,-0.0012780626,-0.0382415546,-0.0360149336,0.0001620548,-0.0127014813,-0.1977723152,0.0027635917,0.0017978346,0.0073590061
0,-0.0365123953,-0.0540226892,2.33106871997675E-05,-0.0554085815,-0.0676721222,-0.014495673,-0.0349608971,-0.0307789884,0.0003378055,-0.0141158439,-0.2223069842,0.0013537187,0.0009865265,-0.0628647008
-0.0302300696,-0.048229304,-0.0516073194,2.24266174640292E-06,-0.011067025,-0.0198277363,-0.0309285618,-0.0047385319,0.0012560157,-0.001514804,0.100234837,-0.2296641975,-0.0100561964,-0.0021220105,0.0387042043
-0.0151637144,0.0994450255,0.0235773538,0.000029844,0.0707387373,0.0920413939,-0.0325565462,-0.0094029983,-0.0009029524,0.0032422581,-0.0105569273,-0.2220185433,0.0055090467,-0.0020919694,-0.0463182399
-0.0076933551,-0.0465593678,-0.0426402354,1.65425389451998E-05,-0.0063245878,0.0008921643,0.0047789223,-0.0344104069,-0.009835149,-0.0021100525,-0.0404898978,-0.3257559365,0.0059406387,-0.0031348964,-0.0705786672
0,-0.0194051164,-0.0202566472,2.27452313257831E-05,0.0160380146,0.0298288281,0.0156809643,-0.0513745073,-0.0247090673,0.0461489312,-0.0362113951,-0.0225172182,0.0012570245,0.0002952893,-0.0676339525
-0.077439693,-0.0023215071,-0.0064169307,-2.45385689544476E-05,-0.0285531295,-0.0409916301,-0.0043870545,-0.018692767,-0.0044256129,0.0010775709,0.1005154656,0.1245386615,-0.0083801637,-0.0020735225,0.2742422264
-0.0077312534,0.0228047048,0.0161518883,2.5844535627486E-05,0.0482922543,0.060177165,-0.0290670313,-0.0093195113,-0.0097960826,-0.0007492233,0.0112590617,0.169479138,-0.0010998965,0.0005623586,-0.1325835579
-0.0982477261,0.0077415404,-0.003690828,-1.81411009838694E-05,0.0087360329,-0.0029711661,0.0087531937,0.0384009433,0.0005389008,-3.40505107772088E-19,0.102671502,0.8353240937,-0.0272490483,-0.0028763512,0.3294364188
0,0.2512899692,0.1605704146,6.34362569216688E-05,0.0976069108,0.1203326697,0.0360222076,0.0349332665,0.0088156965,0.003572772,0.0081010731,0.2483113507,0.0684735554,-0.0075032073,-0.055258916
-0.0593175853,-0.0632436313,-0.0150499249,-1.1604687863788E-05,-0.0321098615,-0.0488817851,0.0428471275,0.0514804597,0.0647791175,-7.76467644507251E-19,0.0187788526,0.3262074201,-0.0117322291,-0.029974125,0.1407945201
-0.0148060797,-0.0677593744,-0.0178737906,1.50359239388203E-05,-0.0390670005,-0.050467439,0.0209575016,0.0371408044,0.0390725587,0.0002022411,0.0015982308,0.2518466412,0.0054315876,0.0216433481,-0.0655449627
-0.0377875869,0.0209931923,0.0300426157,2.07791409558991E-05,0.0414156958,0.066479081,-0.0244675917,-0.0157033591,-0.0041254744,-0.0017515569,-0.0471323206,0.0055714724,0.0298040349,0.006638446,0.0194528816
-0.0368991641,0.3406656758,0.278059296,6.28241691459918E-05,0.0768353473,0.0807705103,0.0159473509,0.0361368547,0.0055546505,0.0035212336,0.0493032294,0.1327206603,-0.0135758651,0.0020772188,-0.0015016754
-0.0300372142,-0.0260961726,0.0142430558,3.20769308806813E-05,0.028068344,0.0470264784,-0.0007194931,-0.0100448795,-0.0001427525,-0.0016270268,-0.0307908368,0.067036125,0.0258109041,-0.001886201,0.0166761027
-0.097002113,0.0034630802,0.0380927884,-2.39263656402332E-06,0.021224334,0.0228693248,-0.0058255042,0.0056724444,0.0001080593,-0.0015163442,0.0127195358,0.1059922075,-0.005414875,-0.0059192406,0.0205175046
-0.2037935323,0.5005920628,0.4527843591,-0.0002044277,0.1158002189,0.1026367276,0.1370127985,0.1243713746,0.0312057748,0.0355007349,0.0575174365,0.1650119472,-0.0277307234,0.001472992,0.159876214
0,-0.0822764837,0.0137013502,9.61085694878341E-05,-0.0347717648,-0.0292795858,0.0175747154,0.0297152853,0.011266647,0,-0.0292215002,0.0743133743,0.0747929607,0.0037910723,-0.01273462
-0.078235146,-0.0842205742,-0.0044349586,-0.000033743,-0.0339031703,-0.0507950424,0.0311459382,0.0468211839,0.012531159,-0.0002833931,0.0106203642,-0.0217902465,-0.0126708075,0.0016405539,0.014071151
-0.0292443064,-0.1433200491,-0.0419865715,3.48937541194794E-05,-0.0037862957,0.0122357647,-0.0139675228,-0.022825437,0.00181151,-0.001672086,-0.0315601135,-0.0168084668,0.0395962733,0.0027179702,0.011862306
-0.0148293963,-0.1874233749,-0.0747976213,3.20642979291665E-05,-0.0073159639,-0.0007068401,-0.0069614768,-0.0422778325,-0.0001453205,-0.0006539388,-0.0170781055,-0.1413488245,0.0241545894,0.0011643102,-0.051609281
-0.1063172043,0.1410903588,0.0265801004,5.9517621817985E-05,0.1325679951,0.1871766212,-0.0258284873,-0.0737207008,-0.0347102199,0.0126679156,-0.027805766,-0.0999505663,-0.0068165906,-0.0113195657,-0.1418563592
-0.0609492988,-0.0655435699,-0.060049898,3.33626815699505E-06,-0.0390724379,-0.0477579468,-0.0157849179,-0.0558964892,-0.0249132834,-3.39896369254448E-19,-0.0044714683,-0.0292803533,0.0014977314,-0.0382368618,0.0671434941
-0.0461601307,-0.107355772,-0.0773450323,5.56869636566979E-06,-0.0450908391,-0.0517605645,-0.0843304811,-0.0561654508,-0.0620882838,0.0002291066,-0.0148159158,-0.1301780053,0.0036592628,0.0273648593,-0.0340875643
-0.1268489171,-0.0587068013,-0.0649502038,-4.84412028061937E-05,-0.019397133,-0.0423781888,-0.0425917752,0.0214764461,0.0035058354,-0.0015190063,0.0993083867,0.0682481395,-0.0142284481,0.0038566189,0.1456830654
-0.0150666667,-0.1467623489,-0.0918273167,0.000018776,-0.0416415491,-0.0474547491,-0.0288658351,-0.0043873633,0.0007986839,-0.0019075978,-0.0140923837,-0.0038971013,0.0075421473,0.0014443016,0.0066191546
-0.1336254869,0.282877266,0.0887656037,3.80672957214322E-05,0.1354381224,0.2060150515,0.0237381908,-0.083815583,-0.0145377694,0.0584782924,-0.0477145501,-0.1667587566,0.0023962886,-0.0025627185,-0.0069999134
-0.0985641439,-0.0445178947,-0.0367468399,-4.00917203817023E-05,-0.0133465256,-0.0381071529,0.003923704,0.0127499616,2.9262524655909E-05,-5.61681583183821E-19,0.0907084839,0.0486270609,-0.0209277601,-0.0042771135,0.0912241802
-0.1340981013,0.0316460876,0.0121199704,-3.92613328068349E-05,-0.0109798701,-0.0243870619,0.0264666719,0.0431260277,0.0039840975,-0.0014592756,0.020129221,0.0591729504,-0.0236777715,-0.0112909268,0.0349471024
-0.072997416,0.0400185282,0.026090209,-2.60993635914225E-05,-0.0280860532,-0.0473101702,0.0417388208,0.0691835501,0.0057346114,-0.0015083339,0.017834564,0.1583341929,-0.0067287785,-0.018898576,-0.0062927007
-0.0147828362,0.0240991728,0.0322692522,7.61736818047588E-05,0.0288609449,0.0448041892,0.0186157078,0.0208638781,0.0029346261,0.0085842921,-0.0156372353,0.1734149211,0.13006014,0.0538758726,-0.0438318399
-0.0514973958,-0.1009949524,-0.0440279255,2.68578271775935E-06,-0.0394384647,-0.0526964427,-0.0332362927,0.023096276,0.0355232878,-0.0003578903,0.0053328232,0.0801435792,0.0105045999,0.0323977545,0.0429381354
-0.0865237366,-0.0618245492,-0.0221268806,-5.0155792066933E-05,-0.0426806964,-0.0653203002,0.0202117336,0.0552041975,0.0457256946,0.0007143431,0.0202430804,0.129119078,-0.0155677656,0.0046284156,-0.0035109636
-0.0437984496,-0.0999054915,-0.0500995651,9.22731295831055E-06,-0.0237387214,-0.0228784548,-0.003940116,0.0121542169,0.0057039553,-4.95191433643092E-19,-0.0189750912,0.0528411661,0.0543948805,-0.0009368186,-0.0479094465
-0.1384803922,-0.0454767841,-0.0365798459,-3.11563321635719E-05,0.0088562353,0.0102706647,0.0013824196,0.0111176904,0.000701179,-0.0018590285,0.0020917767,0.0031307886,-0.0068330565,-0.0017369088,0.0285615334
-0.0219332298,-0.0065663847,-0.0419874597,2.47862118641521E-05,-0.0260688568,-0.0312778981,-0.0051906361,0.001345829,0.0041813319,0.0036890922,-0.0068533353,0.0459328651,-0.0067966017,-0.0007840771,0.0585877095
0,0.0014704783,-0.0253487255,4.31051418249189E-05,-0.0320149018,-0.0352327178,0.0033676162,-0.0172544653,0.0003771867,-0.0015910823,-0.0213820976,0.0125366753,0.0175983437,-0.0067727923,-0.0290143086
-0.007545406,-0.0017922207,-0.0299940689,3.61367740791428E-05,-0.0007272327,0.0128430115,0.0045361298,-0.0540159604,-0.0299965754,0.0176586097,-0.0418543527,-0.1331253912,0.0197907299,-0.0175803043,-0.1149856958
-0.066943128,-0.0906876299,-0.0607543946,-2.56551890411451E-05,-0.0487113861,-0.0696766136,-0.0131271808,-0.0087839869,0.0020952922,-4.91995762781272E-19,0.0587047497,-0.1309148505,-0.0098990683,0.0367405077,0.0445763203
-0.1015665126,0.2197795659,0.0950048488,-1.43031377443478E-05,0.0577505017,0.0563340442,0.0094973412,0.0432093596,0.0015830436,-1.52872649507346E-05,0.0482160982,-0.0494327507,-0.0211690221,-0.0008486166,-0.0390348605
-0.0799254115,0.1763193293,0.1181757464,1.48464106283263E-05,0.0412772698,0.0534133537,0.0101273871,0.0255501297,0.0019099498,0.0004033453,-0.0030773468,-0.0075077594,0.0123188406,0.001308835,0.0521552312
0,-0.0560561181,-0.0104833913,4.67987707801675E-05,-0.0038365716,0.0105645235,-0.0022670971,-0.0315425007,0.0001887999,-0.0009406324,-0.0414845421,-0.0829308474,0.0375431332,0.0016536461,-0.0307122934
-0.107531267,0.060638511,0.0675916044,0.000002847,0.0659824797,0.1053787821,0.0208343325,-0.0790509727,-0.0041673999,0.0017491701,-0.0414989331,-0.144696675,0.0002838443,-0.0065639859,0.0219196444
-0.0387836354,-0.1431571835,-0.0514100204,7.44010868768004E-06,-0.0403903429,-0.0456912825,0.0147533986,-0.0719612682,-0.0204141979,-4.07728748845642E-19,-0.0145130829,-0.0737599476,0.0042236025,0.0094984802,-0.0343555107
-0.0082893192,0.1004459761,0.0835884793,9.26796323831262E-05,0.0926588321,0.1678577973,0.0138829517,-0.1705704662,-0.2100696335,0.0015898604,-0.0612069506,-0.1568614724,0.00460909,0.0349095467,-0.1538790146
-0.0811781609,-0.1142182368,-0.0543226574,-1.44369393155782E-05,-0.033215945,-0.0539951879,-0.0960370161,-0.0784667857,-0.0453367781,0,0.135242644,-0.1629348767,-0.0051339529,0.0090627408,0.0606640089
-0.0252683363,-0.0732010571,-0.0360570628,3.32285947288362E-05,0.0269721569,0.0586003859,-0.0847156236,-0.1216114725,-0.0820716773,0.0002482321,-0.0323954373,-0.1472023551,0.0047094159,0.0053857381,-0.0086031082
-0.1319322825,-0.0554298468,-0.0427510392,-2.64942858942777E-05,-0.0200019604,-0.0377646313,-0.0859572437,-0.0427714596,-0.0150164956,1.52539069111044E-05,0.0798401122,0.1172131198,-0.0082635701,0.0019033362,0.0728498447
-0.2843959732,0.0138036775,-0.0099824517,-5.33063721577264E-05,0.0592396127,0.046250798,-0.0489575623,0.0552787651,0.0016062739,-0.0018314148,0.0771840539,0.2195938979,-0.0250437968,-0.0006746851,0.1652424146
-0.0792648709,-0.0632953987,-0.0573423273,-1.32362357500072E-05,-0.0442206558,-0.0542395888,0.0400455338,0.0298497966,0.006648546,-0.0003842806,-0.0035391201,0.0708107507,-0.0197190743,-0.0056366511,0.1030309885
-0.0159875495,-0.1130009855,-0.0698169805,1.22779208063499E-05,-0.0596135199,-0.0710802693,0.0133615622,0.0032401155,0.0007493303,7.79889817519848E-19,-0.0101754704,0.0600176317,0.0439958592,-0.0066577318,-0.0238095919
-0.0627777778,0.0285095076,-0.0154396575,4.6755097532543E-06,0.0022176728,-0.0085028406,-0.0017142253,0.0385675817,0.0335392631,0.0026913485,0.026871815,0.2047674254,-0.0046217872,-0.0184348824,0.0769048316
-0.0705074875,-0.1028778418,-0.0627237691,-8.22370303361481E-06,-0.035798202,-0.0463776961,-0.0274978378,0.0288312683,0.0229190801,0,0.0020253312,0.1776814045,-0.0003519669,0.0461397884,-0.0033418503
0,-0.0424891826,-0.0543636967,2.35966182138844E-05,-0.0461361188,-0.0510504753,-0.0013564631,-0.0070497594,0.0001875463,0,-0.0212737763,0.0570351781,0.0926545274,0.0012759795,-0.110328056
-0.0240630324,-0.0746029523,-0.0565809167,6.15107930517087E-06,-0.0464004742,-0.0532069041,0.0045361971,-0.0243613975,-0.0016032023,-0.0011431623,-0.0172420989,0.025860105,0.0124223602,-0.0047418569,-0.0171910333
-0.0079937748,-0.1052073542,-0.067922985,1.17195896102028E-05,-0.0286578229,-0.0383321771,0,-0.0097295438,-8.92302141197279E-05,-0.000794189,0.0098679524,0.0090575473,-0.0030605815,-0.0019095346,-0.020426921
0,-0.0458498689,-0.0582526446,1.55304043945779E-05,-0.057310158,-0.0718099128,-0.0171529754,-0.0097923689,-0.0064650145,-5.74150497769768E-19,-0.0041128489,0.0356338298,7.98110824730134E-05,-0.0127810866,-0.0414764255
0,-0.031683191,-0.0522298237,1.54678730425254E-05,-0.0221120102,-0.0209965482,-0.0322719936,-0.0296442356,-0.0264333139,0.0044567777,-0.0280543596,-0.0620407709,0.0082815735,-0.0917409483,-0.1449094867
-0.0161798396,0.0253971091,-0.0245939628,8.97111860938036E-06,-0.0341968998,-0.0443799156,-0.0172577331,-0.0165460643,-0.0098591041,0.0003699329,0.0097141967,-0.1660452501,-0.003910743,0.0028413844,-0.0343195842
0,0.0243191815,-0.0194095695,1.77181374883777E-05,-0.0041601267,0.0010664023,0.0043465063,-0.031023891,-0.0183618874,0.0012417268,-0.0281529329,-0.2574298522,0.0043995859,0.0012245018,-0.1053745082
-0.0165495021,0.0464177208,-0.0018407893,1.35962226800485E-05,0.0051415265,0.0141649212,-0.0042718119,-0.0442061737,-0.048926241,0.001215573,-0.0310420535,-0.2579117809,-0.002607162,0.0055129075,-0.0199443075
-0.0982608696,-0.0491923249,-0.0281701293,-0.00001397,0.0040700035,-0.0013008007,-0.0302937535,-0.0094740482,-0.0038741143,0.0002433136,0.0990885157,-0.1778876772,-0.0134753032,0.0002624058,0.3590215926
-0.0570213379,-0.0436445432,-0.0229949368,-1.08458145957426E-06,0.0115679433,0.0114150729,-0.0074654475,0.0038008495,-2.27487906031671E-05,-0.0017022301,0.0244404733,-0.1176263166,-0.0105590062,-0.0032869289,0.0728226679
-0.0349412492,0.4481043001,0.3052570085,0.00004913,0.2533734895,0.3892800874,0.0611562796,-0.1290349816,-0.0806839915,0.0078134182,-0.0828141205,-0.1593357573,0.0460264373,0.0083237127,-0.1360151473
-0.1032906764,0.0181565307,0.0525247813,-2.39719450732187E-05,-0.0219865879,-0.0364817487,-0.0175346511,-0.0603685393,-0.0222831456,0,0.0987231939,0.0881843707,-0.0064048394,0.0030631488,0.1455382186
-0.0933183183,-0.0787629518,-0.0107673135,-2.25843678133955E-05,-0.0352289896,-0.052921533,-0.0174174678,-0.012780049,-0.003807735,-0.0007482716,0.0505264673,0.1370513752,-0.0076100946,-0.0007336791,0.1062241526
-0.0336911151,-0.0934936064,-0.0173530956,4.37737198667004E-06,-0.0364351129,-0.0503053303,-0.038614015,0.0054347866,-0.0028965404,-0.0015936147,0.0175167978,0.1708233894,-0.0048547155,0.0005098522,-0.0433110815
-0.0756696429,-0.1381822695,-0.0447487227,-1.05477173706769E-05,-0.0249878779,-0.0327523336,-0.0719101676,0.0071099514,-0.0028978596,0.0016163089,0.0042794005,0.4170915767,-0.0236991028,0.0021624673,0.0415451284
-0.0084530221,-0.0674833397,-0.0437218886,1.29892642339886E-05,-0.0348529839,-0.0411598715,-0.0160181877,-0.0057234502,-0.0191295348,-0.0010918546,-0.0114406621,0.2319873115,0.0211180124,-0.007440025,0.1341963001
0,-0.051260614,-0.0513934547,1.50276618645839E-05,-0.0374667176,-0.0403327028,-0.0083338018,-0.0282445023,-0.0023510757,0.0033335421,-0.0264369143,0.089481712,0.0590801538,-0.0079412714,-0.0762579556
-0.0597071256,0.0714571551,-0.0080391747,-0.00000648,-0.0083548364,-0.0127909665,0.0009072858,-0.0119086347,-0.0027666219,0.0009592326,0.0180595213,0.0805020109,-0.0031677019,-0.0059620747,-0.0316133695
-0.1479057592,0.429452506,0.1862609117,1.2630588372289E-05,0.2796861448,0.319415544,0.0593373539,0.065826456,0.0091807913,0.0005865997,0.101358738,0.0272927251,-0.0096548243,-0.0275660234,0.0030381848
-0.033157277,-0.0985953127,-0.0515042885,3.86618135154412E-06,-0.044956073,-0.0521459114,0.0176789351,0.0260239891,0.0014801019,3.26945034907935E-19,-0.0157767794,-0.0444428395,0.0070393375,0.0273744521,-0.0330415514
-0.0166962175,-0.0926415607,-0.0300383159,1.56788044583111E-05,0.0003901963,0.0048567885,0.0069275785,0.0034369342,0.0001064148,0.0002489634,-0.0140366846,0.0782204698,0.0046928916,-0.0040900434,0.002118259
-0.1140426759,-0.0153149895,0.0296793648,-0.000021226,0.0003119057,-0.0144975959,0.0276350248,0.0506855485,0.0236554701,9.53134846495625E-05,0.0377159404,0.0986060544,-0.0144927536,0.0125208222,0.0772442037
-0.0486230637,-0.1082980944,-0.0293510204,-6.80783749211435E-06,-0.0454398007,-0.0605419813,0.0029427619,0.0437810115,0.0246404701,0.0001491248,0.0048349829,0.0474497597,0.0016779816,0.0086028841,-0.0047383132
-0.0321387941,0.0383048555,0.0025279782,5.51174179942922E-06,-0.0275113522,-0.0398593398,0.0332020073,0.0459782554,0.0148993071,0.0003326883,0.0076482552,0.0721021515,-0.0173913043,-0.0002401189,0.0025991592
-0.1175124792,0.1594337217,0.0735399239,-0.00004729,0.0033942296,-0.0111366452,0.0717810089,0.0810384415,0.0796124959,0.0002423189,0.0150845461,0.0365740319,-0.0351966874,0.0041867668,0.0808462043
0,0.0538232353,0.0315589073,4.04771916326512E-05,0.0358753455,0.0566965743,-0.011550441,0.0199978111,0.016084518,0.0001744687,-0.0286929517,-0.0338457456,0.0748865689,0.0025697922,-0.0306501329
-0.0320294785,-0.0855898387,-0.0453240674,4.29178109357253E-06,-0.0350598038,-0.0415856102,-0.0045906152,0.0033338659,0.002870443,-0.0008652237,-0.009921064,0.0165221726,0.017647228,-0.0021185338,-0.0464901759
-0.1323002755,0.0570338933,0.0315796538,-3.0608929273808E-05,0.0363656109,0.0275874648,0.0319438828,0.0585868026,0.0245176312,0.0006903667,0.0306350434,0.0958004749,-0.0237986597,-0.0007837799,0.0543481337
-0.114465154,0.059680095,0.068252011,-4.94582285254824E-05,-0.0039149143,-0.016822901,0.0591389355,0.0780624334,0.0419618254,0.0002342862,0.0106827525,0.094546354,-0.0351966874,0.0023442775,0.0710055357
-0.0528178419,0.0092053719,0.0225253956,-6.75091351326458E-06,-0.0218939906,-0.0343668865,0.0576972982,0.074031289,0.0347516236,0.0002126686,0.0046580199,0.0846164649,0.0189019247,-0.0013035546,-0.0329878328
-0.113,0.0787246867,0.0554262712,-0.000036085,0.0209030357,0.0255020312,0.0303079277,0.0519354746,0.0864436627,-0.0007612615,0.0006657384,0.0961106444,-0.0070393375,0.0007361006,0.1257510953
-0.100177305,0.5164050956,0.4274428621,9.17543171305122E-05,0.2919360699,0.3210919851,0.1004841857,0.1389512753,0.1969395234,0.0012762802,0.0128904798,0.0136098306,0.080792396,0.0069404964,-0.0422710244
-0.156470292,0.0262447609,0.0810322669,-7.19512851466701E-05,0.0087829694,0.0073660254,0.0629456186,0.1028702164,0.1193645446,-0.0002426825,0.0007967405,0.016137958,0.0001427857,0.002436833,0.0074778109
-0.0144427403,-0.1130964441,-0.0203909694,4.4298534817798E-05,-0.0430483232,-0.0460450557,0.0092106829,0.0369590817,0.0136695517,0,-0.0234987378,-0.0400482187,0.0191981931,0.0001146777,-0.0418609825
-0.0440031153,-0.0781564083,0.0076550893,3.49799243423458E-05,-0.0082787994,-0.0010986288,-0.0120054698,-0.0057585483,-0.0014489215,-0.0011150678,-0.0238652187,-0.0950734622,0.0100561964,-0.0004296191,-0.0341395114
-0.007461701,-0.1616029332,-0.0534163006,4.02831682054046E-05,-0.0196099438,-0.0146082721,-0.0124261527,-0.0371429865,-0.0014746929,-0.0008583584,-0.0260880194,-0.0982718867,0.0239721687,-0.0020043549,-0.0452956845
-0.014899789,-0.147779638,-0.0792335986,1.91463936551932E-05,-0.0476517888,-0.0613506196,-0.0175645705,-0.0218737729,-0.0242838044,1.07998692199015E-18,0.0030417889,-0.0589368179,-0.001307985,-0.0076360952,-0.053657339
-0.0228559871,-0.0470856251,-0.0575584365,3.1942722618639E-05,0.0172346789,0.0362881888,-0.0435256409,-0.0574508329,-0.0747690897,-0.0008505724,-0.0362555124,-0.147620568,-0.000266797,-0.0164923397,-0.1470269137
-0.0687905844,-0.083292132,-0.0747089373,-4.006504515036E-06,-0.0202112694,-0.0237379325,-0.0489395176,-0.0448579023,-0.0503647855,0.0023051384,-0.006160789,-0.1882047329,-0.0044531461,0.0948952783,0.0541915744
-0.0454180064,-0.1234594785,-0.0969605758,-6.10238398486652E-06,-0.051858799,-0.0711057557,-0.0467835339,-0.0114624008,-0.0048178916,-0.0004896654,0.0379746762,-0.1419853135,-0.0079773575,0.0068186912,0.0255437552
-0.0603632479,-0.0693395683,-0.089592444,-1.2943253844692E-05,-0.0408659349,-0.0536655035,-0.0161042768,-0.0014196295,-0.0003654084,-0.0003644818,0.0096935463,-0.1263282122,-0.0074454531,0.0015949996,0.1014307856
-0.044628752,0.1077114289,-0.0117363381,6.39471631102849E-06,0.0070873379,0.0001297027,0.0042343335,0.0271266432,0.0004484047,0.0007787922,0.0355778204,0.0197598468,-0.0186335404,-0.0029378375,0.0297833298
-0.0737983281,-0.0277589203,-0.0474072885,-2.08777261830015E-05,-0.0305630484,-0.043298784,0.0374591529,0.0335250353,0.0336440166,-6.53679831507603E-19,0.012271635,0.0694586006,-0.0219979296,-0.0088529595,0.1030863473
-0.0074973461,-0.0607090919,-0.0569524749,1.6844535553482E-05,-0.0196666209,-0.0155711039,-0.007680003,-0.0086487257,-0.0007143828,-0.0004027614,-0.0346021694,-0.0208910809,0.1722291235,-0.0168073527,-0.0479136893
-0.0520668773,-0.0656830028,-0.0432805114,-1.10976045736697E-05,-0.0365095668,-0.0508214296,0.0002476768,0.0096841317,0.0024665496,-0.0005698848,0.0196179543,0.0858660949,-0.0135371875,0.0760769938,0.0200215942
-0.0809244792,-0.0687674596,-0.0382070261,-1.93454199408209E-05,-0.0170894394,-0.0281716679,0.0096424066,0.0280514844,0.0093608917,0.0027295559,0.0202724994,0.2778080489,-0.0278640442,0.0091033354,0.0448129307
