"low","close","close_lastclose_ratio","volume_ma5_ratio","ad_ratio","obv_ratio","natr5_ratio","adosc5_ratio","dmi5_ratio","adx5_ratio","apo5_ratio","macd5_ratio","macdsignal5_ratio","dx5_ratio","ppo5_ratio"
0.5605326877,0.5674224344,0.2852202146,0.0519871644,0.0216208099,0.0189615097,0.0470150091,-0.0003214982,-0.0016827759,-0.146169572,-0.0009894867,-0.0025934109,3.70494597393317E-05,-0.0016827759,-0.0009567411
0.568401937,0.5626491647,-0.0821103644,-0.0734830501,-0.012639359,-0.0130414801,-0.01836363,-4.24056773082698E-05,-0.0017431869,-0.2595375669,-0.0001369675,-0.0009721918,5.45448868544376E-07,-0.0017431869,-0.0001028512
0.5659806295,0.5608591885,-0.0310526073,-0.0927415348,-0.0043345657,-0.0119614621,-0.0890412691,-1.9799393577515E-05,0.0034243472,-0.1422861368,-0.0022907122,-0.0004495131,-7.7443637798366E-06,0.0034243472,-0.0022357455
0.5647699758,0.5608591885,0,-0.1082909296,-0.0018374293,0,-0.0520440061,-6.14408140126694E-05,0.0007787173,-0.0649805249,-0.003848908,-0.0007770007,-1.82331739870608E-05,0.0007787173,-0.0038070931
0.5611380145,0.5548926014,-0.1038390379,-0.0531034098,-0.0107635198,-0.0109632366,-0.0332652493,0.0001232144,0.0017060847,0.1220995046,-0.0066110951,0.0015969189,1.49801370508086E-05,0.0017060847,-0.0065711594
0.5544794189,0.5501193317,-0.0839644694,-0.0494918955,-0.0049728755,-0.009472544,-0.0067204954,7.68124437960356E-05,0.0013319586,0.3014943526,0.0089795918,0.0019558231,4.56710640835355E-05,0.0013319586,0.009016059
0.5532687651,0.5483293556,-0.0317598793,0.0371465553,-0.0017025243,-0.0118873882,-0.0846309645,-1.704776202317E-05,0.0001306346,0.2299106147,0.0019539731,0.0008810607,0.000042792,0.0001306346,0.0019964438
0.5532687651,0.5566825776,0.1486965984,0.0197148196,0.0114952356,0.0112061814,0.0476524159,-0.0003360893,-0.0023218618,-0.267582396,-0.000728863,-0.0023292486,-0.00002493,-0.0023218618,-0.0007076961
0.5581113801,0.5525059666,-0.0732326763,-0.0047571747,-0.008400261,-0.010711839,-0.0215003271,-0.0001049127,-0.0012830927,-0.2905916958,0.0031397174,-0.0007204311,-2.75594198764849E-05,-0.0012830927,0.0031439724
0.5532687651,0.5483293556,-0.073786271,-0.0627924391,-0.0067199091,-0.0085554539,0.0295285522,3.75844771497751E-05,0.016793568,0.0018292205,0.0025510204,0.0007386929,-6.1218361482408E-06,0.016793568,0.0025473998
0.5532687651,0.5525059666,0.0743482992,0.0249179566,0.0016536949,0.0115649461,0.0310584297,-0.0001169924,-0.0008793398,-0.1078463086,-0.0039615846,-0.0016992659,-3.34369115857911E-05,-0.0008793398,-0.0039286665
0.5575060533,0.5560859189,0.0632453752,0.0851539091,0.0101741681,0.0138390276,-0.0512287397,-0.0004649414,1.0181720229667E-18,-0.0923607428,-0.0072605965,-0.0033351373,-7.31633928470296E-05,1.0181720229667E-18,-0.0072274297
0.5569007264,0.553699284,-0.0418921441,0.0205087606,-0.0011050588,-0.0119455263,-0.0107651449,-0.0004100318,-1.52725803445004E-18,-0.0783058917,-0.0013605442,-0.0016861598,-7.37741822273748E-05,-1.52725803445004E-18,-0.0013435848
0.5544794189,0.5531026253,-0.0105181784,0.0150656125,0.0158074745,-0.0120847481,-0.0681453116,-0.0013413296,0.0025645948,0.1878223705,-0.0117739403,-0.0010987805,-6.74667409233585E-05,0.0025645948,-0.0117279813
0.5508474576,0.5459427208,-0.1263542986,-0.0010718229,-0.007195699,-0.0123400228,0.0151718315,-0.0028007662,0.001350176,0.3706664096,0.0357142857,0.0065748462,3.08840996704295E-05,0.001350176,0.0356424019
0.5520581114,0.5566825776,0.1920171062,0.1974482542,0.0353957798,0.0227461631,0.0292331134,0.024053882,-0.0022269279,-0.2372952994,0.0034013605,-0.0050886335,-8.42312088159959E-05,-0.0022269279,0.0033713502
0.5581113801,0.5548926014,-0.0313854327,-0.086945441,0.0023121806,-0.0105165322,-0.0399437452,0.0007701668,-0.0007354028,-0.2513189575,-0.012755102,-0.0046578171,-0.0001129492,-0.0007354028,-0.0126999207
0.5526634383,0.549522673,-0.0944600281,0.0256890308,-0.0065876433,-0.0157438459,0.071619589,2.14265589173147E-05,0.0099628559,0.101149713,0.0068027211,0.0117990693,-1.73416536454019E-05,0.0099628559,0.0067968551
0.5508474576,0.549522673,0,-0.1252853658,0.0065624903,0,-0.0340607147,8.19701780739373E-05,0.0007700995,0.193695412,0.0142857143,0.0021859998,2.54820885177218E-05,0.0007700995,0.0142404688
0.5544794189,0.5507159905,0.0211962423,-0.0307028038,0.007976438,0.0130381304,-0.0894016012,0.0001381243,-0.0004675371,0.0562206164,-0.0102040816,-0.0008995384,-3.28983660072062E-06,-0.0004675371,-0.0101623486
0.558716707,0.5548926014,0.0740260964,0.0811989778,0.0018533046,0.0157674613,-0.0450320226,1.75921943322445E-05,-0.0011146498,-0.1127771489,0.0085034014,-0.0062724657,-0.000112915,-0.0011146498,0.0084613075
0.5556900726,0.5513126492,-0.062973352,0.1130026404,-0.0086173879,-0.019130201,0.0293277981,-0.0002657593,-0.0020189064,-0.2728135715,0.0040816327,0.0033887612,-0.000073433,-0.0020189064,0.0040772415
0.5562953995,0.5525059666,0.0211274233,-0.1039853548,0.0039396595,0.0094317593,-0.0632984967,-0.000165723,-1.18488241760939E-17,-0.2618880073,-0.0087463557,-0.0031928371,-9.13625949018415E-05,-1.18488241760939E-17,-0.0087102706
0.5447941889,0.5393794749,-0.2318997089,0.0660779526,-0.0188877048,-0.0178108405,0.1863317775,-0.0007413719,0.0309188117,0.6626663414,0.056122449,0.0668960363,0.0005633591,0.0309188117,0.0560575723
0.5399515738,0.5340095465,-0.0971767988,0.0205670848,-0.0166638387,-0.0167312841,0.0105661834,-0.0018306167,0.0004676748,0.5019695219,0.0282574568,0.0068714525,0.0003698498,0.0004676748,0.0282250952
0.5375302663,0.5334128878,-0.0109059995,-0.0613015521,-0.0038958472,-0.0126037921,-0.022923465,0.0056000259,0.0001706025,0.3482763383,0.0068721366,0.0017603299,0.0001676746,0.0001706025,0.0069163746
0.5338983051,0.5280429594,-0.0982637876,-0.0533216761,-0.0112648507,-0.0116712372,0.0030896765,0.0011836184,0.0002156121,0.2751539759,0.0041065207,0.0017743235,0.0001162823,0.0002156121,0.0041600253
0.5399515738,0.535202864,0.1323507738,-0.038217782,-0.0066480634,0.0128802902,0.054377771,0.0004765827,-0.0015853989,-0.1206613012,0.0030168589,-0.001368902,2.04248188489058E-05,-0.0015853989,0.0030392501
0.5417675545,0.5363961814,0.0217633658,0.0436242474,-0.0104245908,0.015622456,-0.0440565156,0.0003511794,-0.0007622213,-0.168518464,-0.0008218052,-0.0017350606,-2.18137555939463E-05,-0.0007622213,-0.0007957973
0.5338983051,0.5286396181,-0.1411471684,-0.0056579531,-0.0117112686,-0.0128918734,0.041570251,0.0002862356,0.0034118268,0.0781695621,-0.0014151646,0.0009680334,1.89438479828806E-06,0.0034118268,-0.0013735516
0.5357142857,0.5334128878,0.0881342624,0.0235753856,-0.0011902667,0.0143749518,0.0109726049,5.87136050831964E-05,-0.0007399227,-0.0485730819,-0.0031131097,-0.001521837,-2.63372296933594E-05,-0.0007399227,-0.0030721422
0.5399515738,0.5375894988,0.0764273903,-0.118734213,0.0085964337,0.0085575456,-0.0847637869,-0.0001917956,-5.32753050642606E-19,-0.0400465169,-0.0068442011,-0.0031012445,-6.63798958333424E-05,-5.32753050642606E-19,-0.0068076401
0.5217917676,0.5232696897,-0.2600009651,0.1735750725,-0.0128158588,-0.0216952216,0.4389950606,1.37432413048699E-05,0.0028606565,0.2856744468,-0.0034013605,0.005291132,1.68105723037951E-05,0.0028606565,-0.0033502832
0.5248184019,0.526849642,0.0667790392,0.1315108495,0.0063499451,0.0217380153,0.0323166629,-0.0001938129,5.11988263743409E-19,0.1945878306,0.0062358277,-4.24514750034724E-05,8.85366579956782E-06,5.11988263743409E-19,0.0062489086
0.5278450363,0.5238663484,-0.0552710621,-0.0289990759,-0.004707516,-0.0148991102,-0.0690615579,-0.0001189943,0,0.139134465,-0.0003518649,0.0005531855,1.54395903264105E-05,0,-0.0003316713
0.5284503632,0.522673031,-0.022234327,0.0023735342,-0.0133254539,-0.0168847819,-0.0904066846,0.0001255164,-5.11988263743409E-19,0.1025896484,0.0065597668,0.0001764539,1.22500942788015E-05,-5.11988263743409E-19,0.0065667954
0.5169491525,0.5155131265,-0.133710542,0.1457095066,-0.01563188,-0.0296351804,0.120945115,0.0002811846,0.0004562798,0.1470170994,0.0117568767,0.0019937498,4.45052772364375E-05,0.0004562798,0.0117606613
0.5205811138,0.5137231504,-0.0338919082,-0.0653641641,-0.0201669983,-0.0163687268,-0.1179388464,0.0003719502,-4.36686238235164E-19,0.1079229503,-0.0004122861,0.0008537904,4.16095263662477E-05,-4.36686238235164E-19,-0.0003707924
0.51937046,0.5125298329,-0.0226733323,-0.0546598251,-0.0208757483,-0.0160155275,-0.0863056925,0.0003462636,3.10478132630802E-05,0.0857919744,0.0008592911,0.0002023036,2.66766956309429E-05,3.10478132630802E-05,0.0009059789
0.5151331719,0.5089498807,-0.0681783672,-0.0688926155,-0.0170158404,-0.0153339744,-0.047284756,0.0002427602,9.44422192228481E-05,0.0792316815,0.0016841688,0.0004602503,2.40155885910051E-05,9.44422192228481E-05,0.0017219536
0.4993946731,0.4940334129,-0.2860747235,0.1956878207,-0.043906522,-0.0350603017,0.1741546475,0.0004209206,0.0001514435,0.0826617696,0.0025510204,0.0031624652,7.5236455249516E-05,0.0001514435,0.0026371763
0.5024213075,0.495823389,0.0353654694,-0.0413922303,-0.0247897606,0.0179670107,-0.046624427,0.0002604684,3.94186137360602E-19,0.062951199,-0.0002721088,0.0004394723,4.75434478907349E-05,3.94186137360602E-19,-0.0001905785
0.4939467312,0.4880668258,-0.1526971171,0.0332211379,-0.0304967416,-0.023697293,0.0143093187,0.0002085877,3.93378995700531E-05,0.054085578,0.0018870562,0.0009526615,4.52722968460063E-05,3.93378995700531E-05,0.0019624234
0.4957627119,0.4928400955,0.095460827,-0.1137727247,0.0066499622,0.0146061993,-0.0789339627,-2.52388383725933E-05,0,0.0418848537,0.0005308482,-0.0007388364,8.95505312182178E-06,0,0.0006004205
0.5,0.4964200477,0.0709022002,-0.1231375217,0.0164331525,0.0137819562,-0.1271280826,-0.0001905784,-0.0005025461,-0.0357255231,-0.0002242655,-0.0015242701,-2.29962414449403E-05,-0.0005025461,-0.0001692297
0.504842615,0.4994033413,0.0586590719,-0.006180973,-0.0141924374,0.0170808422,-0.0188923037,-0.000125561,-0.0020227848,-0.2572107353,-0.0032675992,-0.0021029189,-4.87471656610218E-05,-0.0020227848,-0.0032221962
0.4969733656,0.4928400955,-0.1282790504,-0.0113843095,-0.0079185701,-0.0165165577,0.031447375,-0.0001148029,0.0034543105,-0.1353216375,-0.0023612751,-0.0003678445,-3.86628165212332E-05,0.0034543105,-0.0023161612
0.5012106538,0.5,0.1418044005,0.0577651242,0.0209753864,0.0187461232,-0.0281934551,-0.0003057439,-0.0011029737,-0.2053170336,-0.0069124424,-0.0026333307,-6.50375847960991E-05,-0.0011029737,-0.0068751398
0.4975786925,0.4934367542,-0.1281259728,0.0382015928,-0.0170618642,-0.0187403321,0.1151665461,-0.0001496422,0.0012602384,-0.1212909342,-0.0115646259,-6.97942060229414E-05,-4.78713215084552E-05,0.0012602384,-0.0115225424
0.4945520581,0.4976133652,0.0826192103,-0.0812089962,0.019371562,0.0130063443,0.0135130027,-0.0003708132,0.0006437744,-0.0506228197,0.0586734694,-0.0021759974,-6.34595293239005E-05,0.0006437744,0.058590588
0.4987893462,0.4976133652,0,-0.1317143364,0.0086666253,0,-0.0445153718,-0.0004725827,-0.0005559357,-0.1018096745,-0.0045351474,-0.0021102824,-7.21841418993512E-05,-0.0005559357,-0.0045206792
0.5006053269,0.4970167064,-0.0117036805,-0.0600935831,0.0018080382,-0.0119864955,-0.0619871743,-0.0005012749,-0.0003947138,-0.1227404032,0.0081632653,-0.0016344463,-7.24519246660371E-05,-0.0003947138,0.0081254738
0.5012106538,0.4970167064,0,-0.0882185445,0,0,-0.0676302503,-0.0005009598,6.13724176331571E-19,-0.1061499209,-0.0094482237,-0.0016204143,-0.000072486,6.13724176331571E-19,-0.0094109392
0.5078692494,0.5143198091,0.3398141865,0.3669159182,0.0457568911,0.0301803449,0.1951072344,-0.0024581623,0.0015536708,0.0481471774,0.1734693878,-0.0198344316,-0.0002845814,0.0015536708,0.1719718458
0.5169491525,0.5137231504,-0.0113235146,0.0249548446,0.0020833072,-0.0166069907,-0.0485020736,0.002180994,0.0003025554,0.0791384586,0.0070861678,0.0072034396,-0.0010952399,0.0003025554,0.0069976318
0.5163438257,0.5149164678,0.0226733323,0.0377466064,0.0209679782,0.0193679424,-0.0565979337,0.0009892761,-0.0002462923,0.024290675,0.0053529609,0.0021312789,0.0004796355,-0.0002462923,0.005283175
0.5139225182,0.5071599045,-0.1470351151,-0.0034032327,-0.0277307577,-0.0185995992,0.1584484753,-0.0002446347,0.0007948319,0.1232644524,0.0010972131,-0.0022773134,5.29375091498277E-05,0.0007948319,0.0010607017
0.5102905569,0.5029832936,-0.0803836317,-0.0601777564,-0.0275435262,-0.0169060136,-0.0571114739,-0.0008116807,-0.0012131843,-0.1004769042,0.0014860313,-0.0041853741,-0.000060744,-0.0012131843,0.0014730566
0.5102905569,0.504176611,0.0231574604,-0.0822292369,-0.0143171757,0.013064763,-0.0579127751,-0.001674026,0,-0.0856368759,-0.0044967139,-0.0038852914,-9.3246835911087E-05,0,-0.0044904196
0.5030266344,0.4982100239,-0.1155132493,-0.051793178,-0.0089461945,-0.0140239259,-0.0085095179,0.0117215028,-0.0016030222,-0.2268765857,-0.0081941868,-0.0145272082,-0.000208592,-0.0016030222,-0.0081609105
0.4945520581,0.4892601432,-0.1753449622,0.182272193,-0.0243365641,-0.0272177936,0.0566719972,0.0017240806,0.0057509295,0.0430723378,-0.0565149137,0.0325444443,-0.0007378469,0.0057509295,-0.0563602364
0.4921307506,0.4868735084,-0.0476139979,0.0512819269,-0.0088775413,-0.0212693284,-0.0969888245,0.0005303321,0.0003786397,0.0852374363,0.0088204773,0.004380749,0.0008011247,0.0003786397,0.0088226203
0.4933414044,0.4880668258,0.0239236999,0.0563019213,-0.0153393423,0.0229763568,-0.0635878133,0.0003555725,-0.0009601598,-0.0775280499,0.0032467532,0.0006632426,0.0001794144,-0.0009601598,0.0032573587
0.4939467312,0.4880668258,0,-0.0735624747,-0.0136373443,0,-0.0828066736,0.0002320016,8.94631578119601E-19,-0.0651052716,0.0007037298,-0.0001824795,6.84737231177618E-05,8.94631578119601E-19,0.0007579649
0.4963680387,0.4970167064,0.1789890507,-0.0076286829,0.0265656471,0.0213290575,0.0584087323,-0.0002610411,-0.0015339448,-0.2126292418,-0.0015799868,-0.003454344,-4.11194445832593E-05,-0.0015339448,-0.001544693
0.4969733656,0.4910501193,-0.1171773057,-0.0393137748,-0.0197721518,-0.0175929728,-0.0071348647,-9.21671648516316E-06,2.48341119531717E-18,-0.1954911879,-0.0035831126,-0.0005090885,-3.51148473156409E-05,2.48341119531717E-18,-0.0035366843
0.4969733656,0.4976133652,0.1304611971,-0.1129498197,0.0153355709,0.0123394408,0.0176758997,-0.0002932205,0.0021949257,-0.0532867846,-0.006242497,-0.004521808,-9.1946645609458E-05,0.0021949257,-0.0062093469
0.504842615,0.5059665871,0.1638515275,0.0377536912,0.0279458019,0.0191089386,0.0071844525,-0.0007380797,0.0033656997,0.3164090497,-0.0170068027,-0.0157702735,-0.0002212586,0.0033656997,-0.0169331615
0.5030266344,0.4964200477,-0.1841673503,0.022460781,-0.0288827634,-0.0189066562,0.1616142095,3.84921051884798E-05,0.0003532577,0.2841702352,0.0190166976,-0.0038890337,-0.0002410606,0.0003532577,0.0189846294
0.5006053269,0.4940334129,-0.0469272575,-0.0134965772,-0.0231514459,-0.0162046723,-0.0292148505,0.0006377294,-0.00096819,0.0030159677,-0.0004859086,-0.0106267277,-9.56268586323125E-05,-0.00096819,-0.0004757292
0.4963680387,0.4910501193,-0.0589424491,0.061780396,-0.0174177301,-0.0204860624,-0.0358111344,0.0005239194,-0.0021951103,-0.27124443,-0.0005102041,0.0553561839,0.0004202879,-0.0021951103,-0.0005116183
0.4981840194,0.4922434368,0.0237202177,-0.076427293,-0.0119722855,0.0140299281,-0.0940865448,0.0003084138,1.04524983220941E-18,-0.2600826123,-0.0048335124,0.0018088252,0.0001780771,1.04524983220941E-18,-0.0048195564
0.4963680387,0.4952267303,0.0591567852,-0.1224411726,0.0097818644,0.0105582286,-0.0086635282,-7.83895106398039E-05,0.0004067689,-0.2350455238,-0.0163265306,-0.0032382177,-1.27067592597684E-05,0.0004067689,-0.0162509359
0.5024213075,0.5011933174,0.1176008381,-0.0179030741,0.0246426748,0.0143541576,-0.0606675394,-0.0004745296,0.0051212618,-0.0107151437,0.0034013605,-0.0147389278,-0.000258372,0.0051212618,0.0033516035
0.5066585956,0.5077565632,0.127820911,0.1633882471,0.0230439378,0.0243554537,0.0760145535,-0.0009353543,0.0038623484,0.456759563,-0.0119047619,0.0278815771,-0.0015303812,0.0038623484,-0.0118524152
0.5157384988,0.5119331742,0.0802891739,0.051201894,0.0063088654,0.0186207912,-0.0474159933,-0.0017745081,0.0004153955,0.3819632072,0.0892857143,0.0056336633,0.0006093928,0.0004153955,0.0885061757
0.5090799031,0.5053699284,-0.1251393534,-0.0024268112,-0.010422339,-0.0166840299,0.1076539952,0.0022022371,-0.0019034343,-0.1660238079,0.0081109367,-0.0011122582,0.0001028266,-0.0019034343,0.0080494749
0.5012106538,0.4976133652,-0.149812638,-0.0447636331,-0.0020434756,-0.0156469279,0.0853872009,0.00014431,-0.0002311124,-0.1634981955,0.0032069971,-0.0045392203,-5.85127729063422E-05,-0.0002311124,0.0032162265
0.5036319613,0.4982100239,0.0117036805,-0.1854641684,-0.0054278056,0.0080102135,-0.0716317576,-0.0006311683,-0.0005114998,-0.1805199135,-0.0014418811,-0.005251038,-0.0001100735,-0.0005114998,-0.0014391114
0.5012106538,0.5005966587,0.0467586566,0.0349906666,0.010604486,0.0166264234,0.0215459953,0.0013666318,0.0020674954,-0.0332733867,-0.0045207957,-0.0022915468,-0.0001088997,0.0020674954,-0.0045097342
0.5024213075,0.4976133652,-0.0581696637,-0.0999396616,-0.0018045863,-0.0095622478,-0.0726483112,0.0001157787,-1.57148540147687E-18,-0.0271708829,-0.0136827458,-0.0118729065,-0.0001772514,-1.57148540147687E-18,-0.0136222451
0.5042372881,0.4982100239,0.0117036805,0.0064256545,-0.0154348775,0.0127365659,0.0075133993,-0.0014921538,-0.0015264769,-0.1982605577,0.0231292517,0.011182665,-0.0002565312,-0.0015264769,0.0229951507
0.5060532688,0.5047732697,0.1285863056,0.0610929724,0.0105065741,0.0143144868,0.0084738404,0.0163305142,0.0026802883,-0.0315600139,-0.0016659725,-0.0215417226,0.000322274,0.0026802883,-0.001675319
0.50968523,0.5095465394,0.092301367,-0.0287927597,0.0172651854,0.0119354817,-0.0219248535,0.0137533309,0.0019855024,0.2006529099,-0.005973121,0.018543534,0.0006649842,0.0019855024,-0.0059556872
0.514527845,0.5095465394,0,0.1574090571,-0.0127953661,0,-0.010045424,-0.0003161749,0.0013242699,0.3784488524,-0.0162064826,0.0026738136,0.0002393211,0.0013242699,-0.0161380749
0.5187651332,0.5274463007,0.3428876896,0.4414356208,0.0808706309,0.0472843436,0.2068917992,0.0073720939,0.0010950713,0.4832109516,0.0755102041,0.0108055265,0.0003936559,0.0010950713,0.0749390946
0.5290556901,0.5316229117,0.0772919536,0.0704044218,0.0483532015,0.0290116669,-0.0059841864,0.0013994064,0.0001409242,0.3318156646,0.008260447,0.0031380769,0.0002154491,0.0001409242,0.0081315401
0.5296610169,0.5334128878,0.0328648807,-0.0300712013,0.0284743609,0.0238566526,0.0590282299,0.0005565833,0.0001015727,0.2417637356,0.0024167562,0.0010639491,0.0001120879,0.0001015727,0.0023188317
0.5302663438,0.5250596659,-0.1528547807,-0.0926871329,-0.023105433,-0.0204952987,0.1111182749,-2.09302643247728E-05,7.47879334178379E-05,0.1825448413,0.0003799392,-0.0013717616,1.91018354484393E-05,7.47879334178379E-05,0.0003233008
0.5266343826,0.5280429594,0.0554594862,-0.1139839197,0.0112403425,0.0188650898,0.0202784529,-2.91043840163107E-05,-0.0009734891,-0.0374246266,0.000837258,-0.0008267769,-4.95241461691631E-06,-0.0009734891,0.0007754042
0.5338983051,0.5298329356,0.0330876934,-0.1177472178,-0.0017867122,0.0141929471,-0.0752959165,-0.0001196148,0.0002173064,-0.0062637455,-0.0022245865,-0.0006304427,-1.4084140735272E-05,0.0002173064,-0.0022647514
0.5278450363,0.5262529833,-0.0659518214,-0.1355805582,0.007670655,-0.0108971369,-0.0220255736,-0.0001061973,-0.0020487749,-0.2546805817,-0.0040197897,-0.0017250841,-3.79116532925276E-05,-0.0020487749,-0.0040364019
0.5326876513,0.5250596659,-0.0221334911,-0.0907503912,-0.0184233983,-0.0112795517,-0.0670450365,-0.0002990546,0.003079499,-0.1409734228,-0.0063265306,-0.0020459286,-5.58623649903315E-05,0.003079499,-0.0063155899
0.5326876513,0.5346062053,0.1774703557,0.028600996,0.0250359811,0.0152371311,-0.0287732153,-5.05064311323772E-05,0.0008521705,-0.0576871863,-0.0026852846,0.0016844183,-1.67914052242895E-05,0.0008521705,-0.0027099031
0.5278450363,0.5220763723,-0.2287703804,0.0056773965,-0.0146591813,-0.0131442065,0.1168629454,-0.0002695779,-0.0023471837,-0.2958771207,-0.014941691,-0.0037743327,-7.35108598123669E-05,-0.0023471837,-0.0148693924
0.5260290557,0.5274463007,0.1003975155,-0.0147288441,0.0150353777,0.0120155239,-0.023437092,-8.47213431161376E-05,0.0013360717,-0.269447937,0.0062794349,-0.0011166684,-0.000067462,0.0013360717,0.006253753
0.5187651332,0.5119331742,-0.287084399,0.1222824493,-0.0279367656,-0.018950048,0.138482673,-0.0005084226,0.0130956925,0.0856362472,0.0072886297,-0.0114770602,-0.0001888192,0.0130956925,0.0073239869
0.5181598063,0.5125298329,0.0113763049,-0.0852463494,-0.007979387,0.0106805335,-0.0921752795,-0.0006664053,0.000146688,0.086866296,0.001984127,0.0166186978,-0.0003600113,0.000146688,0.0020243612
0.5066585956,0.5029832936,-0.1818089791,0.1386746667,-0.0116171631,-0.0210843036,0.0662226915,-0.0011498812,0.0017644077,0.3283495918,0.0163739915,0.0088267366,-0.0071565964,0.0017644077,0.0164189522
0.5090799031,0.5047732697,0.0347361906,-0.0368789621,-0.0075908731,0.0137637988,-0.0450256521,-0.0038469294,-0.0001885063,0.1798842716,0.0017310496,0.0012727562,0.000301736,-0.0001885063,0.0017771861
0.5036319613,0.5029832936,-0.0346130126,-0.0808154556,0.0112299462,-0.0118055693,-0.042528034,0.0002020054,0.0003925619,0.1974796563,0.0028820689,0.0005892275,0.0001187989,0.0003925619,0.0029379563
0.5084745763,0.504176611,0.0231574604,-0.05808392,-0.0017356443,0.0115532654,-0.0766269435,0.0001508989,-0.0009180549,-0.0215475707,-0.0006681244,-0.0005313395,4.15032831733041E-05,-0.0009180549,-0.0006246702
0.5066585956,0.5029832936,-0.0231026499,-0.120683254,0.0013366767,-0.0088702691,-0.0618431638,-0.0001180944,0.0002966992,0.0172912488,-0.0003249708,-0.0004926288,1.23463669079872E-05,0.0002966992,-0.0002812729
0.5042372881,0.4976133652,-0.1042085719,0.0221886414,-0.0175932877,-0.0124118815,-0.0025789515,0.0012893235,0.000344989,0.0581670844,-0.0029538131,0.0007944253,2.20770764119475E-05,0.000344989,-0.0028892497
0.5072639225,0.5017899761,0.0819257637,-0.02663054,-0.0042269108,0.0101695745,-0.0470311732,0.0004741462,0,0.044937207,-0.0022675737,-0.0012587829,-1.18732934018129E-05,0,-0.0022266686
0.50968523,0.5059665871,0.0812438608,0.013385618,-0.0026852018,0.0112616074,0.002535167,0.0001952929,-0.0025341867,-0.3121381975,-0.0055879495,-0.0026567046,-5.26681163374751E-05,-0.0025341867,-0.0055455329
0.5072639225,0.5011933174,-0.0920836751,0.0210560997,-0.0137023876,-0.0114540298,0.0042416346,0.00040871,0.0156697498,-0.1964382418,-0.0021482277,-0.0004097971,-4.22257268908907E-05,0.0156697498,-0.0021223354
0.5006053269,0.4934367542,-0.1510610766,0.1189499452,-0.0277085689,-0.01648144,0.0700917402,0.0007256897,0.0043602832,0.0667611163,0,0.0030203073,1.55821323511099E-05,0.0043602832,3.86676760573894E-05
0.5012106538,0.4970167064,0.070816466,-0.0750617709,0.0017507692,0.0092878386,-0.0759076243,0.0001488012,0,0.0513164437,-0.0027210884,-0.0005877277,-2.16413733869983E-06,0,-0.0027010877
0.5018159806,0.4970167064,0,-0.0462821654,-0.0019304577,0,-0.073820824,0.000009635,-0.0003913359,-0.0145111076,0.0013914657,-0.0008624471,-1.66267261526428E-05,-0.0003913359,0.0014036746
0.5006053269,0.4946300716,-0.0468709223,-0.1030721634,-0.0074350115,-0.007873339,-0.0589665234,1.76601216993645E-05,0.0004345038,0.0401357765,0.0097959184,-1.67756431482075E-05,-1.07088818067632E-05,0.0004345038,0.0097891587
0.4933414044,0.4868735084,-0.1530655058,0.2117204069,-0.0306393323,-0.020564808,0.0809548366,0.0003396699,0.0014132583,0.2229765521,0.0039566847,0.0028092175,4.15512246347981E-05,0.0014132583,0.0039895177
0.495157385,0.4898568019,0.0598092498,-0.0646248388,-0.0023168708,0.0094340626,-0.0689484296,8.54823961361717E-05,1.08955812921244E-18,0.1569999687,-0.0015006002,-0.0003307868,1.56938781648663E-05,1.08955812921244E-18,-0.0014715486
0.4945520581,0.4934367542,0.0713340041,-0.0634713472,0.0163489845,0.0094825954,-0.0440595679,-0.0002184681,-0.0006618563,0.0040346309,0.0008796622,-0.0019116788,-2.72285497720391E-05,-0.0006618563,0.0008853572
0.4993946731,0.4970167064,0.070816466,0.0561393384,0.0034923343,0.0142549601,0.0317730828,-0.000273823,-0.0019266731,-0.2375591884,-0.0012957564,-0.0034142021,-7.17374715003527E-05,-0.0019266731,-0.001281913
0.4957627119,0.4946300716,-0.0468709223,-0.0517292005,0.0033460046,-0.0110419425,0.0863595121,-0.0003243952,-0.0007168925,-0.2507918725,-0.0035250464,-0.0018948743,-7.51762319725486E-05,-0.0007168925,-0.0034953806
0.4963680387,0.4970167064,0.0470970787,0.0464918642,0.0137949299,0.0129012476,0.0392857101,-0.0005825167,0,-0.2369244279,-0.0116213152,-0.004060295,-0.0001022202,0,-0.011574979
0.4963680387,0.4910501193,-0.1171773057,0.0804968991,-0.0175517526,-0.0154431494,0.0773302384,-5.49453857255421E-05,-0.0024487266,-0.3195650235,0.0163265306,0.0058057708,-3.64441539539602E-05,-0.0024487266,0.0162725267
0.4897094431,0.4856801909,-0.1067409794,0.0147984975,-0.0099696283,-0.0141351735,0.045880212,0.0002016397,0.1366971617,0.1889783266,-0.0054945055,0.007018418,8.17477740491307E-05,0.1366971617,-0.0054612424
0.4927360775,0.4874701671,0.0359737208,-0.1168382053,-0.0035817857,0.0083508966,-0.0998984764,0.0001078829,4.66730860662914E-19,0.1355385909,-0.0272108844,0.000549836,5.28718661591742E-05,4.66730860662914E-19,-0.0271324762
0.4915254237,0.4874701671,0,-0.0681585555,0.0042285172,0,-0.085168699,-0.0001489685,0.0004068687,0.1658910864,0.012244898,-0.0002364164,2.28683926711167E-05,0.0004068687,0.0122274169
