date,open,high,low,close,volume
2012-05-07,40850,40850,40050,40700,1216391
2012-05-08,41000,41450,40600,41150,1236419
2012-05-09,41150,41400,40800,41250,710356
2012-05-10,41200,41300,40400,41150,733832
2012-05-11,40700,40750,40150,40400,1249739
2012-05-14,40200,40500,39800,40500,1116684
2012-05-15,40100,40550,39900,40300,1461391
2012-05-16,40250,40250,39600,39850,1020403
2012-05-17,39500,40900,39400,39600,1993543
2012-05-18,39600,39600,36950,37650,1985709
2012-05-21,37350,37700,36400,37000,1926020
2012-05-22,37900,38700,37200,38250,1471285
2012-05-23,38800,38800,37600,38250,863170
2012-05-24,38450,38850,37750,38400,805494
2012-05-25,38400,38800,38050,38550,565284
2012-05-29,38100,39400,38100,38950,853131
2012-05-30,38650,39000,38000,38350,846994
2012-05-31,38000,38550,37500,37950,1189680
2012-06-01,37950,38100,37400,37750,736061
2012-06-04,36600,37500,36550,37250,1598942
2012-06-05,36900,38000,36900,38000,742419
2012-06-07,39050,39500,38750,39400,1150143
2012-06-08,39400,39700,38750,39400,689409
2012-06-11,40350,40600,39800,39900,924936
2012-06-12,39300,39450,39000,39250,670853
2012-06-13,39550,39650,39100,39300,706189
2012-06-14,38850,40300,38800,40200,1533758
2012-06-15,40200,40750,39850,40700,1110964
2012-06-18,41300,41650,41200,41350,859346
2012-06-19,40950,41400,40450,41000,534206
2012-06-20,41000,41150,40200,40650,912363
2012-06-21,40200,40500,39600,40150,1042497
2012-06-22,39700,39900,38400,38950,1503715
2012-06-25,38500,39000,38150,38750,876460
2012-06-26,38300,39100,38100,38550,683007
2012-06-27,38250,38650,38000,38450,746731
2012-06-28,38450,38800,37850,38100,630442
2012-06-29,38050,40100,37900,39700,1387283
2012-07-02,40050,40750,39500,40150,1007652
2012-07-03,40500,41050,40400,40900,1215952
2012-07-04,41200,41200,40100,40200,979884
2012-07-05,39950,39950,38900,39300,1559471
2012-07-06,39250,39300,38800,39100,589506
2012-07-09,38500,38900,38150,38500,1042426
2012-07-10,38200,39000,38000,38000,922376
2012-07-11,38100,38500,37900,38250,624191
2012-07-12,38100,38500,37000,37000,1277286
2012-07-13,37400,37450,36900,37200,1527154
2012-07-16,37400,37700,37100,37150,587270
2012-07-17,37150,38050,36900,37600,939784
2012-07-18,37600,37700,36750,36800,1200087
2012-07-19,37000,37200,35650,36050,2623823
2012-07-20,35800,35950,35100,35550,2049123
2012-07-23,34800,34900,33750,34100,2300109
2012-07-24,34100,34450,33800,34200,1460741
2012-07-25,33200,33750,33100,33350,1849363
2012-07-26,33450,33600,33300,33550,1334118
2012-07-27,34650,34950,34000,34750,1528580
2012-07-30,35250,35700,35100,35450,1253592
2012-07-31,35400,36350,34750,36200,1665876
2012-08-01,35650,36250,35250,35500,1482450
2012-08-02,35800,35900,35200,35350,735382
2012-08-03,34500,34700,34050,34250,1399591
2012-08-06,34800,35100,34300,34850,1614935
2012-08-07,34800,35150,34500,34900,777044
2012-08-08,35450,36150,35350,35550,2479453
2012-08-09,35550,36850,35550,36700,2429088
2012-08-10,36700,37150,36600,36950,1005598
2012-08-13,37000,37250,36650,36650,594170
2012-08-14,36850,37400,36750,36900,961261
2012-08-16,36700,37350,36650,37350,1268241
2012-08-17,37250,37650,37200,37350,1133556
2012-08-20,37700,37800,37300,37600,696589
2012-08-21,37800,37800,37000,37100,874771
2012-08-22,37250,37300,36500,37150,1100298
2012-08-23,37250,37900,36800,37400,1129759
2012-08-24,36900,37000,35900,36150,1690393
2012-08-27,36250,37300,36200,37100,1210899
2012-08-28,37650,37700,36900,37150,865612
2012-08-29,36900,37150,36400,36750,1044623
2012-08-30,36450,36600,35650,35750,1158257
2012-08-31,35400,35700,35250,35300,1317557
2012-09-03,35050,35450,34650,35050,1811259
2012-09-04,34950,35350,34950,35200,1349228
2012-09-05,34850,34900,34450,34500,1268575
2012-09-06,34700,35000,34500,34650,808418
2012-09-07,35950,36350,35750,35850,2919877
2012-09-10,36150,36400,35850,35950,1020745
2012-09-11,35950,35950,35100,35350,986657
2012-09-12,35600,36300,35350,36100,1434319
2012-09-13,35800,36150,35450,36000,1816708
2012-09-14,37100,38000,36800,37450,3497457
2012-09-17,38550,39300,38200,38650,2888793
2012-09-18,38600,39000,38200,39000,1036213
2012-09-19,39000,39500,38750,39200,1505773
2012-09-20,38750,39800,38700,39350,1333666
2012-09-21,39500,39550,38500,38800,1091565
2012-09-24,38500,38600,37550,37900,1465532
2012-09-25,37600,38200,37500,37750,551598
2012-09-26,37300,37950,37150,37700,930099
2012-09-27,37250,38300,36950,38000,1154685
2012-09-28,38200,38300,37450,37950,1411216
2012-10-02,38200,38600,37950,38300,960830
2012-10-04,37750,38450,37650,38000,830808
2012-10-05,38000,38500,37950,38050,1016954
2012-10-08,37850,38250,37650,37850,691500
2012-10-09,37550,37950,37500,37600,765012
2012-10-10,37450,37450,36700,37250,952879
2012-10-11,36800,37200,36500,36750,978251
2012-10-12,36900,37550,36800,37250,596199
2012-10-15,37250,37600,37100,37200,580193
2012-10-16,37400,37600,36900,37250,733700
2012-10-17,37400,38050,37300,38000,846904
2012-10-18,38350,39150,38100,38700,1531700
2012-10-19,39000,39000,38400,38450,1219512
2012-10-22,37650,38350,37550,38300,513108
2012-10-23,37950,38150,37300,37500,797243
2012-10-24,37300,38050,37200,37400,873251
2012-10-25,37050,37500,37050,37500,623262
2012-10-26,37150,38000,37100,37450,572952
2012-10-29,37450,38150,37250,37300,1000520
2012-10-30,37300,37750,37150,37150,396731
2012-10-31,37200,37500,37000,37450,484430
2012-11-01,36650,37000,36450,37000,979883
2012-11-02,37200,38100,37050,38000,953196
2012-11-05,38050,38050,37400,37550,461900
2012-11-06,37300,37850,37100,37850,639271
2012-11-07,37850,37900,37100,37600,971537
2012-11-08,36800,37200,35850,35950,1545450
2012-11-09,35300,35600,34900,35450,1130781
2012-11-12,35250,35400,35000,35250,727233
2012-11-13,35100,35250,34800,35100,724313
2012-11-14,35050,35400,35000,35200,551056
2012-11-15,34800,35000,34500,35000,629362
2012-11-16,34850,35150,34700,34800,461578
2012-11-19,34850,35000,34550,34700,493194
2012-11-20,35050,35050,34350,34550,937225
2012-11-21,34450,34600,34100,34250,727168
2012-11-22,34300,34700,34300,34450,664848
2012-11-23,34150,34450,34100,34300,622991
2012-11-26,34550,34550,33800,34000,948364
2012-11-27,33900,34250,33800,34100,1510021
2012-11-28,33650,33750,33350,33550,1445559
2012-11-29,33700,34700,33600,34500,1410030
2012-11-30,34200,35150,34100,34650,1711287
2012-12-03,34800,34850,34200,34350,1004730
2012-12-04,34000,34200,33800,34100,755567
2012-12-05,34100,34400,33950,34150,755263
2012-12-06,34500,35450,34250,35250,1823439
2012-12-07,35350,35400,34950,35350,804035
2012-12-10,34800,35250,34650,34900,934699
2012-12-11,34750,36500,34750,36350,1896056
2012-12-12,36200,37500,36050,37250,1825448
2012-12-13,37050,38150,37000,38150,2242260
2012-12-14,38150,38500,37650,37950,1240495
2012-12-17,38300,38400,38000,38000,971612
2012-12-18,37850,38200,37600,37850,1252420
2012-12-20,37900,38900,37750,38600,2052369
2012-12-21,39000,39150,38600,38950,1405662
2012-12-24,39100,39450,38650,38750,942535
2012-12-26,39400,39400,38700,38900,741900
2012-12-27,38900,39150,38400,38600,600529
2012-12-28,38500,39000,37950,38850,587830
2013-01-02,38850,40150,38850,40050,1000245
2013-01-03,39700,40450,39550,40150,906401
2013-01-04,40000,40100,39750,40100,641143
2013-01-07,40500,40700,40100,40300,946380
2013-01-08,40300,40400,39900,40200,1022395
2013-01-09,40100,40450,39750,40000,628813
2013-01-10,39300,39750,38650,39700,1124692
2013-01-11,40300,40300,38700,38900,880588
2013-01-14,38400,39500,38400,39250,552222
2013-01-15,38950,40050,38950,39350,894085
2013-01-16,39650,39800,39000,39250,688526
2013-01-17,39650,39750,39200,39400,499305
2013-01-18,39700,40400,39550,40200,1254531
2013-01-21,40450,40950,39900,40650,1272724
2013-01-22,40900,41000,40550,40850,899894
2013-01-23,40550,40900,40400,40550,846766
2013-01-24,40550,40650,40000,40150,902032
2013-01-25,40550,40700,40450,40500,1356255
2013-01-28,40950,42200,40550,42150,1982508
2013-01-29,43000,43000,41450,42100,1865160
2013-01-30,42250,42300,41550,41900,920651
2013-01-31,41200,41500,40200,40950,1435801
2013-02-01,41400,41700,40650,41350,947208
2013-02-04,42100,42100,40950,41000,681615
2013-02-05,40000,40300,39500,39800,1286748
2013-02-06,40000,40000,38900,39300,920470
2013-02-07,38850,39500,38650,39200,673562
2013-02-08,39000,40200,39000,39800,983670
2013-02-12,39600,40400,39350,39400,568054
2013-02-13,39400,40100,39400,40000,1019079
2013-02-14,40150,40900,39900,40200,925513
2013-02-15,40550,40750,40000,40100,879128
2013-02-18,39500,40800,39500,40600,919986
2013-02-19,40900,41100,40500,40850,619673
2013-02-20,41400,42250,41150,42100,2245654
2013-02-21,41800,42800,41650,42100,1500512
